achieved_delay_bound_avg,1.09384
achieved_delay_bound_99th,1.25
data_transfer_cost_avg,3.15268
data_transfer_cost_99th,3.94909
interDC_cost_ratio_avg,0.0638872
interDC_cost_ratio_99th,0.133978
num_chosen_DCs_avg,2.744
num_chosen_DCs_99th,4
num_evaluated_solutions_avg,114.09
num_evaluated_solutions_99th,400
alg_running_time_avg,89.811
