session_id,normalized_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.00455,2.54909,0.0271041,2,56
2,1.01182,2.74364,0.0596421,3,3
3,1.01418,2.74364,0.0596421,3,27
4,1,3.61818,0.11005,4,1
5,1.02338,3.61818,0.11005,4,4
6,1.01337,3.64545,0.116708,4,3
7,1.07345,3.36,0.0714286,3,18
8,1.07357,3.36,0.0714286,3,21
9,1,3.11455,0.068885,3,28
10,1.03714,3.64545,0.116708,4,1
11,1.06232,3.08364,0.0919811,4,3
12,1.02338,3.32909,0.128891,5,2
13,1.07752,3.24,0.037037,2,98
14,1.02473,3.22182,0.0998871,4,3
15,1.12113,2.54909,0.0271041,2,9
16,1.00503,3.61818,0.11005,4,5
17,1,3.22182,0.0998871,4,7
18,1.10714,2.89455,0.0326633,2,6
19,1.06471,2.98909,0.0632603,3,6
20,1,3.22182,0.0998871,4,3
21,1.09642,3.36,0.0714286,3,21
22,1.0794,2.54909,0.0271041,2,38
23,1.06027,3.36,0.0714286,3,4
24,1.09694,2.54909,0.0271041,2,110
25,1.08555,3.36,0.0714286,3,10
26,1.04905,3.36,0.0714286,3,6
27,1.07357,2.98909,0.0632603,3,20
28,1.12794,2.98909,0.0632603,3,19
29,1.03235,3.61818,0.11005,4,4
30,1.08782,3.36,0.0714286,3,15
31,1.019,2.74364,0.0596421,3,11
32,1,3.22182,0.0998871,4,35
33,1.08447,2.98909,0.0632603,3,11
34,1.01609,2.89455,0.0326633,2,59
35,1.07357,2.98909,0.0632603,3,36
36,1.10567,2.54909,0.0271041,2,89
37,1.05528,3.48545,0.0761607,3,12
38,1.07345,3.36,0.0714286,3,27
39,1.07357,3.36,0.0714286,3,9
40,1.12794,3.24,0.037037,2,126
41,1.02338,3.22182,0.0998871,4,3
42,1,3.22182,0.0998871,4,5
43,1.10236,2.89455,0.0326633,2,45
44,1.02338,3.22182,0.0998871,4,7
45,1.04432,2.98909,0.0632603,3,7
46,1.03235,3.22182,0.0998871,4,17
47,1.01412,3.22182,0.0998871,4,7
48,1.06775,2.98909,0.0632603,3,2
49,1,2.54909,0.0271041,2,18
50,1.03377,3.61818,0.11005,4,13
51,1.11856,2.89455,0.0326633,2,38
52,1.11598,2.54909,0.0271041,2,49
53,1,2.89455,0.0326633,2,8
54,1,3.22182,0.0998871,4,23
55,1.00798,3.64545,0.116708,4,5
56,1.09694,2.54909,0.0271041,2,19
57,1.10714,2.89455,0.0326633,2,75
58,1.07357,3.36,0.0714286,3,27
59,1.02653,3.24909,0.107443,4,1
60,1,2.74364,0.0596421,3,4
61,1.00475,3.22182,0.0998871,4,11
62,1.02338,3.93818,0.156971,5,0
63,1.06013,3.22182,0.0998871,4,2
64,1.14469,2.98909,0.0632603,3,9
65,1,3.61818,0.11005,4,3
66,1.10567,2.54909,0.0271041,2,71
67,1.00475,3.11455,0.068885,3,44
68,1,2.54909,0.0271041,2,26
69,1.00503,3.22182,0.0998871,4,9
70,1.05348,3.08364,0.0919811,4,1
71,1.07357,2.98909,0.0632603,3,15
72,1.0285,2.89455,0.0326633,2,23
73,1.09091,3.36,0.0714286,3,82
74,1.02338,3.61818,0.11005,4,16
75,1.02338,3.22182,0.0998871,4,14
76,1.07357,3.36,0.0714286,3,43
77,1.02338,3.22182,0.0998871,4,19
78,1.02123,2.54909,0.0271041,2,19
79,1.10714,2.61818,0.0527778,3,24
80,1.10567,2.89455,0.0326633,2,89
81,1.07345,3.36,0.0714286,3,5
82,1,2.54909,0.0271041,2,64
83,1.05348,3.08364,0.0919811,4,17
84,1.13421,2.89455,0.0326633,2,67
85,1.06069,3.24909,0.107443,4,1
86,1.01326,3.64545,0.116708,4,1
87,1.04432,2.98909,0.0632603,3,8
88,1.12113,2.89455,0.0326633,2,58
89,1,2.82545,0.0868726,4,18
90,1.07357,3.36,0.0714286,3,48
91,1,3.22182,0.0998871,4,58
92,1.10825,2.54909,0.0271041,2,87
93,1.02364,2.31636,0.0243328,2,6
94,1.09694,3.24,0.037037,2,38
95,1,3.24,0.0740741,3,26
96,1,3.61818,0.11005,4,7
97,1.07487,3.64545,0.116708,4,1
98,1,2.89455,0.0326633,2,14
99,1.07759,3.36,0.0714286,3,9
100,1,2.54909,0.0271041,2,78
101,1.07345,3.36,0.0714286,3,6
102,1,3.61818,0.11005,4,9
103,1.10714,2.54909,0.0271041,2,77
104,1.11856,2.54909,0.0271041,2,87
105,1.03235,3.61818,0.11005,4,3
106,1.00455,2.89455,0.0326633,2,23
107,1.03315,3.61818,0.11005,4,0
108,1,3.22182,0.0998871,4,78
109,1.12794,2.89455,0.0326633,2,27
110,1.13223,2.98909,0.0632603,3,4
111,1.10969,2.54909,0.0271041,2,10
112,1,2.98909,0.0632603,3,4
113,1.00227,2.54909,0.0271041,2,55
114,1.07357,2.98909,0.0632603,3,13
115,1.04922,3.64545,0.116708,4,0
116,1,3.22182,0.0998871,4,38
117,1.04928,3.36,0.0714286,3,5
118,1.04432,2.98909,0.0632603,3,6
119,1.08523,2.98909,0.0632603,3,4
120,1.01857,3.81091,0.128817,4,1
121,1.01326,3.64545,0.116708,4,2
122,1,2.16,0,1,19
123,1,2.54909,0.0271041,2,38
124,1,3.11455,0.068885,3,84
125,1.00475,3.22182,0.0998871,4,16
126,1.02079,2.89455,0.0326633,2,45
127,1.04432,3.36,0.0714286,3,6
128,1.0875,2.74364,0.0596421,3,15
129,1.0745,3.36,0.0714286,3,5
130,1.10714,2.89455,0.0326633,2,27
131,1.09091,2.98909,0.0632603,3,51
132,1.02338,3.61818,0.11005,4,16
133,1.09949,2.89455,0.0326633,2,54
134,1,2.89455,0.0326633,2,28
135,1.02079,2.89455,0.0326633,2,85
136,1.05789,3.24909,0.107443,4,3
137,1.00455,2.74364,0.0596421,3,6
138,1.02375,2.89455,0.0326633,2,8
139,1,3.22182,0.0998871,4,31
140,1.09694,2.54909,0.0271041,2,43
141,1.11856,2.54909,0.0271041,2,112
142,1.11856,2.89455,0.0326633,2,45
143,1,3.22182,0.0998871,4,9
144,1.04474,3.36,0.0714286,3,5
145,1.02358,2.89455,0.0326633,2,25
146,1.01655,3.61818,0.11005,4,1
147,1.10249,2.98909,0.0632603,3,14
148,1,2.54909,0.0271041,2,50
149,1,3.32909,0.128891,5,4
150,1.09913,2.98909,0.0632603,3,15
151,1.13421,2.89455,0.0326633,2,156
152,1.03989,3.64545,0.116708,4,4
153,1,2.89455,0.0326633,2,25
154,1.02338,3.61818,0.11005,4,13
155,1.0425,3.22182,0.0998871,4,10
156,1.10825,2.89455,0.0326633,2,24
157,1.1018,3.36,0.0714286,3,9
158,1.04432,3.36,0.0714286,3,12
159,1.10714,2.54909,0.0271041,2,163
160,1.07357,3.36,0.0714286,3,12
161,1.08475,3.36,0.0714286,3,8
162,1.12794,2.89455,0.0326633,2,54
163,1.0327,3.64545,0.116708,4,1
164,1.01609,3.24,0.037037,2,18
165,1.02338,3.22182,0.0998871,4,3
166,1.02128,3.24909,0.107443,4,2
167,1,2.54909,0.0271041,2,37
168,1.10714,2.89455,0.0326633,2,22
169,1.04348,3.11455,0.068885,3,41
170,1,2.89455,0.0326633,2,59
171,1.07357,3.36,0.0714286,3,3
172,1.02653,3.24909,0.107443,4,2
173,1,3.22182,0.0998871,4,41
174,1.10029,3.36,0.0714286,3,12
175,1.04432,3.36,0.0714286,3,6
176,1.10249,3.36,0.0714286,3,13
177,1.01326,3.81091,0.128817,4,1
178,1.12113,2.54909,0.0271041,2,66
179,1.07542,3.36,0.0714286,3,13
180,1,3.32909,0.128891,5,3
181,1.08397,2.54909,0.0271041,2,38
182,1.02118,3.11455,0.068885,3,3
183,1.05348,3.08364,0.0919811,4,7
184,1.1372,3.24,0.037037,2,71
185,1,3.48545,0.0761607,3,29
186,1.10236,2.89455,0.0326633,2,35
187,1.10969,2.89455,0.0326633,2,35
188,1,3.22182,0.0998871,4,17
189,1.02338,2.82545,0.0868726,4,28
190,1.10567,2.54909,0.0271041,2,61
191,1,2.54909,0.0271041,2,40
192,1.02338,3.22182,0.0998871,4,20
193,1,2.54909,0.0271041,2,59
194,1,3.48545,0.0761607,3,34
195,1.04509,3.64545,0.116708,4,3
196,1.1372,3.24,0.037037,2,80
197,1.02338,3.22182,0.0998871,4,22
198,1.00455,2.61818,0.0527778,3,11
199,1.1018,2.98909,0.0632603,3,9
200,1.02128,3.64545,0.116708,4,1
201,1.09694,2.89455,0.0326633,2,30
202,1.05678,3.75636,0.116167,4,1
203,1.0462,3.24909,0.107443,4,6
204,1.13421,2.89455,0.0326633,2,140
205,1.03325,2.89455,0.0326633,2,10
206,1.07542,2.98909,0.0632603,3,9
207,1.02128,3.36545,0.138304,5,0
208,1.10714,2.89455,0.0326633,2,79
209,1.10178,3.41455,0.121406,4,5
210,1.07937,3.24,0.037037,2,78
211,1.10567,2.54909,0.0271041,2,34
212,1.075,3.11455,0.068885,3,17
213,1.10249,2.98909,0.0632603,3,31
214,1.09949,2.54909,0.0271041,2,113
215,1.05398,3.36,0.0714286,3,3
216,1.08447,3.36,0.0714286,3,8
217,1.06494,3.18182,0.101143,4,2
218,1.05682,3.08364,0.0919811,4,3
219,1,2.74364,0.0596421,3,3
220,1.04348,3.48545,0.0761607,3,5
221,1.00503,2.82545,0.0868726,4,3
222,1.07427,3.64545,0.116708,4,1
223,1.10825,2.61818,0.0527778,3,16
224,1.07102,3.36,0.0714286,3,7
225,1.09043,3.36,0.107143,4,3
226,1.10567,2.89455,0.0326633,2,42
227,1.05836,3.08364,0.0919811,4,3
228,1.07357,2.98909,0.0632603,3,116
229,1,3.61818,0.11005,4,4
230,1.07759,3.36,0.0714286,3,7
231,1.01064,3.64545,0.116708,4,3
232,1.05528,3.61818,0.11005,4,6
233,1.03235,3.22182,0.0998871,4,21
234,1.07345,3.36,0.0714286,3,5
235,1.02128,3.24909,0.107443,4,1
236,1,2.54909,0.0271041,2,22
237,1.00455,2.54909,0.0271041,2,51
238,1.01326,3.64545,0.116708,4,2
239,1.02128,3.24909,0.107443,4,3
240,1.09091,2.98909,0.0632603,3,28
241,1,3.61818,0.11005,4,4
242,1.10567,2.54909,0.0271041,2,63
243,1.02653,3.24909,0.107443,4,2
244,1.09091,2.54909,0.0271041,2,195
245,1.03235,3.61818,0.11005,4,3
246,1.07965,2.98909,0.0632603,3,6
247,1.00503,3.22182,0.0998871,4,14
248,1.00475,3.22182,0.0998871,4,45
249,1.01882,2.54909,0.0271041,2,21
250,1.1372,3.24,0.037037,2,91
251,1.12113,2.89455,0.0326633,2,23
252,1.04432,3.36,0.0714286,3,5
253,1,3.22182,0.0998871,4,4
254,1.06215,2.98909,0.0632603,3,6
255,1.12912,2.61818,0.0527778,3,7
256,1.02138,3.11455,0.068885,3,6
257,1.10486,3.11455,0.068885,3,59
258,1.06027,2.98909,0.0632603,3,2
259,1.00475,3.48545,0.0761607,3,25
260,1.09694,2.98909,0.0632603,3,12
261,1.05682,3.08364,0.0919811,4,5
262,1.0163,3.64545,0.116708,4,2
263,1.05013,2.98909,0.0632603,3,16
264,1,3.22182,0.0998871,4,27
265,1.01609,3.24,0.037037,2,25
266,1,3.22182,0.0998871,4,3
267,1.0462,3.55273,0.155578,5,0
268,1.00455,2.89455,0.0326633,2,17
269,1.06494,2.78545,0.0881201,4,5
270,1.00227,2.54909,0.0271041,2,54
271,1.07759,3.36,0.0714286,3,16
272,1,2.16,0,1,32
273,1.11856,2.89455,0.0326633,2,95
274,1.05556,2.31636,0.0243328,2,2
275,1.02338,3.22182,0.0998871,4,37
276,1.13421,2.89455,0.0326633,2,117
277,1.11598,2.16,0,1,85
278,1.00455,2.89455,0.0326633,2,55
279,1.07353,3.08364,0.0919811,4,1
280,1.03315,3.22182,0.0998871,4,2
281,1,2.96364,0.0957055,4,4
282,1,3.61091,0.0805639,3,13
283,1,3.61818,0.11005,4,11
284,1.0896,3.36,0.0714286,3,9
285,1,2.74364,0.0596421,3,26
286,1,3.61818,0.11005,4,24
287,1.07487,3.24909,0.107443,4,6
288,1.0618,3.08364,0.0919811,4,3
289,1.08517,3.22182,0.0998871,4,5
290,1.00227,2.54909,0.0271041,2,9
291,1.04106,3.24,0.0740741,3,11
292,1.10825,2.54909,0.0271041,2,16
293,1.09949,2.89455,0.0326633,2,44
294,1,3.48545,0.0761607,3,18
295,1.02338,3.93818,0.156971,5,1
296,1.02653,3.24909,0.107443,4,2
297,1,3.22182,0.0998871,4,22
298,1.03774,3.36,0.0714286,3,4
299,1.01326,3.64545,0.116708,4,1
300,1.02123,2.31636,0.0243328,2,25
301,1.02128,3.36545,0.138304,5,0
302,1.00503,3.36,0.107143,4,5
303,1.11856,2.89455,0.0326633,2,107
304,1.00227,2.89455,0.0326633,2,28
305,1.03235,3.22182,0.0998871,4,1
306,1.0825,2.74364,0.0596421,3,14
307,1.07759,3.36,0.0714286,3,8
308,1.02338,3.22182,0.0998871,4,33
309,1.03315,3.61818,0.11005,4,9
310,1,3.61818,0.11005,4,3
311,1.02338,3.61818,0.11005,4,8
312,1.08447,3.36,0.0714286,3,11
313,1.03235,3.22182,0.0998871,4,2
314,1.10969,2.89455,0.0326633,2,40
315,1,3.48545,0.0761607,3,39
316,1,3.22182,0.0998871,4,29
317,1.02338,3.22182,0.0998871,4,9
318,1.07357,3.36,0.0714286,3,11
319,1.04432,3.36,0.0714286,3,9
320,1.06775,2.98909,0.0632603,3,10
321,1,2.54909,0.0271041,2,26
322,1.02079,2.89455,0.0326633,2,28
323,1.07759,3.36,0.0714286,3,16
324,1.01592,3.64545,0.116708,4,1
325,1.09694,2.54909,0.0271041,2,57
326,1.02394,3.61818,0.11005,4,5
327,1.06436,3.08364,0.0919811,4,5
328,1.0625,2.98909,0.0632603,3,16
329,1.02079,3.24,0.0740741,3,6
330,1.05851,3.48,0.103448,4,3
331,1.09296,2.74364,0.0596421,3,30
332,1.1372,3.24,0.037037,2,32
333,1,2.54909,0.0271041,2,69
334,1,3.61818,0.11005,4,2
335,1.03325,3.11455,0.068885,3,3
336,1.07357,3.36,0.0714286,3,8
337,1.04432,2.98909,0.0632603,3,3
338,1,3.61818,0.11005,4,27
339,1.00475,3.11455,0.068885,3,126
340,1.05978,3.36,0.0714286,3,5
341,1.0266,3.61818,0.11005,4,0
342,1,3.22182,0.0998871,4,8
343,1,2.54909,0.0271041,2,11
344,1.10029,2.98909,0.0632603,3,4
345,1.0554,3.11455,0.068885,3,2
346,1,3.22182,0.0998871,4,6
347,1,3.73636,0.0846715,3,13
348,1.00455,2.89455,0.0326633,2,29
349,1,3.11455,0.068885,3,93
350,1.02338,3.75091,0.141541,5,1
351,1.03209,3.78727,0.149784,5,1
352,1.09091,2.89455,0.0326633,2,123
353,1.03235,3.61818,0.11005,4,15
354,1.00475,3.22182,0.0998871,4,24
355,1.09065,2.98909,0.0632603,3,3
356,1.10825,2.54909,0.0271041,2,7
357,1.01412,2.54909,0.0271041,2,39
358,1.11598,2.54909,0.0271041,2,60
359,1,3.48545,0.0761607,3,20
360,1.10459,2.54909,0.0271041,2,49
361,1.11598,2.54909,0.0271041,2,80
362,1.02338,3.22182,0.0998871,4,5
363,1,3.48545,0.0761607,3,25
364,1.00475,3.22182,0.0998871,4,77
365,1,3.48545,0.0761607,3,25
366,1.00227,2.89455,0.0326633,2,34
367,1.05585,3.64545,0.116708,4,1
368,1.11856,2.54909,0.0271041,2,165
369,1,3.61818,0.11005,4,8
370,1,3.22182,0.0998871,4,40
371,1.03774,2.98909,0.0632603,3,17
372,1,3.22182,0.0998871,4,11
373,1.11856,2.54909,0.0271041,2,134
374,1.0266,3.22182,0.0998871,4,8
375,1.02653,3.24909,0.107443,4,2
376,1.06915,3.64545,0.116708,4,3
377,1.00455,2.89455,0.0326633,2,81
378,1.085,2.74364,0.0596421,3,18
379,1.05851,3.48,0.103448,4,11
380,1.04787,3.08364,0.0919811,4,25
381,1.00455,2.89455,0.0326633,2,32
382,1.12732,2.98909,0.0632603,3,3
383,1.02394,3.22182,0.0998871,4,2
384,1.00503,3.22182,0.0998871,4,7
385,1.02338,3.22182,0.0998871,4,24
386,1.10459,2.54909,0.0271041,2,18
387,1.00455,2.89455,0.0326633,2,84
388,1.12794,2.89455,0.0326633,2,43
389,1.00455,2.89455,0.0326633,2,93
390,1.06027,3.36,0.0714286,3,2
391,1,2.82545,0.0868726,4,14
392,1.07357,3.36,0.0714286,3,42
393,1.07068,2.98909,0.0632603,3,5
394,1.12794,2.89455,0.0326633,2,166
395,1.07357,3.36,0.0714286,3,28
396,1.00455,2.89455,0.0326633,2,62
397,1.07357,3.36,0.0714286,3,12
398,1.04683,2.98909,0.0632603,3,3
399,1,3.22182,0.0998871,4,11
400,1,3.48545,0.0761607,3,51
401,1.10825,2.89455,0.0326633,2,37
402,1,3.11455,0.068885,3,131
403,1.10029,3.36,0.0714286,3,12
404,1.09913,2.98909,0.0632603,3,16
405,1.05851,3.48,0.103448,4,9
406,1.01326,3.64545,0.116708,4,2
