session_id,achievable_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.08831,2.54909,0.0271041,2,1
2,1.10459,2.20364,0.019802,2,1
3,1.10825,2.54909,0.0271041,2,1
4,1.13587,2.54909,0.0271041,2,0
5,1.17588,2.31636,0.0243328,2,2
6,1.09694,2.16,0,1,3
7,1,2.16,0,1,2
8,1.0825,2.31636,0.0243328,2,2
9,1,2.16,0,1,2
10,1.06842,2.16,0,1,1
11,1.11856,2.54909,0.0271041,2,0
12,1.0932,2.16,0,1,1
13,1.09186,2.20364,0.019802,2,0
14,1.02079,2.89455,0.0326633,2,0
15,1.02138,2.54909,0.0271041,2,1
16,1.10825,2.54909,0.0271041,2,1
17,1.09694,2.16,0,1,2
18,1,2.54909,0.0271041,2,0
19,1.10714,2.54909,0.0271041,2,0
20,1.10825,2.16,0,1,1
21,1.00262,2.20364,0.019802,2,0
22,1,2.16,0,1,1
23,1.07606,2.54909,0.0271041,2,1
24,1.09719,2.54909,0.0271041,2,0
25,1.02153,2.54909,0.0271041,2,0
26,1.02079,2.89455,0.0326633,2,1
27,1.08951,2.31636,0.0243328,2,1
28,1.13208,2.89455,0.0326633,2,1
29,1.15119,2.54909,0.0271041,2,2
30,1.11598,2.54909,0.0271041,2,1
31,1,2.16,0,1,1
32,1.00455,2.54909,0.0271041,2,0
33,1.1039,2.16,0,1,2
34,1.14883,2.54909,0.0271041,2,1
35,1.12632,2.54909,0.0271041,2,1
36,1.12,2.20364,0.019802,2,1
37,1.09949,2.16,0,1,2
38,1,2.16,0,1,1
39,1.02362,2.16,0,1,1
40,1.14835,2.54909,0.0271041,2,1
41,1.02079,2.89455,0.0326633,2,1
42,1,2.16,0,1,1
43,1.07278,2.89455,0.0326633,2,1
44,1.09949,2.54909,0.0271041,2,1
45,1.02079,2.89455,0.0326633,2,0
46,1.10204,2.16,0,1,1
47,1.14169,2.89455,0.0326633,2,1
48,1.02857,2.20364,0.019802,2,1
49,1.14169,2.54909,0.0271041,2,1
50,1.11598,2.16,0,1,1
51,1.12,2.20364,0.019802,2,2
52,1,2.54909,0.0271041,2,0
53,1.0665,2.16,0,1,0
54,1.10825,2.16,0,1,1
55,1.16095,2.54909,0.0271041,2,1
56,1,2.16,0,1,1
57,1.1867,2.31636,0.0243328,2,2
58,1.02079,2.89455,0.0326633,2,0
59,1.07955,2.31636,0.0243328,2,1
60,1,2.54909,0.0271041,2,0
61,1.05053,2.54909,0.0271041,2,0
62,1.09949,2.54909,0.0271041,2,0
63,1.04787,2.54909,0.0271041,2,0
64,1.0425,2.31636,0.0243328,2,0
65,1.09572,2.54909,0.0271041,2,0
66,1.14441,2.54909,0.0271041,2,0
67,1.15633,2.54909,0.0271041,2,1
68,1.05053,2.54909,0.0271041,2,1
69,1,2.16,0,1,1
70,1.08086,2.16,0,1,1
71,1.10825,2.54909,0.0271041,2,1
72,1.18926,2.31636,0.0243328,2,2
73,1.10782,2.89455,0.0326633,2,2
74,1.15094,2.54909,0.0271041,2,0
75,1.09949,2.16,0,1,1
76,1.10825,2.16,0,1,2
77,1.10714,2.54909,0.0271041,2,0
78,1.09449,2.54909,0.0271041,2,0
79,1.10459,2.16,0,1,1
80,1.15426,2.31636,0.0243328,2,2
81,1.02138,2.54909,0.0271041,2,0
82,1.09694,2.16,0,1,1
83,1.09694,2.16,0,1,2
84,1,2.16,0,1,1
85,1.11244,2.31636,0.0243328,2,2
86,1.09091,2.89455,0.0326633,2,1
87,1.0725,2.31636,0.0243328,2,1
88,1.08081,2.54909,0.0271041,2,1
89,1.09949,2.16,0,1,2
90,1.02302,2.16,0,1,0
91,1.1372,2.89455,0.0326633,2,1
92,1,2.54909,0.0271041,2,0
93,1,2.16,0,1,0
94,1.10459,2.16,0,1,1
95,1.10904,2.54909,0.0271041,2,0
96,1.24538,2.89455,0.0326633,2,1
97,1.05442,2.31636,0.0243328,2,1
98,1.1425,2.31636,0.0243328,2,2
99,1.13315,2.54909,0.0271041,2,1
100,1.11598,2.16,0,1,1
101,1.19423,2.31636,0.0243328,2,2
102,1.10567,2.16,0,1,0
103,1.11321,2.89455,0.0326633,2,1
104,1.07937,2.54909,0.0271041,2,0
105,1.07417,2.20364,0.019802,2,1
106,1.14489,2.28655,0.023855,2,2
107,1.1137,2.54909,0.0271041,2,1
108,1.02392,2.54909,0.0271041,2,1
109,1.11598,2.16,0,1,1
110,1.03867,2.89455,0.0326633,2,0
111,1.11856,2.54909,0.0271041,2,1
112,1.06053,2.16,0,1,1
113,1.0987,2.89455,0.0326633,2,0
114,1.11598,2.16,0,1,1
115,1.13587,2.54909,0.0271041,2,0
116,1.12794,2.54909,0.0271041,2,1
117,1.08269,2.20364,0.019802,2,1
118,1.10825,2.16,0,1,2
119,1.06915,2.54909,0.0271041,2,1
120,1.02079,2.89455,0.0326633,2,0
121,1,2.16,0,1,0
122,1.10567,2.16,0,1,2
123,1.12794,2.89455,0.0326633,2,1
124,1.08483,2.16,0,1,1
125,1,2.16,0,1,1
126,1.02079,2.89455,0.0326633,2,0
127,1.06366,2.32545,0.028147,2,1
128,1.0801,2.20364,0.019802,2,1
129,1.0725,2.31636,0.0243328,2,1
130,1.03478,2.32545,0.028147,2,0
131,1.04545,2.54909,0.0271041,2,0
132,1.0725,2.31636,0.0243328,2,0
133,1.04038,2.54909,0.0271041,2,0
134,1.04724,2.32545,0.028147,2,0
135,1.08947,2.16,0,1,2
136,1.09474,2.54909,0.0271041,2,0
137,1.11948,2.20364,0.019802,2,1
138,1,2.16,0,1,1
139,1.1372,2.89455,0.0326633,2,1
140,1.13456,2.31636,0.0243328,2,2
141,1.10459,2.16,0,1,1
142,1.09949,2.16,0,1,2
143,1.02078,2.20364,0.019802,2,0
144,1.17588,2.31636,0.0243328,2,2
145,1.09694,2.16,0,1,1
146,1.09949,2.16,0,1,2
147,1.10567,2.16,0,1,0
148,1,2.16,0,1,1
149,1.11169,2.16,0,1,2
150,1.0825,2.31636,0.0243328,2,1
151,1.11948,2.89455,0.0326633,2,2
152,1.08947,2.16,0,1,1
153,1.06037,2.16,0,1,1
154,1.10818,2.54909,0.0271041,2,1
155,1.14169,2.89455,0.0326633,2,1
156,1,2.20364,0.019802,2,0
157,1.1134,2.16,0,1,1
158,1.10567,2.16,0,1,1
159,1.07752,2.16,0,1,1
160,1.13158,2.16,0,1,1
161,1.02153,2.54909,0.0271041,2,0
162,1.04276,2.89455,0.0326633,2,0
163,1,2.16,0,1,1
164,1.17313,2.31636,0.0243328,2,2
165,1.18732,2.54909,0.0271041,2,2
166,1.12336,2.89455,0.0326633,2,0
167,1.09115,2.54909,0.0271041,2,0
168,1.08108,2.20364,0.019802,2,1
169,1.11856,2.54909,0.0271041,2,1
170,1.09695,2.54909,0.0271041,2,0
171,1.09949,2.54909,0.0271041,2,0
172,1.09949,2.16,0,1,1
173,1.04675,2.89455,0.0326633,2,0
174,1.27177,2.28655,0.023855,2,3
175,1.12794,2.89455,0.0326633,2,1
176,1.1372,2.89455,0.0326633,2,1
177,1,2.54909,0.0271041,2,0
178,1.10567,2.16,0,1,1
179,1.02079,2.54909,0.0271041,2,1
180,1.06234,2.16,0,1,1
181,1,2.54909,0.0271041,2,0
182,1,2.54909,0.0271041,2,0
183,1.03324,2.20364,0.019802,2,0
184,1.02079,2.89455,0.0326633,2,0
185,1.13421,2.54909,0.0271041,2,0
186,1.12158,2.20364,0.019802,2,1
187,1.02079,2.54909,0.0271041,2,1
188,1.10825,2.16,0,1,1
189,1.13208,2.54909,0.0271041,2,0
190,1.02153,2.54909,0.0271041,2,0
191,1.19474,2.31636,0.0243328,2,1
192,1.09561,2.54909,0.0271041,2,0
193,1.16113,2.31636,0.0243328,2,1
194,1.09949,2.54909,0.0271041,2,1
195,1.12113,2.54909,0.0271041,2,0
196,1.03325,2.54909,0.0271041,2,0
197,1.10459,2.16,0,1,1
198,1.10236,2.54909,0.0271041,2,0
199,1.12877,2.89455,0.0326633,2,1
200,1.09574,2.54909,0.0271041,2,1
201,1.10714,2.54909,0.0271041,2,0
202,1.10969,2.54909,0.0271041,2,1
203,1.038,2.89455,0.0326633,2,1
204,1,2.16,0,1,1
205,1.10451,2.31636,0.0243328,2,2
206,1,2.54909,0.0271041,2,0
207,1.09949,2.16,0,1,1
208,1,2.31636,0.0243328,2,0
209,1.00804,2.16,0,1,0
210,1.11765,2.16,0,1,1
211,1.02521,2.16,0,1,1
212,1.08951,2.20364,0.019802,2,1
213,1.0987,2.54909,0.0271041,2,0
214,1.02079,2.89455,0.0326633,2,0
215,1.04545,2.54909,0.0271041,2,1
216,1.10567,2.54909,0.0271041,2,1
217,1.11948,2.89455,0.0326633,2,2
218,1.11488,2.16,0,1,1
