session_id,achievable_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.02338,3.22182,0.0998871,4,2
2,1.10459,2.20364,0.019802,2,10
3,1.10825,2.54909,0.0271041,2,33
4,1.13587,2.54909,0.0271041,2,5
5,1.09296,2.74364,0.0596421,3,4
6,1.09694,2.16,0,1,96
7,1,2.16,0,1,53
8,1,3.36,0.107143,4,0
9,1,2.16,0,1,36
10,1.06842,2.16,0,1,12
11,1.11856,2.54909,0.0271041,2,9
12,1.0932,2.16,0,1,6
13,1.09186,2.20364,0.019802,2,9
14,1.02079,2.89455,0.0326633,2,14
15,1.02138,2.54909,0.0271041,2,11
16,1.10825,2.54909,0.0271041,2,25
17,1.09694,2.16,0,1,15
18,1,2.54909,0.0271041,2,14
19,1.10714,2.54909,0.0271041,2,20
20,1.10825,2.16,0,1,26
21,1.00262,2.20364,0.019802,2,7
22,1,2.16,0,1,53
23,1.02535,2.85273,0.0956023,4,0
24,1.05115,2.61818,0.0527778,3,5
25,1.02153,2.54909,0.0271041,2,14
26,1.02079,2.89455,0.0326633,2,33
27,1.07417,2.37273,0.0475096,3,2
28,1.13208,2.89455,0.0326633,2,36
29,1.12732,2.98909,0.0632603,3,5
30,1.11598,2.54909,0.0271041,2,7
31,1,2.16,0,1,19
32,1.00455,2.54909,0.0271041,2,12
33,1.02338,2.82545,0.0868726,4,2
34,1.12794,2.61818,0.0527778,3,3
35,1.12632,2.54909,0.0271041,2,33
36,1.03429,2.82545,0.0868726,4,0
37,1.09949,2.16,0,1,59
38,1,2.16,0,1,19
39,1.02362,2.16,0,1,15
40,1.06868,2.61818,0.0527778,3,6
41,1.02079,2.89455,0.0326633,2,6
42,1,2.16,0,1,37
43,1.06199,2.98909,0.0632603,3,22
44,1.09949,2.54909,0.0271041,2,12
45,1.02079,2.89455,0.0326633,2,14
46,1.10204,2.16,0,1,13
47,1.14169,2.89455,0.0326633,2,6
48,1.02338,2.82545,0.0868726,4,2
49,1.14169,2.54909,0.0271041,2,38
50,1.11598,2.16,0,1,20
51,1.03429,2.82545,0.0868726,4,0
52,1,2.54909,0.0271041,2,6
53,1.0665,2.16,0,1,7
54,1.10825,2.16,0,1,25
55,1.1372,2.61818,0.0527778,3,3
56,1,2.16,0,1,14
57,1.1023,2.74364,0.0596421,3,4
58,1.02079,2.89455,0.0326633,2,6
59,1.00455,2.82545,0.0868726,4,0
60,1,2.54909,0.0271041,2,9
61,1.02394,2.82545,0.0868726,4,2
62,1.09949,2.54909,0.0271041,2,32
63,1.03457,2.74364,0.0596421,3,6
64,1,2.82545,0.0868726,4,1
65,1.09572,2.54909,0.0271041,2,5
66,1.14169,2.61818,0.0527778,3,3
67,1.15633,2.54909,0.0271041,2,60
68,1.02394,2.82545,0.0868726,4,1
69,1,2.16,0,1,15
70,1.03235,2.82545,0.0868726,4,1
71,1.10825,2.54909,0.0271041,2,11
72,1.10486,2.74364,0.0596421,3,8
73,1.06199,2.98909,0.0632603,3,8
74,1.15094,2.54909,0.0271041,2,5
75,1.09949,2.16,0,1,41
76,1.10825,2.16,0,1,33
77,1.10714,2.54909,0.0271041,2,22
78,1.09449,2.54909,0.0271041,2,7
79,1.10459,2.16,0,1,7
80,1.05319,2.74364,0.0596421,3,2
81,1.02138,2.54909,0.0271041,2,39
82,1.09694,2.16,0,1,11
83,1.09694,2.16,0,1,73
84,1,2.16,0,1,30
85,1.02153,2.74364,0.0596421,3,4
86,1.09091,2.89455,0.0326633,2,28
87,1.0725,2.31636,0.0243328,2,45
88,1.08081,2.54909,0.0271041,2,17
89,1.09949,2.16,0,1,32
90,1.02302,2.16,0,1,1
91,1.1372,2.89455,0.0326633,2,13
92,1,2.54909,0.0271041,2,15
93,1,2.16,0,1,65
94,1.10459,2.16,0,1,29
95,1.10904,2.54909,0.0271041,2,4
96,1.13193,3.11455,0.068885,3,2
97,1,2.74364,0.0596421,3,3
98,1.0725,2.74364,0.0596421,3,2
99,1.13315,2.54909,0.0271041,2,40
100,1.11598,2.16,0,1,9
101,1.09449,2.74364,0.0596421,3,2
102,1.10567,2.16,0,1,19
103,1.03235,2.82545,0.0868726,4,2
104,1.07937,2.54909,0.0271041,2,84
105,1.07417,2.20364,0.019802,2,12
106,1.02138,3.11455,0.068885,3,3
107,1.1137,2.54909,0.0271041,2,15
108,1.02392,2.54909,0.0271041,2,3
109,1.11598,2.16,0,1,12
110,1.03315,3.11455,0.068885,3,5
111,1.11856,2.54909,0.0271041,2,51
112,1.06053,2.16,0,1,5
113,1.0987,2.89455,0.0326633,2,2
114,1.11598,2.16,0,1,11
115,1.13587,2.54909,0.0271041,2,16
116,1.12794,2.54909,0.0271041,2,26
117,1.07752,2.61818,0.0527778,3,24
118,1.10825,2.16,0,1,32
119,1.03457,2.82545,0.0868726,4,1
120,1.02079,2.89455,0.0326633,2,31
121,1,2.16,0,1,11
122,1.10567,2.16,0,1,20
123,1.12794,2.89455,0.0326633,2,16
124,1.08483,2.16,0,1,12
125,1,2.16,0,1,8
126,1.02079,2.89455,0.0326633,2,63
127,1.03714,2.85273,0.0956023,4,1
128,1.0801,2.20364,0.019802,2,4
129,1.0725,2.31636,0.0243328,2,17
130,1.03478,2.32545,0.028147,2,1
131,1.04545,2.54909,0.0271041,2,10
132,1.0725,2.31636,0.0243328,2,36
133,1.04038,2.54909,0.0271041,2,33
134,1.04724,2.32545,0.028147,2,13
135,1.08947,2.16,0,1,17
136,1.09474,2.54909,0.0271041,2,31
137,1.11429,2.98909,0.0632603,3,2
138,1,2.16,0,1,55
139,1.1372,2.89455,0.0326633,2,26
140,1,2.96364,0.0957055,4,0
141,1.10459,2.16,0,1,10
142,1.09949,2.16,0,1,42
143,1.02078,2.20364,0.019802,2,2
144,1.09296,2.74364,0.0596421,3,2
145,1.09694,2.16,0,1,33
146,1.09949,2.16,0,1,32
147,1.10567,2.16,0,1,22
148,1,2.16,0,1,34
149,1.06494,2.78545,0.0881201,4,1
150,1.0825,2.31636,0.0243328,2,19
151,1.02338,3.22182,0.0998871,4,2
152,1.08947,2.16,0,1,20
153,1.06037,2.16,0,1,2
154,1.10818,2.54909,0.0271041,2,13
155,1.14169,2.89455,0.0326633,2,6
156,1,2.20364,0.019802,2,1
157,1.1134,2.16,0,1,10
158,1.10567,2.16,0,1,17
159,1.07752,2.16,0,1,4
160,1.13158,2.16,0,1,28
161,1.02153,2.54909,0.0271041,2,24
162,1.04276,2.89455,0.0326633,2,7
163,1,2.16,0,1,9
164,1.09561,2.74364,0.0596421,3,1
165,1.05764,2.82545,0.0868726,4,0
166,1.12336,2.89455,0.0326633,2,14
167,1.09115,2.54909,0.0271041,2,3
168,1.07297,2.39091,0.0547529,3,1
169,1.11856,2.54909,0.0271041,2,42
170,1.09695,2.54909,0.0271041,2,5
171,1.09949,2.54909,0.0271041,2,61
172,1.09949,2.16,0,1,13
173,1.02338,2.82545,0.0868726,4,2
174,1.12665,3.11455,0.068885,3,1
175,1.12794,2.89455,0.0326633,2,12
176,1.1372,2.89455,0.0326633,2,29
177,1,2.54909,0.0271041,2,8
178,1.10567,2.16,0,1,10
179,1.02079,2.54909,0.0271041,2,44
180,1.06234,2.16,0,1,11
181,1,2.54909,0.0271041,2,27
182,1,2.54909,0.0271041,2,51
183,1.03324,2.20364,0.019802,2,1
184,1.02079,2.89455,0.0326633,2,30
185,1.13421,2.54909,0.0271041,2,30
186,1.1003,2.42909,0.0696108,4,2
187,1.02079,2.54909,0.0271041,2,54
188,1.10825,2.16,0,1,25
189,1.13208,2.54909,0.0271041,2,29
190,1.02153,2.54909,0.0271041,2,19
191,1.10263,2.74364,0.0596421,3,3
192,1.09561,2.54909,0.0271041,2,9
193,1.0844,2.74364,0.0596421,3,1
194,1.09949,2.54909,0.0271041,2,25
195,1.12113,2.54909,0.0271041,2,6
196,1.03325,2.54909,0.0271041,2,2
197,1.10459,2.16,0,1,7
198,1.10236,2.54909,0.0271041,2,5
199,1.06575,2.98909,0.0632603,3,0
200,1.02394,2.82545,0.0868726,4,1
201,1.10714,2.54909,0.0271041,2,10
202,1.10969,2.54909,0.0271041,2,15
203,1.038,2.89455,0.0326633,2,8
204,1,2.16,0,1,25
205,1.02138,2.74364,0.0596421,3,4
206,1,2.54909,0.0271041,2,15
207,1.09949,2.16,0,1,58
208,1,2.31636,0.0243328,2,6
209,1.00804,2.16,0,1,4
210,1.11765,2.16,0,1,25
