achievable_delay_bound_avg,1.06213
achievable_delay_bound_99th,1.14286
data_transfer_cost_avg,2.54947
data_transfer_cost_99th,3.24909
interDC_cost_ratio_avg,0.0346365
interDC_cost_ratio_99th,0.123662
num_chosen_DCs_avg,2.186
num_chosen_DCs_99th,5
num_evaluated_solutions_avg,7042.11
num_evaluated_solutions_99th,38991
alg_running_time_avg,40.852
