achievable_delay_bound_avg,1.1867
achievable_delay_bound_99th,1.50606
data_transfer_cost_avg,2.98877
data_transfer_cost_99th,3.34096
interDC_cost_ratio_avg,0.153427
interDC_cost_ratio_99th,0.222399
num_chosen_DCs_avg,5.856
num_chosen_DCs_99th,8
num_evaluated_solutions_avg,1
num_evaluated_solutions_99th,1
alg_running_time_avg,0.001
