achievable_delay_bound_avg,1.11664
achievable_delay_bound_99th,1.3758
data_transfer_cost_avg,2.67086
data_transfer_cost_99th,3.22315
interDC_cost_ratio_avg,0.0880584
interDC_cost_ratio_99th,0.145995
num_chosen_DCs_avg,3.859
num_chosen_DCs_99th,5
num_evaluated_solutions_avg,10884.7
num_evaluated_solutions_99th,184923
alg_running_time_avg,77.036
