session_id,achievable_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.31928,2.94738,0.0631685,3,2
2,1.07038,2.37273,0.0475096,3,0
3,1.11747,2.56036,0.0610709,3,0
4,1.1682,2.41818,0.0571429,3,1
5,1.08974,2.39091,0.0547529,3,0
6,1.36076,2.70909,0.0697987,3,2
7,1.28966,2.41818,0.0571429,3,3
8,1.13918,2.50364,0.0653595,3,1
9,1.25949,2.50364,0.0653595,3,3
10,1.16997,2.37273,0.0475096,3,1
11,1.24189,2.58909,0.0730337,3,1
12,1.20403,2.31636,0.0243328,2,6
13,1.32121,2.37273,0.0475096,3,3
14,1.15541,2.70909,0.0697987,3,1
15,1.13854,2.50364,0.0653595,3,2
16,1.16558,2.49818,0.055313,3,1
17,1.13402,2.62255,0.0665557,3,1
18,1.1159,2.84824,0.0658781,3,2
19,1.36111,2.61418,0.0681597,3,2
20,1.07553,2.20364,0.019802,2,3
21,1.28904,2.84824,0.0658781,3,2
22,1.05278,3.06471,0.0662083,3,0
23,1.19757,2.65951,0.0582473,3,2
24,1.20308,3.34182,0.102285,3,3
25,1.02371,2.512,0.0636943,3,0
26,1.00804,2.39091,0.0547529,3,1
27,1.15702,2.33273,0.0483242,3,1
28,1.16422,2.58909,0.0730337,3,0
29,1.12553,2.41818,0.0571429,3,4
30,1.23796,2.46655,0.0545481,3,2
31,1.10942,2.20364,0.019802,2,5
32,1.06395,2.33273,0.0483242,3,0
33,1.15753,2.43491,0.0537634,3,8
34,1.24432,2.41818,0.0571429,3,1
35,1.2719,2.50364,0.0653595,3,4
36,1.25321,2.41818,0.0571429,3,1
37,1.09118,2.34109,0.0465983,3,0
38,1.03261,2.39091,0.0547529,3,0
39,1.13993,2.71745,0.0682457,3,1
40,1.24765,2.75333,0.0641868,3,2
41,1.17297,2.33273,0.0483242,3,10
42,1.06202,2.60582,0.0697739,3,1
43,1.11176,2.37273,0.0475096,3,1
44,1.19465,2.43491,0.0537634,3,2
45,1.24629,2.75333,0.0641868,3,3
46,1.13703,2.58909,0.0730337,3,1
47,1.16975,2.65951,0.0582473,3,1
48,1.23649,2.62364,0.0623701,3,3
49,1,2.47187,0.0450156,3,1
50,1.14851,2.49818,0.055313,3,2
51,1.05898,2.70545,0.0833333,3,1
52,1.03866,2.16,0,1,9
53,1.00231,2.37273,0.0475096,3,1
54,1.21405,2.88411,0.0620327,3,1
55,1.34014,2.41818,0.0571429,3,2
56,1.21118,2.88411,0.0620327,3,1
57,1.08312,2.33273,0.0483242,3,0
58,1.14,2.34109,0.0465983,3,0
59,1.09476,2.58909,0.0730337,3,1
60,1.43567,3.40204,0.0763179,3,3
61,1.34708,2.37273,0.0475096,3,3
62,1.00514,2.52873,0.0603969,3,0
63,1.20667,2.58909,0.0730337,3,1
64,1.1896,2.97793,0.067405,3,1
65,1.1075,3.14567,0.0582619,3,0
66,1.23077,2.62364,0.0623701,3,2
67,1.04644,2.49818,0.055313,3,1
68,1.29617,2.33273,0.0483242,3,1
69,1.39041,2.28655,0.023855,2,4
70,1.1284,2.41818,0.0571429,3,18
71,1.1118,2.37273,0.0475096,3,0
72,1.06076,2.28655,0.023855,2,9
73,1,2.56569,0.0518733,3,1
74,1.19101,2.33273,0.0483242,3,2
75,1.26198,2.16,0,1,20
76,1.01078,2.39091,0.0547529,3,0
77,1.08121,2.50364,0.0653595,3,1
78,1.18541,2.76727,0.0749014,3,2
79,1.01146,2.33273,0.0483242,3,0
80,1.24606,2.92107,0.0545254,3,1
81,1.15635,2.84824,0.0658781,3,0
82,1.06061,2.53455,0.0688666,3,0
83,1.25444,2.33273,0.0483242,3,1
84,1.0112,2.62255,0.0665557,3,1
85,1.16807,2.60582,0.0697739,3,2
86,1.09254,2.33273,0.0483242,3,1
87,1.05672,2.20364,0.019802,2,6
88,1.10904,2.61418,0.0681597,3,1
89,1.26686,2.72824,0.0687757,3,3
90,1.14154,2.58909,0.0730337,3,1
91,1.08815,2.37273,0.0475096,3,1
92,1.17211,2.49818,0.055313,3,1
93,1.2847,2.41818,0.0571429,3,2
94,1.1443,2.58909,0.0730337,3,1
95,1.22741,2.60582,0.0697739,3,2
96,1.13202,2.66909,0.0708447,3,1
97,1.25589,2.33273,0.0483242,3,1
98,1.31633,2.65418,0.0671325,3,2
99,1.26582,2.27636,0.0247604,2,20
100,1.02033,3.01489,0.0600655,3,0
101,1.27469,2.41818,0.0571429,3,4
102,1.20195,2.58909,0.0730337,3,1
103,1.02179,2.34109,0.0465983,3,0
104,1.09416,2.69647,0.0501665,3,1
105,1.34266,2.86738,0.0649309,3,2
106,1.14873,2.49818,0.055313,3,3
107,1.29392,2.33273,0.0483242,3,2
108,1.05755,2.84144,0.0280268,2,3
109,1.18361,2.60582,0.0697739,3,2
110,1.03855,2.34109,0.0465983,3,1
111,1.1301,2.84824,0.0658781,3,1
112,1.09677,2.43491,0.0537634,3,1
113,1.27907,2.75333,0.0641868,3,1
114,1.22093,2.62255,0.0665557,3,1
115,1.29773,3.01489,0.0600655,3,4
116,1.12952,2.49818,0.055313,3,1
117,1.20478,2.62364,0.0623701,3,2
118,1.15142,2.75333,0.0641868,3,1
119,1.18269,2.42655,0.0554473,3,1
120,1.26627,2.88411,0.0620327,3,5
121,1.0272,2.41818,0.0571429,3,1
122,1.0997,2.49818,0.055313,3,1
