session_satisfaction_rate,0.93
achieved_delay_bound_avg,212.56
achieved_delay_bound_99th,267
data_transfer_cost_avg,2.55889
data_transfer_cost_99th,4.0338
interDC_cost_ratio_avg,0.047549
interDC_cost_ratio_99th,0.0773464
num_chosen_DCs_avg,2.67
num_chosen_DCs_99th,3
num_evaluated_solutions_avg,123.98
num_evaluated_solutions_99th,2294
alg_running_time_avg,1.88
