session_id,achieved_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,304,2.16,0,1,9
2,268,2.16,0,1,6
3,223,2.16,0,1,2
4,222,2.16,0,1,1
5,267,2.16,0,1,6
6,206,2.16,0,1,2
7,206,2.16,0,1,2
8,238,2.16,0,1,2
9,214,2.16,0,1,1
10,241,2.16,0,1,1
11,226,2.16,0,1,2
12,196,2.16,0,1,0
13,241,2.16,0,1,2
14,246,2.16,0,1,3
15,286,2.16,0,1,3
16,252,2.16,0,1,4
17,198,2.16,0,1,1
18,254,2.16,0,1,4
19,247,2.16,0,1,3
20,302,2.16,0,1,5
21,222,2.16,0,1,2
22,237,2.16,0,1,2
23,212,2.16,0,1,2
24,247,2.16,0,1,2
25,281,2.16,0,1,4
26,214,2.16,0,1,1
27,254,2.16,0,1,1
28,194,2.16,0,1,0
29,217,2.16,0,1,1
30,215,2.16,0,1,2
31,213,2.16,0,1,1
32,244,2.16,0,1,3
33,230,2.16,0,1,2
34,244,2.16,0,1,4
35,246,2.16,0,1,4
36,209,2.16,0,1,1
37,226,2.16,0,1,2
38,234,2.16,0,1,1
39,243,2.16,0,1,3
40,253,2.16,0,1,3
41,213,2.16,0,1,2
42,270,2.16,0,1,4
43,253,2.16,0,1,5
44,214,2.16,0,1,3
45,221,2.16,0,1,1
46,228,2.16,0,1,2
47,237,2.16,0,1,3
48,245,2.16,0,1,3
49,201,2.16,0,1,0
50,220,2.16,0,1,2
51,213,2.16,0,1,1
52,249,2.16,0,1,3
53,225,2.16,0,1,2
54,219,2.16,0,1,1
55,266,2.16,0,1,3
56,195,2.16,0,1,2
57,239,2.16,0,1,3
58,315,3.36,0,1,6
59,228,2.16,0,1,2
60,242,2.16,0,1,3
61,248,2.16,0,1,3
62,216,2.16,0,1,3
63,239,2.16,0,1,1
64,218,2.16,0,1,0
65,224,2.16,0,1,3
66,213,2.16,0,1,2
67,213,2.16,0,1,2
68,226,2.16,0,1,1
69,205,2.16,0,1,2
70,248,2.16,0,1,5
71,305,2.16,0,1,9
72,227,2.16,0,1,2
73,240,2.16,0,1,1
74,292,2.16,0,1,5
75,272,2.16,0,1,3
76,241,2.16,0,1,2
77,248,2.16,0,1,1
78,277,2.16,0,1,2
79,196,2.16,0,1,1
80,276,2.16,0,1,5
81,224,2.16,0,1,1
82,244,2.16,0,1,2
83,216,2.16,0,1,2
84,223,2.16,0,1,1
85,220,2.16,0,1,2
86,233,2.16,0,1,1
87,230,2.16,0,1,1
88,239,2.16,0,1,3
89,209,2.16,0,1,0
90,206,2.16,0,1,0
91,247,2.16,0,1,3
92,281,2.16,0,1,4
93,235,2.16,0,1,4
94,238,2.16,0,1,3
95,219,2.16,0,1,2
96,244,2.16,0,1,4
97,257,2.16,0,1,3
98,221,2.16,0,1,2
99,241,2.16,0,1,3
100,235,2.16,0,1,1
