session_id,achieved_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,233,2.65951,0.0582473,3,3
2,187,2.36945,0.0276243,2,2
3,199,2.28655,0.023855,2,3
4,208,2.52036,0.0620401,3,0
5,194,4.0338,0.0773464,3,0
6,192,2.99455,0.0716454,3,1
7,176,2.56036,0.0610709,3,0
8,220,2.34909,0.0294118,2,3
9,211,2.64182,0.0688231,3,1
10,224,2.31636,0.0243328,2,2
11,204,2.33273,0.0483242,3,1
12,186,2.46655,0.0545481,3,1
13,228,3.21369,0.0663072,3,1
14,219,2.31636,0.0243328,2,43
15,267,2.34109,0.0465983,3,5
16,206,2.72278,0.0595647,3,1
17,192,2.54909,0.0271041,2,2
18,199,3.36545,0.0788763,3,0
19,201,3.8092,0.0756064,3,0
20,260,2.31636,0.0243328,2,3
21,208,2.49818,0.055313,3,1
22,219,2.99455,0.0716454,3,0
23,200,2.28655,0.023855,2,1
24,238,3.11455,0.068885,3,1
25,252,2.47187,0.0450156,3,2
26,202,2.49818,0.055313,3,1
27,253,2.28655,0.023855,2,1
28,193,2.31636,0.0243328,2,1
29,205,2.61818,0.0527778,3,2
30,177,2.46655,0.0545481,3,0
31,192,3.07455,0.0697812,3,1
32,216,3.11455,0.068885,3,1
33,210,2.56569,0.0518733,3,0
34,211,2.82193,0.0569566,3,1
35,219,2.31636,0.0243328,2,4
36,207,2.32545,0.028147,2,3
37,204,2.33273,0.0483242,3,0
38,234,2.16,0,1,10
39,221,3.07455,0.0697812,3,1
40,217,2.512,0.0636943,3,0
41,177,2.45236,0.0311388,2,1
42,223,2.28655,0.023855,2,3
43,184,2.45236,0.0311388,2,0
44,208,2.33273,0.0483242,3,5
45,208,2.31636,0.0243328,2,1
46,206,2.56569,0.0518733,3,1
47,206,2.59733,0.0526415,3,0
48,192,4.0338,0.0773464,3,0
49,201,2.16,0,1,2
50,214,2.33273,0.0483242,3,1
51,204,2.33273,0.0483242,3,0
52,234,2.50364,0.0653595,3,2
53,212,2.41818,0.0571429,3,2
54,201,2.36945,0.0276243,2,0
55,234,2.43491,0.0537634,3,1
56,168,2.45236,0.0311388,2,1
57,205,2.56036,0.0610709,3,0
58,256,2.41818,0.0571429,3,2
59,206,2.99455,0.0716454,3,0
60,215,2.34109,0.0465983,3,1
61,216,2.79029,0.0562991,3,1
62,196,2.98909,0.0632603,3,1
63,227,2.33273,0.0483242,3,1
64,215,2.39091,0.0547529,3,0
65,179,2.36945,0.0276243,2,0
66,189,2.34109,0.0465983,3,1
67,178,2.36945,0.0276243,2,0
68,203,2.34109,0.0465983,3,1
69,172,2.45236,0.0311388,2,1
70,228,2.43491,0.0537634,3,1
71,242,2.28655,0.023855,2,1
72,207,2.37273,0.0475096,3,2
73,218,2.36945,0.0276243,2,0
74,243,2.712,0.0589971,3,0
75,266,3.08291,0.0684124,3,2
76,222,2.41818,0.0571429,3,1
77,248,2.16,0,1,15
78,267,2.712,0.0589971,3,1
79,176,2.712,0.0589971,3,0
80,236,2.56569,0.0518733,3,1
81,213,2.52036,0.0620401,3,0
82,232,2.33273,0.0483242,3,5
83,201,2.34109,0.0465983,3,1
84,218,2.49818,0.055313,3,1
85,196,2.42909,0.0284431,2,1
86,231,2.27636,0.0247604,2,3
87,218,2.33273,0.0483242,3,2
88,218,2.47187,0.0450156,3,2
89,206,2.33273,0.0483242,3,0
90,206,2.16,0,1,6
91,212,2.82193,0.0569566,3,0
92,237,2.43491,0.0537634,3,1
93,198,2.72278,0.0595647,3,0
94,223,2.41818,0.0571429,3,2
95,205,2.33273,0.0483242,3,1
96,200,2.65951,0.0582473,3,1
97,236,2.65951,0.0582473,3,2
98,202,2.51636,0.0621387,3,1
99,209,2.72278,0.0595647,3,1
100,229,2.33273,0.0483242,3,2
