session_id,normalized_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.03294,4.15042,0.151748,5,1
2,1.04178,2.36945,0.0276243,2,4
3,1.07297,2.28655,0.023855,2,24
4,1.01716,2.49382,0.0809274,4,5
5,1,4.0338,0.0773464,3,3
6,1.04065,2.82545,0.0868726,4,11
7,1.02077,3.03491,0.102444,4,1
8,1.02093,2.34909,0.0294118,2,213
9,1.05514,2.96364,0.0957055,4,7
10,1.01587,2.31636,0.0243328,2,41
11,1.07796,2.65927,0.100506,4,1
12,1.06286,2.46655,0.0545481,3,2
13,1.14573,3.21369,0.0663072,3,9
14,1.10633,2.31636,0.0243328,2,2744
15,1.13136,2.34109,0.0465983,3,23
16,1.04639,3.15587,0.118913,5,3
17,1.08169,2.54909,0.0271041,2,18
18,1.04737,3.22182,0.0998871,4,44
19,1.00752,3.16047,0.0883642,4,40
20,1.11135,2.52727,0.0820144,4,17
21,1.0458,2.90727,0.11257,5,35
22,1.11765,2.82545,0.0868726,4,42
23,1,3.54242,0.132626,5,1
24,1.10673,2.74364,0.0596421,3,19
25,1.09954,3.0286,0.0911312,4,10
26,1.09214,2.49818,0.055313,3,22
27,1.07447,2.28655,0.023855,2,9
28,1,2.31636,0.0243328,2,14
29,1.05128,2.61818,0.0527778,3,208
30,1.02319,2.46655,0.0545481,3,4
31,1.02151,3.02291,0.122699,5,32
32,1.08786,3.22182,0.0998871,4,9
33,1,2.56569,0.0518733,3,37
34,1.08877,2.90229,0.0830692,4,2
35,1.07216,3.15587,0.118913,5,2
36,1.00499,3.24909,0.107443,4,11
37,1,2.33273,0.0483242,3,22
38,1,2.16,0,1,232
39,1.0266,3.5966,0.110104,4,1
40,1.03349,2.69673,0.101133,4,4
41,1.02609,2.45236,0.0311388,2,4
42,1.02358,3.48109,0.146245,5,1
43,1.02228,2.45236,0.0311388,2,5
44,1.11494,2.59636,0.106443,5,6
45,1.04082,3.85478,0.112635,4,2
46,1.03599,3.13333,0.0985302,4,1
47,1.03291,3.06205,0.0919169,4,3
48,1,3.79344,0.103241,4,3
49,1,2.16,0,1,7
50,1.03385,3.69333,0.140991,5,1
51,1.01028,2.48727,0.0833333,4,3
52,1.15594,2.50364,0.0653595,3,45
53,1.07436,2.62569,0.0781093,4,7
54,1.02821,2.36945,0.0276243,2,1
55,1.08837,2.43491,0.0537634,3,4
56,1.04025,2.45236,0.0311388,2,9
57,1.04381,2.82545,0.0868726,4,6
58,1.022,2.41818,0.0571429,3,530
59,1.03518,2.96364,0.0957055,4,72
60,1.06965,2.34109,0.0465983,3,58
61,1.05928,2.86884,0.0821366,4,0
62,1.06818,3.18836,0.0992245,4,5
63,1.03472,2.38909,0.0707763,4,30
64,1.04369,2.39091,0.0547529,3,60
65,1.01133,2.36945,0.0276243,2,8
66,1.1085,2.34109,0.0465983,3,24
67,1.01429,2.36945,0.0276243,2,4
68,1.01504,2.34109,0.0465983,3,81
69,1.00882,2.45236,0.0311388,2,4
70,1.06542,2.43491,0.0537634,3,3
71,1,2.28655,0.023855,2,10
72,1.06443,2.37273,0.0475096,3,52
73,1,2.36945,0.0276243,2,5
74,1.01042,2.712,0.0589971,3,39
75,1.15184,2.792,0.0859599,4,39
76,1.05728,2.41818,0.0571429,3,31
77,1.04202,2.16,0,1,133
78,1.1587,2.712,0.0589971,3,50
79,1.0354,2.712,0.0589971,3,11
80,1,3.42496,0.102881,4,17
81,1.00709,2.49382,0.0809274,4,30
82,1.04315,2.48727,0.0833333,4,11
83,1.03333,3.05927,0.133127,5,2
84,1.00462,2.49818,0.055313,3,142
85,1.05108,2.42909,0.0284431,2,43
86,1.02227,3.61405,0.142072,5,1
87,1.05569,2.33273,0.0483242,3,149
88,1.02584,4.15151,0.158716,5,0
89,1.00488,2.33273,0.0483242,3,31
90,1.04847,2.16,0,1,74
91,1.02415,2.82193,0.0569566,3,10
92,1,2.43491,0.0537634,3,31
93,1.07046,3.15587,0.118913,5,2
94,1.05699,2.79115,0.0969299,4,1
95,1.01862,2.38909,0.0707763,4,2
96,1,3.99296,0.118299,4,1
