achieved_delay_bound_avg,1.05236
achieved_delay_bound_99th,1.18529
data_transfer_cost_avg,2.79166
data_transfer_cost_99th,4.15042
interDC_cost_ratio_avg,0.0761939
interDC_cost_ratio_99th,0.153225
num_chosen_DCs_avg,3.506
num_chosen_DCs_99th,5
num_evaluated_solutions_avg,12136.7
num_evaluated_solutions_99th,283166
alg_running_time_avg,85.031
