session_id,normalized_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.04235,3.5966,0.110104,4,0
2,1.04178,2.36945,0.0276243,2,1
3,1.07297,2.28655,0.023855,2,6
4,1.01716,2.49382,0.0809274,4,2
5,1,4.0338,0.0773464,3,1
6,1.04065,2.82545,0.0868726,4,2
7,1.02077,3.03491,0.102444,4,0
8,1.02093,2.34909,0.0294118,2,45
9,1.05514,2.96364,0.0957055,4,1
10,1.01587,2.31636,0.0243328,2,18
11,1.07796,2.65927,0.100506,4,1
12,1.06286,2.46655,0.0545481,3,0
13,1.14573,3.21369,0.0663072,3,3
14,1.10633,2.31636,0.0243328,2,658
15,1.13136,2.34109,0.0465983,3,6
16,1.04639,3.20024,0.099879,4,0
17,1.08169,2.54909,0.0271041,2,7
18,1.04737,3.22182,0.0998871,4,5
19,1.00752,3.16047,0.0883642,4,5
20,1.11135,2.52727,0.0820144,4,1
21,1.0458,2.96364,0.0957055,4,1
22,1.11765,2.82545,0.0868726,4,4
23,1.03927,3.32024,0.0962692,4,1
24,1.10673,2.74364,0.0596421,3,3
25,1.09954,3.0286,0.0911312,4,0
26,1.09214,2.49818,0.055313,3,5
27,1.07447,2.28655,0.023855,2,3
28,1,2.31636,0.0243328,2,6
29,1.05128,2.61818,0.0527778,3,25
30,1.02319,2.46655,0.0545481,3,0
31,1.02151,3.22182,0.0998871,4,2
32,1.08786,3.22182,0.0998871,4,0
33,1,2.56569,0.0518733,3,3
34,1.08877,2.90229,0.0830692,4,1
35,1.10052,3.06205,0.0919169,4,2
36,1.00499,3.24909,0.107443,4,0
37,1,2.33273,0.0483242,3,3
38,1,2.16,0,1,64
39,1.0266,3.5966,0.110104,4,0
40,1.03349,2.69673,0.101133,4,1
41,1.02609,2.45236,0.0311388,2,2
42,1.05189,2.28655,0.023855,2,12
43,1.02228,2.45236,0.0311388,2,2
44,1.11494,2.80364,0.101167,4,1
45,1.04082,3.85478,0.112635,4,0
46,1.03599,3.13333,0.0985302,4,1
47,1.03291,3.06205,0.0919169,4,0
48,1,3.79344,0.103241,4,0
49,1,2.16,0,1,4
50,1.07813,2.77042,0.085842,4,1
51,1.01028,2.48727,0.0833333,4,1
52,1.15594,2.50364,0.0653595,3,10
53,1.07436,2.62569,0.0781093,4,1
54,1.02821,2.36945,0.0276243,2,1
55,1.08837,2.43491,0.0537634,3,2
56,1.04025,2.45236,0.0311388,2,3
57,1.04381,2.82545,0.0868726,4,1
58,1.022,2.41818,0.0571429,3,64
59,1.03518,2.96364,0.0957055,4,7
60,1.06965,2.34109,0.0465983,3,14
61,1.05928,2.86884,0.0821366,4,0
62,1.06818,3.18836,0.0992245,4,0
63,1.03472,2.38909,0.0707763,4,4
64,1.04369,2.39091,0.0547529,3,8
65,1.01133,2.36945,0.0276243,2,3
66,1.1085,2.34109,0.0465983,3,7
67,1.01429,2.36945,0.0276243,2,2
68,1.01504,2.34109,0.0465983,3,15
69,1.00882,2.45236,0.0311388,2,1
70,1.06542,2.43491,0.0537634,3,1
71,1,2.28655,0.023855,2,3
72,1.06443,2.37273,0.0475096,3,15
73,1,2.36945,0.0276243,2,1
74,1.01042,2.712,0.0589971,3,3
75,1.15184,2.792,0.0859599,4,3
76,1.05728,2.41818,0.0571429,3,4
77,1.04202,2.16,0,1,63
78,1.1587,2.712,0.0589971,3,4
79,1.0354,2.712,0.0589971,3,2
80,1,3.42496,0.102881,4,0
81,1.00709,2.49382,0.0809274,4,2
82,1.04315,2.48727,0.0833333,4,1
83,1.03333,3.06218,0.110438,4,0
84,1.00462,2.49818,0.055313,3,36
85,1.05108,2.42909,0.0284431,2,10
86,1.02895,2.27636,0.0247604,2,37
87,1.05569,2.33273,0.0483242,3,27
88,1.08269,3.32024,0.0962692,4,1
89,1.00488,2.33273,0.0483242,3,5
90,1.04847,2.16,0,1,32
91,1.02415,2.82193,0.0569566,3,1
92,1,2.43491,0.0537634,3,5
93,1.07046,3.20024,0.099879,4,1
94,1.05699,2.79115,0.0969299,4,1
95,1.01862,2.38909,0.0707763,4,1
96,1,3.99296,0.118299,4,0
97,1.06905,3.68291,0.117002,4,0
98,1.07547,3.38727,0.114332,4,0
99,1.06452,3.5966,0.110104,4,0
100,1.1067,2.38909,0.0707763,4,3
101,1.08578,2.69296,0.0862855,4,2
102,1.01879,2.48727,0.0833333,4,10
103,1.09726,2.49382,0.0809274,4,1
104,1.00794,3.45855,0.119861,4,1
105,1,2.712,0.0589971,3,4
106,1.10987,2.16,0,1,129
107,1.0232,2.96364,0.0957055,4,2
108,1.02507,3.20024,0.099879,4,0
109,1.10076,2.34109,0.0465983,3,8
110,1.02695,2.80387,0.0867631,4,0
111,1.0407,3.36,0.107143,4,1
112,1.02466,3.20024,0.099879,4,1
113,1.1029,2.69296,0.0862855,4,2
114,1.08858,2.74364,0.0596421,3,25
115,1.03318,2.33273,0.0483242,3,37
116,1.07323,3.72291,0.115745,4,1
117,1.13973,2.66545,0.0920873,4,1
118,1.03544,2.76387,0.0880188,4,0
119,1.06566,2.62545,0.0934903,4,1
120,1,2.48727,0.0833333,4,2
121,1.0831,2.77042,0.085842,4,1
122,1.03073,2.56036,0.0610709,3,1
123,1,2.16,0,1,25
124,1.06771,2.96364,0.0957055,4,2
125,1.02985,2.54909,0.0271041,2,84
126,1.05769,2.43491,0.0537634,3,1
127,1.07538,2.42909,0.0696108,4,4
128,1.07198,2.89673,0.0941501,4,2
129,1.06667,3.01818,0.112048,4,2
130,1.08678,2.33273,0.0483242,3,219
131,1.04178,3.2652,0.0955531,4,0
132,1.03788,2.98909,0.0632603,3,13
133,1,2.66545,0.0920873,4,0
134,1.03398,2.82545,0.0868726,4,4
135,1.06114,3.13273,0.074289,3,3
136,1.01168,3.5966,0.110104,4,0
137,1.02206,4.05793,0.114523,4,0
138,1.0397,2.49382,0.0809274,4,1
139,1.12114,2.27636,0.0247604,2,31
140,1.06408,2.31636,0.0243328,2,1078
141,1.06436,2.792,0.0859599,4,2
142,1.12384,2.43491,0.0537634,3,2
