session_id,achievable_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.11253,2.31636,0.0243328,2,26
2,1.16149,2.90182,0.110902,4,2
3,1.03059,2.62569,0.0781093,4,8
4,1.12017,2.20364,0.019802,2,165
5,1.34169,3.09818,0.128521,4,2
6,1.323,2.45818,0.056213,3,23
7,1,2.20364,0.019802,2,30
8,1.04179,2.97818,0.1337,4,0
9,1.04245,2.76364,0.102632,4,1
10,1.05483,2.65273,0.10281,4,1
11,1.09115,3.27296,0.125991,4,1
12,1.06799,3.24569,0.118647,4,1
13,1.17405,2.69018,0.103406,4,1
14,1.31186,2.84909,0.122527,4,2
15,1.13164,2.83515,0.0954256,4,2
16,1.31921,2.93091,0.0992556,3,106
17,1.06176,2.73696,0.0848983,4,1
18,1.02093,2.73273,0.0998004,4,0
19,1.16758,2.76364,0.102632,4,2
20,1.04358,2.94205,0.095666,4,1
21,1.03879,3.12315,0.125049,4,5
22,1.14191,3.24569,0.118647,4,1
23,1.24845,2.88655,0.122827,4,1
24,1.14465,2.92,0.123288,4,0
25,1.06107,3.27296,0.125991,4,0
26,1.12791,2.84909,0.122527,4,1
27,1.07903,3.01842,0.118545,4,0
28,1.17568,2.89309,0.120664,4,0
29,1.19934,3.25502,0.120988,4,0
30,1.28094,3.24569,0.118647,4,0
31,1.1155,2.592,0.0925926,4,1
32,1.26271,2.79491,0.111241,4,2
33,1.25876,3.36629,0.12509,4,2
34,1.1327,3.08291,0.139774,4,26
35,1.06789,3.5898,0.130369,4,1
36,1.24576,3.40276,0.100026,4,1
37,1.09633,2.41818,0.0571429,3,8
38,1.04427,3.27296,0.125991,4,1
39,1.07553,2.99127,0.129468,4,0
40,1.17479,2.82182,0.114046,4,1
41,1.09474,2.99127,0.129468,4,2
42,1.10795,2.80145,0.109034,4,0
43,1.07365,2.88655,0.122827,4,0
44,1.14724,3.24375,0.113001,4,1
45,1.00241,2.33273,0.0483242,3,9
46,1.09115,2.88655,0.122827,4,1
47,1.12828,2.55455,0.0918149,4,5
48,1.01862,2.32545,0.028147,2,386
49,1.06231,2.96,0.121622,4,1
50,1.16738,3.01818,0.131928,4,102
51,1,2.49382,0.0809274,4,3
52,1.04698,3.11175,0.0985124,4,1
53,1.10149,2.89309,0.120664,4,1
54,1.07008,3.01842,0.118545,4,1
55,1.24841,2.89964,0.11851,4,1
56,1.35616,2.66545,0.0920873,4,2
57,1.13441,2.58909,0.0730337,3,1
58,1.06685,2.41818,0.0571429,3,2
59,1.1375,3.1166,0.127062,4,1
60,1.07843,3.53115,0.144584,4,2
61,1.04574,2.62569,0.0781093,4,2
62,1.02236,2.39091,0.0547529,3,19
63,1,2.58909,0.0730337,3,9
64,1.13218,2.78182,0.115686,4,1
65,1.09855,3.03782,0.125688,4,1
66,1.23101,3.24569,0.118647,4,3
67,1.24924,3.70762,0.132111,4,1
68,1.00835,2.58909,0.0730337,3,8
69,1.14072,2.58545,0.0949367,4,2
70,1.05556,2.96,0.121622,4,1
71,1.04762,2.86182,0.112452,4,1
72,1.0826,3.34411,0.114503,4,0
73,1.19298,3.10751,0.111636,4,1
74,1.14162,3.04545,0.139701,4,1
75,1.08672,2.65273,0.10281,4,1
76,1.14935,2.69673,0.101133,4,1
77,1.08427,2.592,0.0925926,4,1
