session_id,achievable_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.11253,2.31636,0.0243328,2,1
2,1.19565,2.76727,0.0387648,2,1
3,1.07648,2.31636,0.0243328,2,1
4,1.12017,2.20364,0.019802,2,3
5,1.47649,2.42909,0.0284431,2,4
6,1.33592,2.34909,0.0294118,2,2
7,1,2.20364,0.019802,2,0
8,1.26269,2.42909,0.0284431,2,3
9,1.05425,2.28655,0.023855,2,1
10,1.10966,2.28655,0.023855,2,2
11,1.30027,3.49598,0.0555443,2,4
12,1.25496,2.27636,0.0247604,2,3
13,1.29747,2.42182,0.0337838,2,2
14,1.47458,2.42909,0.0284431,2,6
15,1.18938,2.28655,0.023855,2,2
16,1.34463,3.00364,0.061138,2,2
17,1.23753,2.28655,0.023855,2,3
18,1.04186,2.27636,0.0247604,2,0
19,1.22253,2.42909,0.0284431,2,2
20,1.14044,2.41624,0.023026,2,2
21,1.11853,2.42909,0.0284431,2,5
22,1.33663,2.76727,0.0387648,2,2
23,1.41925,2.31636,0.0243328,2,4
24,1.3522,2.54182,0.0321888,2,4
25,1.11196,2.42909,0.0284431,2,1
26,1.25,3.49598,0.0555443,2,2
27,1.37082,2.56727,0.0417847,2,3
28,1.40878,2.54182,0.0321888,2,3
29,1.40532,3.49598,0.0555443,2,3
30,1.45485,3.35636,0.0585049,2,2
31,1.29787,2.20364,0.019802,2,3
32,1.39548,2.84144,0.0280268,2,4
33,1.26954,2.41624,0.023026,2,3
34,1.27014,2.784,0.0431034,2,5
35,1.20888,3.63585,0.0532074,2,3
36,1.37006,2.31636,0.0243328,2,3
37,1.13991,2.20364,0.019802,2,3
38,1.09896,2.31636,0.0243328,2,1
39,1.30211,3.31782,0.0548005,2,7
40,1.20057,2.99273,0.0443499,2,2
41,1.21316,3.21818,0.0491525,2,5
42,1.25,2.65455,0.0356164,2,3
43,1.30878,2.64,0.0454545,2,4
44,1.35276,2.36945,0.0276243,2,4
45,1.00723,2.27636,0.0247604,2,0
46,1.24665,2.93091,0.0583127,2,3
