session_id,achievable_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.00455,2.54909,0.0271041,2,0
2,1.08038,2.31636,0.0243328,2,1
3,1.08038,2.31636,0.0243328,2,2
4,1.11509,3.24,0.037037,2,1
5,1.10649,2.54909,0.0271041,2,2
6,1.10428,3.24,0.037037,2,1
7,1.11299,2.31636,0.0243328,2,2
8,1.12807,3.24,0.037037,2,1
9,1.15672,2.89455,0.0326633,2,3
10,1.09814,3.24,0.037037,2,1
11,1.1813,2.89455,0.0326633,2,1
12,1.07792,2.89455,0.0326633,2,1
13,1.07752,3.24,0.037037,2,1
14,1.10989,2.89455,0.0326633,2,1
15,1.12113,2.54909,0.0271041,2,0
16,1.11809,3.24,0.037037,2,1
17,1.0825,2.31636,0.0243328,2,1
18,1.10714,2.89455,0.0326633,2,0
19,1.19118,2.31636,0.0243328,2,1
20,1.115,2.89455,0.0326633,2,1
21,1.15152,3.24,0.037037,2,1
22,1.0794,2.54909,0.0271041,2,0
23,1.15068,2.20364,0.019802,2,2
24,1.09694,2.54909,0.0271041,2,1
25,1.18584,3.24,0.037037,2,2
26,1.14169,3.24,0.037037,2,1
27,1.14441,2.54909,0.0271041,2,1
28,1.14883,2.89455,0.0326633,2,2
29,1.1159,3.24,0.037037,2,2
30,1.15014,2.54909,0.0271041,2,1
31,1.08789,2.31636,0.0243328,2,1
32,1.045,2.42909,0.0284431,2,1
33,1.14714,2.89455,0.0326633,2,1
34,1.01609,2.89455,0.0326633,2,1
35,1.15259,2.54909,0.0271041,2,1
36,1.10567,2.54909,0.0271041,2,0
37,1.1206,3.24,0.037037,2,1
38,1.11299,2.16,0,1,1
39,1.16621,3.24,0.037037,2,2
40,1.12794,3.24,0.037037,2,1
41,1.07792,3.24,0.037037,2,1
42,1.115,2.89455,0.0326633,2,1
43,1.10236,2.89455,0.0326633,2,0
44,1.07792,2.89455,0.0326633,2,1
45,1.11911,2.16,0,1,1
46,1.09704,2.54909,0.0271041,2,1
47,1.06497,2.42909,0.0284431,2,0
48,1.17344,2.89455,0.0326633,2,1
49,1,2.54909,0.0271041,2,0
50,1.07532,3.24,0.037037,2,1
51,1.11856,2.89455,0.0326633,2,1
52,1.11598,2.54909,0.0271041,2,1
53,1,2.89455,0.0326633,2,0
54,1.0525,2.42909,0.0284431,2,1
55,1.0984,2.89455,0.0326633,2,2
56,1.09694,2.54909,0.0271041,2,0
57,1.10714,2.89455,0.0326633,2,0
58,1.12534,3.24,0.037037,2,1
59,1.14854,2.16,0,1,2
60,1.05682,2.31636,0.0243328,2,1
61,1.10926,3.24,0.037037,2,1
62,1.07792,3.24,0.037037,2,0
63,1.14557,2.42909,0.0284431,2,0
64,1.22186,2.31636,0.0243328,2,1
65,1.1125,3.24,0.037037,2,1
66,1.10567,2.54909,0.0271041,2,1
67,1.08789,2.31636,0.0243328,2,1
68,1,2.54909,0.0271041,2,0
69,1.1206,2.89455,0.0326633,2,1
