achievable_delay_bound_avg,1.16639
achievable_delay_bound_99th,1.43155
data_transfer_cost_avg,2.38648
data_transfer_cost_99th,3.37745
interDC_cost_ratio_avg,0.0246755
interDC_cost_ratio_99th,0.0547445
num_chosen_DCs_avg,1.892
num_chosen_DCs_99th,2
num_evaluated_solutions_avg,17.82
num_evaluated_solutions_99th,136
alg_running_time_avg,2.061
