session_id,normalized_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.18234,1.44,0,1,1
2,1.16713,1.72571,0.0496689,2,1
3,1.07752,1.92463,0.0433479,2,0
4,1.20625,1.664,0.0480769,2,0
5,1.11957,1.84571,0.0464396,2,1
6,1.16471,1.72571,0.0496689,2,1
7,1.05115,1.664,0.0480769,2,0
8,1.032,1.57486,0.0399129,2,0
9,1.03743,1.72571,0.0496689,2,0
10,1.125,1.57486,0.0399129,2,0
11,1.04826,1.57486,0.0399129,2,1
12,1.02516,1.664,0.0480769,2,0
13,1.08556,1.48571,0.0307692,2,1
14,1.16425,1.48571,0.0307692,2,0
15,1.10599,1.60571,0.0409253,2,1
16,1,1.44,0,1,0
17,1.00627,1.664,0.0480769,2,0
18,1.12987,1.44,0,1,1
19,1,1.664,0.0480769,2,0
20,1.00506,1.664,0.0480769,2,0
21,1.04,1.57486,0.0399129,2,1
22,1.15271,1.56571,0.0419708,2,1
23,1.2,1.57486,0.0399129,2,1
24,1.07317,1.57486,0.0399129,2,0
25,1.28713,1.70517,0.037868,2,1
26,1.05701,1.92463,0.0433479,2,0
27,1.07494,1.72571,0.0496689,2,0
28,1.07576,1.64571,0.0520833,2,0
29,1.04905,1.72571,0.0496689,2,0
30,1.15012,1.57486,0.0399129,2,1
31,1.06772,1.57486,0.0399129,2,0
32,1.01848,1.84571,0.0464396,2,1
33,1.03488,1.664,0.0480769,2,0
34,1.06723,1.57486,0.0399129,2,0
35,1.17059,1.57486,0.0399129,2,1
36,1.11444,1.44,0,1,1
37,1.10334,1.72571,0.0496689,2,0
38,1.17333,1.64571,0.0520833,2,2
39,1.30769,1.70517,0.037868,2,1
40,1.13776,1.60571,0.0409253,2,1
41,1.12389,1.57486,0.0399129,2,0
42,1.02882,1.72571,0.0496689,2,0
43,1.0973,1.57486,0.0399129,2,0
44,1.05544,1.70517,0.037868,2,1
45,1.03333,1.84571,0.0464396,2,0
46,1.09202,1.57486,0.0399129,2,0
47,1.12394,1.44,0,1,1
48,1.12183,1.60571,0.0409253,2,1
49,1.16533,1.72571,0.0496689,2,1
50,1.04412,1.57486,0.0399129,2,0
51,1.2,1.70517,0.037868,2,2
52,1.03553,1.72571,0.0496689,2,0
53,1.025,1.57486,0.0399129,2,0
54,1.07623,1.70517,0.037868,2,1
55,1.16104,1.44,0,1,3
56,1.09231,1.57486,0.0399129,2,1
57,1.10133,1.48571,0.0307692,2,1
58,1.08076,2.20571,0.0569948,2,1
59,1.02674,1.72571,0.0496689,2,1
60,1.10198,1.44,0,1,2
61,1.16232,1.72571,0.0496689,2,1
62,1.06933,1.56571,0.0419708,2,1
63,1.15761,1.44,0,1,3
64,1.03815,1.44,0,1,1
65,1.11675,2.20571,0.0569948,2,1
66,1.0315,1.60571,0.0409253,2,1
67,1.05505,1.664,0.0480769,2,0
68,1.02228,1.72571,0.0496689,2,0
69,1.21839,1.664,0.0480769,2,2
70,1.05038,1.56571,0.0419708,2,1
71,1.01662,1.664,0.0480769,2,0
72,1.14796,1.70517,0.037868,2,1
73,1.06484,1.57486,0.0399129,2,0
74,1,1.664,0.0480769,2,0
75,1.10178,1.48571,0.0307692,2,1
76,1.09429,1.44,0,1,0
77,1.07163,1.48571,0.0307692,2,1
78,1.18876,1.72571,0.0496689,2,1
79,1.01031,1.60571,0.0409253,2,0
80,1.23841,1.48571,0.0307692,2,1
81,1.0198,1.60571,0.0409253,2,0
82,1.17942,2.20571,0.0569948,2,1
83,1.03509,1.72571,0.0496689,2,0
84,1.28571,1.70517,0.037868,2,2
85,1,1.664,0.0480769,2,1
86,1.03217,1.72571,0.0496689,2,0
87,1.1727,1.48571,0.0307692,2,1
88,1.05731,1.664,0.0480769,2,0
89,1.0507,1.57486,0.0399129,2,1
90,1.16928,1.60571,0.0409253,2,0
91,1.12155,1.70517,0.037868,2,1
92,1.08746,1.44,0,1,0
93,1,1.48571,0.0307692,2,0
94,1.08108,1.48571,0.0307692,2,0
95,1.20274,1.70517,0.037868,2,1
96,1.13305,1.64571,0.0520833,2,0
97,1.03279,1.72571,0.0496689,2,0
98,1.26781,1.64571,0.0520833,2,1
99,1.02545,1.44,0,1,0
100,1.1289,1.60571,0.0409253,2,1
101,1.05435,1.60571,0.0409253,2,0
102,1.08649,1.57486,0.0399129,2,0
103,1.12418,1.664,0.0480769,2,0
104,1.03069,1.56571,0.0419708,2,0
105,1.0836,1.72571,0.0496689,2,0
106,1.10769,1.84571,0.0464396,2,0
107,1.09143,1.44,0,1,0
108,1.22523,1.84571,0.0572755,2,1
109,1.0978,1.60571,0.0409253,2,0
110,1.01923,1.60571,0.0409253,2,1
111,1.16314,1.44,0,1,0
112,1.11203,1.664,0.0480769,2,1
113,1.07371,1.48571,0.0307692,2,0
114,1.01535,1.72571,0.0496689,2,1
115,1.01501,1.64571,0.0520833,2,0
116,1.07053,2.20571,0.0569948,2,0
117,1.00899,1.44,0,1,0
118,1.075,1.57486,0.0399129,2,0
119,1.01951,1.64571,0.0520833,2,1
120,1.12558,1.56571,0.0419708,2,1
121,1.08537,1.664,0.0480769,2,0
122,1.10089,1.44,0,1,0
123,1.20513,1.44,0,1,1
124,1.02062,2.20571,0.0569948,2,0
125,1.06731,1.44,0,1,0
126,1.14657,1.72571,0.0496689,2,1
127,1.13441,1.72571,0.0496689,2,0
128,1.13889,1.44,0,1,0
129,1.06452,1.44,0,1,0
130,1.10095,1.60571,0.0409253,2,0
131,1.0443,1.60571,0.0409253,2,0
132,1.04945,1.92463,0.0433479,2,0
133,1.05978,1.57486,0.0399129,2,1
134,1.05405,1.84571,0.0464396,2,0
135,1.03324,1.664,0.0480769,2,0
136,1.0411,1.44,0,1,0
137,1.06494,1.60571,0.0409253,2,0
138,1.22162,1.56571,0.0419708,2,1
139,1.0109,1.44,0,1,0
140,1.04145,1.56571,0.0419708,2,0
141,1.01865,1.48571,0.0307692,2,0
142,1.24444,1.60571,0.0409253,2,2
143,1.10909,1.56571,0.0419708,2,1
144,1.10918,1.44,0,1,0
145,1.04094,1.57486,0.0399129,2,0
146,1.01392,1.57486,0.0399129,2,0
147,1.09392,1.57486,0.0399129,2,0
148,1.06283,1.56571,0.0419708,2,1
149,1.09884,1.44,0,1,0
150,1.11019,1.57486,0.0399129,2,1
151,1.09714,1.44,0,1,0
152,1.03865,1.44,0,1,0
153,1.23834,1.70517,0.037868,2,1
