session_id,normalized_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.18234,1.44,0,1,1
2,1.1337,1.81143,0.0946372,3,2
3,1.0155,1.90974,0.0885684,3,0
4,1.20625,1.664,0.0480769,2,1
5,1.10326,1.8,0.111111,3,1
6,1.09412,1.81143,0.0946372,3,1
7,1.04604,2.144,0.11194,3,1
8,1.032,1.57486,0.0399129,2,1
9,1.02139,1.63143,0.0805604,3,1
10,1.125,1.57486,0.0399129,2,1
11,1.04826,1.57486,0.0399129,2,0
12,1.02516,1.664,0.0480769,2,0
13,1.07487,1.80629,0.107561,3,1
14,1.16425,1.48571,0.0307692,2,0
15,1.07834,1.87603,0.0871141,3,0
16,1,1.44,0,1,2
17,1.00627,1.664,0.0480769,2,1
18,1.03636,1.76974,0.0729727,3,1
19,1,1.664,0.0480769,2,0
20,1.00506,1.63771,0.076762,3,0
21,1.04,1.57486,0.0399129,2,2
22,1.07882,2.00806,0.0830938,3,0
23,1.08333,2.43771,0.117206,3,0
24,1.06098,1.77771,0.0932176,3,0
25,1.05446,1.87603,0.0871141,3,1
26,1.04751,2.40806,0.102513,3,0
27,1.07494,1.67143,0.0786325,3,1
28,1.03535,1.90974,0.0885684,3,1
29,1.01635,1.77143,0.0967742,3,0
30,1.07264,1.63771,0.076762,3,1
31,1.0316,1.63143,0.0805604,3,0
32,1.00924,1.63143,0.0805604,3,0
33,1.03488,1.664,0.0480769,2,1
34,1.06723,1.57486,0.0399129,2,0
35,1.15882,1.81143,0.0946372,3,1
36,1.09809,1.80629,0.107561,3,1
37,1.06079,2.33143,0.107843,3,0
38,1.00889,1.73143,0.0990099,3,0
39,1.21893,2.17663,0.108162,3,1
40,1.07143,1.87603,0.0871141,3,1
41,1.0885,1.73143,0.0990099,3,0
42,1.02882,1.67143,0.0786325,3,0
43,1.07568,1.63771,0.076762,3,0
44,1,1.63143,0.0805604,3,0
45,1,1.63143,0.0805604,3,0
46,1.09202,1.57486,0.0399129,2,0
47,1.09577,2.5,0.128,3,1
48,1.07614,1.90974,0.0885684,3,1
49,1.08,1.87603,0.0871141,3,0
50,1.02451,1.67143,0.0786325,3,1
51,1.10526,1.90974,0.0885684,3,0
52,1.03553,1.67143,0.0786325,3,0
53,1.025,1.57486,0.0399129,2,0
54,1.07623,1.70517,0.037868,2,2
55,1.05195,1.86974,0.0904632,3,0
56,1.08615,1.63771,0.076762,3,1
57,1.07467,1.7,0.0941176,3,0
58,1.08076,2.20571,0.0569948,2,1
59,1.02674,1.72571,0.0496689,2,0
60,1.09632,2.26857,0.13602,3,0
61,1.15652,1.81143,0.0946372,3,1
62,1.06933,1.56571,0.0419708,2,0
63,1.08152,1.87603,0.0871141,3,0
64,1.01635,2.07143,0.102069,3,0
65,1.11168,2.07143,0.102069,3,1
66,1.02625,1.67143,0.0786325,3,0
67,1.05505,1.664,0.0480769,2,1
68,1.02228,1.72571,0.0496689,2,0
69,1.06897,1.77771,0.0932176,3,1
70,1.0403,1.63143,0.0805604,3,0
71,1.01662,1.664,0.0480769,2,0
72,1.02551,1.87603,0.0871141,3,1
73,1.04489,2.43771,0.117206,3,0
74,1,1.664,0.0480769,2,0
75,1.07634,2.33143,0.107843,3,1
76,1.0397,1.53143,0.0597015,3,1
77,1.07163,1.48571,0.0307692,2,1
78,1.1573,1.81143,0.0946372,3,0
79,1.01031,1.60571,0.0409253,2,0
80,1.22517,1.67143,0.0786325,3,0
81,1.0198,1.60571,0.0409253,2,0
82,1.17942,2.16974,0.0963906,3,1
83,1,1.77771,0.0932176,3,0
84,1.19048,1.76974,0.0729727,3,1
85,1,1.664,0.0480769,2,0
86,1.01609,2.21143,0.113695,3,0
87,1.13928,2.33143,0.107843,3,1
88,1.05731,1.664,0.0480769,2,0
89,1.0169,1.73771,0.0953634,3,0
90,1.16928,1.60571,0.0409253,2,0
91,1.07735,2.47143,0.117919,3,1
92,1.08746,1.44,0,1,0
93,1,1.48571,0.0307692,2,0
94,1.04324,1.67143,0.0786325,3,0
95,1.08219,1.90974,0.0885684,3,1
96,1.13305,1.63143,0.0805604,3,1
97,1.03279,1.72571,0.0496689,2,1
