session_satisfaction_rate,0.717
achieved_delay_bound_avg,235.9
achieved_delay_bound_99th,315
data_transfer_cost_avg,4.22282
data_transfer_cost_99th,4.64569
interDC_cost_ratio_avg,0.194587
interDC_cost_ratio_99th,0.257291
num_chosen_DCs_avg,6.208
num_chosen_DCs_99th,8
num_evaluated_solutions_avg,1
num_evaluated_solutions_99th,1
alg_running_time_avg,0.012
