session_satisfaction_rate,0.969
achieved_delay_bound_avg,199.566
achieved_delay_bound_99th,264
data_transfer_cost_avg,2.00538
data_transfer_cost_99th,3.03889
interDC_cost_ratio_avg,0.0972046
interDC_cost_ratio_99th,0.239336
num_chosen_DCs_avg,2.908
num_chosen_DCs_99th,5
num_evaluated_solutions_avg,127.905
num_evaluated_solutions_99th,492
alg_running_time_avg,19.881
