session_id,achieved_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,233,1.87603,0.0871141,3,1
2,169,1.664,0.0480769,2,1
3,176,1.57486,0.0399129,2,1
4,187,1.664,0.0480769,2,1
5,173,2.80806,0.1164,3,0
6,180,2.21143,0.113695,3,1
7,176,1.77771,0.0932176,3,0
8,220,1.56571,0.0419708,2,1
9,200,1.84,0.108696,3,1
10,221,1.44,0,1,1
11,201,1.73771,0.0953634,3,1
12,181,1.60571,0.0409253,2,0
13,228,2.16974,0.0963906,3,1
14,219,1.60571,0.0409253,2,2
15,267,1.63771,0.076762,3,0
16,198,1.90974,0.0885684,3,0
17,165,1.84571,0.0464396,2,0
18,199,2.21143,0.113695,3,0
19,188,2.56974,0.112518,3,0
20,216,2.07143,0.102069,3,1
21,197,2.33143,0.107843,3,0
22,198,1.64571,0.0520833,2,1
23,200,1.57486,0.0399129,2,0
24,238,2.47143,0.117919,3,1
25,191,1.57486,0.0399129,2,1
26,187,2.61143,0.126915,3,0
27,253,1.44,0,1,3
28,193,1.44,0,1,0
29,191,1.63143,0.0805604,3,2
30,166,1.57486,0.0399129,2,0
31,186,1.57486,0.0399129,2,1
32,198,1.93143,0.0887574,3,0
33,210,1.87603,0.0871141,3,0
34,209,1.90974,0.0885684,3,0
35,208,2.16974,0.0963906,3,1
36,174,1.63771,0.076762,3,0
37,182,1.63771,0.076762,3,0
38,234,1.44,0,1,0
39,198,1.90974,0.0885684,3,0
40,216,1.73143,0.0990099,3,0
41,167,1.664,0.0480769,2,0
42,212,1.84,0.108696,3,0
43,176,1.664,0.0480769,2,0
44,205,1.63143,0.0805604,3,1
45,165,2.33143,0.107843,3,0
46,161,1.664,0.0480769,2,0
47,204,1.60571,0.0409253,2,1
48,189,2.80806,0.1164,3,0
49,171,1.60571,0.0409253,2,1
50,192,1.77771,0.0932176,3,0
51,203,1.44,0,1,1
52,202,1.73143,0.0990099,3,0
53,194,1.76974,0.0729727,3,1
54,178,1.664,0.0480769,2,1
55,234,1.744,0.0917431,3,0
56,167,1.664,0.0480769,2,1
57,200,1.60571,0.0409253,2,0
58,223,1.63143,0.0805604,3,1
59,206,2.21143,0.113695,3,0
60,190,2.43771,0.117206,3,0
61,202,1.87603,0.0871141,3,0
62,178,1.57486,0.0399129,2,1
63,224,1.63143,0.0805604,3,0
64,206,1.44,0,1,1
65,174,1.57486,0.0399129,2,1
66,182,1.44,0,1,0
67,177,1.57486,0.0399129,2,0
68,170,1.664,0.0480769,2,0
69,170,1.664,0.0480769,2,0
70,216,1.44,0,1,1
71,242,1.44,0,1,0
72,185,1.67143,0.0786325,3,0
73,180,1.57486,0.0399129,2,0
74,242,1.57486,0.0399129,2,0
75,171,2.04974,0.102034,3,0
76,217,1.44,0,1,0
77,238,1.48571,0.0307692,2,0
78,250,1.93143,0.0887574,3,1
79,154,2.07143,0.102069,3,0
