session_id,achieved_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,276,1.44,0,1,4
2,240,1.44,0,1,4
3,191,1.44,0,1,1
4,212,1.44,0,1,1
5,256,1.44,0,1,4
6,202,1.44,0,1,2
7,195,1.44,0,1,1
8,228,1.44,0,1,1
9,208,1.44,0,1,1
10,221,1.44,0,1,0
11,226,1.44,0,1,2
12,189,1.44,0,1,1
13,241,1.44,0,1,1
14,246,1.44,0,1,2
15,286,1.44,0,1,1
16,245,1.44,0,1,2
17,171,1.44,0,1,0
18,247,1.44,0,1,3
19,217,1.44,0,1,2
20,254,1.44,0,1,2
21,200,1.44,0,1,1
22,216,1.44,0,1,1
23,212,1.44,0,1,1
24,247,1.44,0,1,1
25,209,1.44,0,1,1
26,203,1.44,0,1,1
27,253,1.44,0,1,1
28,193,1.44,0,1,0
29,200,1.44,0,1,2
30,198,1.44,0,1,2
31,199,1.44,0,1,1
32,217,1.44,0,1,1
33,230,1.44,0,1,1
34,219,1.44,0,1,1
35,228,1.44,0,1,2
36,195,1.44,0,1,1
37,209,1.44,0,1,1
38,234,1.44,0,1,1
39,220,1.44,0,1,1
40,225,1.44,0,1,0
41,205,1.44,0,1,2
42,270,1.44,0,1,4
43,217,1.44,0,1,2
44,214,1.44,0,1,1
45,175,1.44,0,1,1
46,200,1.44,0,1,2
47,213,1.44,0,1,1
48,245,1.44,0,1,3
49,177,1.44,0,1,1
50,220,1.44,0,1,2
51,203,1.44,0,1,0
52,238,1.44,0,1,1
53,225,1.44,0,1,2
54,219,1.44,0,1,2
55,266,1.44,0,1,2
56,192,1.44,0,1,1
57,234,1.44,0,1,2
58,273,1.44,0,1,4
59,228,1.44,0,1,1
60,208,1.44,0,1,1
61,235,1.44,0,1,2
62,195,1.44,0,1,1
63,239,1.44,0,1,2
64,206,1.44,0,1,0
65,199,1.44,0,1,1
66,182,1.44,0,1,0
67,204,1.44,0,1,1
68,205,1.44,0,1,1
69,200,1.44,0,1,1
70,216,1.44,0,1,0
71,242,1.44,0,1,0
72,212,1.44,0,1,1
73,192,1.44,0,1,0
74,256,1.44,0,1,1
75,200,1.44,0,1,1
76,217,1.44,0,1,0
77,240,1.44,0,1,1
78,271,1.44,0,1,1
79,159,1.44,0,1,0
80,192,1.44,0,1,1
81,224,1.44,0,1,1
82,207,1.44,0,1,1
83,203,1.44,0,1,1
84,223,1.44,0,1,1
85,205,1.44,0,1,1
86,227,1.44,0,1,1
87,216,1.44,0,1,1
88,233,1.44,0,1,2
89,209,1.44,0,1,0
90,206,1.44,0,1,1
91,233,1.44,0,1,3
92,264,1.44,0,1,2
93,235,1.44,0,1,4
94,221,1.44,0,1,1
95,219,1.44,0,1,1
96,237,1.44,0,1,3
97,233,1.44,0,1,1
98,216,1.44,0,1,1
99,241,1.44,0,1,3
100,235,1.44,0,1,1
101,240,1.44,0,1,2
102,266,1.44,0,1,1
103,246,1.44,0,1,3
104,207,1.44,0,1,1
105,210,1.44,0,1,1
106,241,1.44,0,1,0
107,203,1.44,0,1,0
108,191,1.44,0,1,2
109,247,1.44,0,1,2
110,209,1.44,0,1,2
111,191,1.44,0,1,1
112,217,1.44,0,1,1
113,203,1.44,0,1,0
114,269,1.44,0,1,2
115,181,1.44,0,1,1
116,249,1.44,0,1,3
117,219,1.44,0,1,1
118,226,1.44,0,1,2
119,201,1.44,0,1,1
120,215,1.44,0,1,1
121,180,1.44,0,1,0
122,218,1.44,0,1,1
123,210,1.44,0,1,1
124,216,1.44,0,1,1
125,203,1.44,0,1,0
126,243,1.44,0,1,3
127,197,1.44,0,1,1
128,215,1.44,0,1,0
129,220,1.44,0,1,1
130,287,1.44,0,1,2
131,241,1.44,0,1,3
132,228,1.44,0,1,2
133,208,1.44,0,1,1
134,266,1.44,0,1,4
135,240,1.44,0,1,0
136,205,1.44,0,1,1
137,236,1.44,0,1,2
138,256,1.44,0,1,2
139,240,1.44,0,1,1
140,280,1.44,0,1,2
141,216,1.44,0,1,1
142,201,1.44,0,1,2
143,220,1.44,0,1,2
144,225,1.44,0,1,2
145,229,1.44,0,1,2
146,214,1.44,0,1,1
147,201,1.44,0,1,1
148,199,1.44,0,1,1
149,252,1.44,0,1,2
150,215,1.44,0,1,1
151,247,1.44,0,1,2
152,198,1.44,0,1,0
153,254,1.44,0,1,1
154,190,1.44,0,1,0
155,224,1.44,0,1,1
156,219,1.44,0,1,1
157,201,1.44,0,1,1
158,259,1.44,0,1,2
159,220,1.44,0,1,1
160,182,1.44,0,1,1
161,199,1.44,0,1,1
162,251,1.44,0,1,2
163,205,1.44,0,1,1
