session_id,achieved_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,270,5.5094,0.166407,7,0
2,236,5.32193,0.142304,6,0
3,229,5.56533,0.192861,8,0
4,217,5.4734,0.166039,7,0
5,186,5.07867,0.118666,5,0
6,240,5.84573,0.190315,8,1
7,308,5.7964,0.185494,8,0
8,293,5.6028,0.164489,7,0
9,220,5.6028,0.164489,7,0
10,243,5.09867,0.121339,5,0
11,268,5.612,0.199572,8,0
12,201,5.81633,0.208333,9,0
13,243,5.6068,0.162945,7,0
14,238,5.5134,0.164835,7,0
15,233,5.32193,0.142304,6,0
16,238,5.5054,0.167981,7,0
17,253,5.5134,0.164835,7,0
18,287,5.5134,0.164835,7,0
19,215,5.448,0.170338,7,0
20,225,5.7462,0.195886,8,0
21,228,5.6068,0.162945,7,0
22,207,5.5494,0.172415,7,0
23,248,5.332,0.172543,7,0
24,216,5.04533,0.118393,5,0
25,241,5.5454,0.173982,7,0
26,239,5.4734,0.166039,7,0
27,240,5.32727,0.14091,6,0
28,205,5.57467,0.199235,8,0
29,257,5.412,0.169993,7,0
30,227,5.04533,0.118393,5,0
31,276,5.416,0.175775,7,0
32,213,5.52787,0.143756,6,0
33,211,5.45987,0.138221,6,0
34,218,5.7462,0.195886,8,0
35,228,5.372,0.171258,7,0
36,287,5.5094,0.166407,7,0
37,240,5.6622,0.188902,8,0
38,254,5.34,0.169288,7,0
39,256,5.376,0.169643,7,0
40,225,5.67867,0.216013,9,0
41,211,5.4694,0.167624,7,0
42,262,5.02533,0.122048,5,0
43,303,5.772,0.22176,9,0
44,186,5.49453,0.138562,6,0
45,223,5.66487,0.187165,8,0
46,230,5.572,0.201005,8,0
47,208,5.2956,0.116021,5,1
48,196,5.456,0.174487,7,0
49,266,5.17867,0.148043,6,0
50,204,5.376,0.169643,7,0
51,234,5.24667,0.153748,6,0
52,276,5.25733,0.1509,6,0
53,250,5.6622,0.188902,8,0
54,217,5.336,0.170915,7,0
55,264,5.6428,0.163323,7,0
56,272,5.48533,0.195673,8,0
57,253,5.4734,0.166039,7,0
58,258,5.492,0.182083,7,0
59,242,5.85367,0.210649,9,0
60,239,5.18933,0.14517,6,0
61,246,5.416,0.175775,7,0
62,270,5.456,0.174487,7,0
63,230,5.75907,0.185076,8,0
64,240,5.412,0.177384,7,0
65,263,5.70887,0.195532,8,0
66,229,5.376,0.169643,7,0
67,267,5.815,0.210215,9,0
68,208,4.896,0.0915033,4,0
69,277,5.372,0.171258,7,0
70,251,5.77333,0.219861,9,0
71,254,5.34,0.169288,7,0
72,223,5.25333,0.147208,6,0
73,257,5.6622,0.188902,8,0
74,228,5.65953,0.19064,8,0
75,222,5.22933,0.144059,6,0
76,216,5.336,0.170915,7,0
77,212,5.18933,0.14517,6,0
78,232,5.39127,0.142947,6,0
79,316,4.864,0.0953947,4,0
80,249,5.71153,0.193807,8,0
81,213,5.496,0.180495,7,0
82,254,5.252,0.152323,6,0
83,236,5.30893,0.11372,5,0
84,258,5.09867,0.121339,5,0
85,206,5.66487,0.187165,8,0
86,183,5.36193,0.141243,6,1
87,268,5.332,0.172543,7,0
88,328,5.68,0.214085,9,0
89,241,5.376,0.169643,7,0
90,285,5.18933,0.14517,6,0
91,227,5.448,0.17768,7,0
92,244,5.224,0.145482,6,0
93,249,5.376,0.169643,7,0
94,238,5.528,0.192475,8,0
95,212,5.49453,0.138562,6,0
96,241,5.3166,0.143701,6,0
97,240,5.05867,0.122298,5,0
98,214,5.3166,0.143701,6,0
99,265,5.4734,0.166039,7,0
100,253,5.74887,0.194172,8,0
101,225,5.412,0.169993,7,0
102,252,5.6868,0.167687,7,0
103,265,5.332,0.172543,7,0
104,273,5.416,0.175775,7,0
105,223,5.412,0.177384,7,0
106,202,5.39527,0.146548,6,0
107,214,5.6468,0.161791,7,0
108,231,5.18933,0.14517,6,0
109,219,5.18933,0.14517,6,0
110,198,5.496,0.180495,7,0
111,215,5.45987,0.138221,6,0
112,258,5.3166,0.143701,6,0
113,233,5.376,0.169643,7,0
114,230,5.7062,0.197259,8,0
115,251,5.184,0.146605,6,0
116,217,5.4734,0.166039,7,0
117,270,5.184,0.146605,6,0
118,261,5.5494,0.172415,7,0
119,259,5.532,0.180766,7,0
120,284,5.04533,0.118393,5,0
121,258,5.79553,0.20066,8,0
122,247,5.24667,0.153748,6,0
123,281,5.416,0.16839,7,0
124,286,5.4694,0.167624,7,0
125,220,5.70887,0.195532,8,0
126,236,5.42,0.17417,7,0
127,228,5.26267,0.149481,6,0
128,248,5.184,0.146605,6,0
129,266,5.52533,0.194257,8,0
130,220,5.86833,0.217393,9,0
131,217,5.492,0.182083,7,0
132,221,5.86833,0.217393,9,0
133,229,5.61467,0.197815,8,0
134,260,5.4694,0.167624,7,0
135,268,5.772,0.22176,9,0
136,260,5.35127,0.144016,6,0
137,241,5.49067,0.192084,8,0
138,239,5.448,0.17768,7,0
139,259,5.45987,0.138221,6,0
140,216,5.32193,0.142304,6,0
141,245,5.412,0.177384,7,0
142,273,5.3166,0.143701,6,0
143,281,5.572,0.201005,8,0
144,265,5.376,0.169643,7,0
145,279,5.21867,0.146909,6,0
146,246,5.4734,0.166039,7,0
147,259,5.49453,0.138562,6,0
148,273,5.412,0.169993,7,0
149,221,5.70887,0.195532,8,0
150,266,5.62713,0.136008,6,1
151,262,5.69867,0.204726,8,0
152,250,5.376,0.169643,7,0
153,235,5.7462,0.195886,8,0
154,295,5.224,0.145482,6,0
155,232,5.4694,0.167624,7,0
156,253,5.572,0.201005,8,0
157,218,5.184,0.146605,6,0
158,212,5.264,0.144377,6,0
159,203,5.71153,0.193807,8,0
160,229,5.66487,0.187165,8,0
161,220,5.184,0.146605,6,0
162,219,5.25333,0.147208,6,0
163,206,5.3166,0.143701,6,0
164,280,5.772,0.22176,9,0
165,212,5.4734,0.166039,7,0
166,264,5.492,0.182083,7,0
167,254,5.376,0.169643,7,0
168,259,5.39127,0.142947,6,0
169,193,5.652,0.19816,8,0
170,262,5.376,0.169643,7,0
171,221,5.39527,0.146548,6,0
172,196,5.74887,0.194172,8,0
173,244,5.45987,0.138221,6,0
174,223,5.38,0.16803,7,0
175,269,5.416,0.175775,7,1
176,264,5.4694,0.167624,7,0
177,237,5.496,0.180495,7,0
178,273,5.52533,0.194257,8,0
179,229,5.32727,0.14091,6,0
180,241,5.5054,0.167981,7,0
181,246,5.58713,0.136981,6,0
182,288,5.22933,0.144059,6,0
183,265,5.31127,0.1451,6,0
184,216,5.07867,0.118666,5,0
185,224,5.6222,0.190246,8,0
186,246,5.372,0.171258,7,0
187,237,5.5094,0.166407,7,0
188,329,5.38,0.16803,7,0
189,233,5.412,0.177384,7,0
190,233,5.32727,0.14091,6,0
191,235,5.184,0.146605,6,0
192,249,5.416,0.175775,7,0
193,258,5.16533,0.128033,5,0
194,222,5.70887,0.195532,8,1
195,293,5.815,0.210215,9,0
196,252,5.412,0.169993,7,0
197,254,5.17867,0.148043,6,0
198,266,5.18933,0.14517,6,0
199,254,5.7462,0.195886,8,0
200,273,5.332,0.172543,7,0
201,225,5.5534,0.17085,7,0
202,225,5.7022,0.187577,8,0
203,215,5.492,0.182083,7,0
204,219,5.528,0.192475,8,0
205,220,5.224,0.145482,6,0
206,202,5.532,0.180766,7,0
207,222,5.17713,0.115997,5,0
208,324,5.58713,0.136981,6,0
209,277,5.4694,0.167624,7,0
210,310,5.184,0.146605,6,0
211,218,5.62487,0.188496,8,0
212,273,5.52533,0.194257,8,0
213,243,5.4694,0.167624,7,0
214,255,5.57467,0.199235,8,1
215,229,5.17713,0.115997,5,0
216,261,5.70887,0.195532,8,0
217,313,5.572,0.201005,8,0
218,244,5.31127,0.1451,6,0
219,242,5.5094,0.166407,7,0
220,230,5.52533,0.194257,8,0
221,226,5.70887,0.195532,8,0
222,233,5.5534,0.17085,7,0
223,281,5.376,0.169643,7,0
224,256,5.184,0.146605,6,0
225,265,5.184,0.146605,6,0
226,249,5.412,0.177384,7,0
227,275,5.6622,0.188902,8,0
228,284,5.4694,0.167624,7,0
229,231,5.08533,0.126901,5,0
230,281,5.4694,0.167624,7,0
231,254,5.376,0.169643,7,0
232,253,5.52533,0.194257,8,0
233,251,5.17867,0.148043,6,0
234,275,5.372,0.171258,7,0
235,288,5.5054,0.167981,7,0
236,230,5.35127,0.144016,6,0
237,215,5.25867,0.145791,6,0
238,249,5.4734,0.166039,7,0
239,268,5.4734,0.166039,7,0
240,228,5.3166,0.143701,6,0
241,239,5.22933,0.144059,6,0
242,191,5.3966,0.141571,6,0
243,252,5.4646,0.147129,6,0
244,281,5.224,0.145482,6,0
245,252,5.32,0.157895,6,0
246,245,5.38,0.16803,7,0
247,279,5.368,0.172876,7,0
248,236,5.22933,0.144059,6,0
249,214,5.49067,0.192084,8,0
250,299,5.18933,0.14517,6,0
251,283,5.332,0.172543,7,0
252,254,5.25867,0.145791,6,1
253,255,5.652,0.19816,8,0
254,226,5.4774,0.164458,7,0
255,273,5.60933,0.201331,8,0
256,205,5.22933,0.144059,6,0
257,267,5.68,0.214085,9,0
258,244,5.4694,0.167624,7,0
259,254,5.376,0.169643,7,0
260,232,5.336,0.170915,7,0
261,251,5.5534,0.17085,7,0
262,209,5.416,0.175775,7,0
263,209,5.56533,0.192861,8,0
264,233,5.68,0.214085,9,0
265,202,5.32193,0.142304,6,0
266,322,5.372,0.171258,7,0
267,179,5.26267,0.149481,6,0
268,278,5.528,0.182344,7,0
269,248,5.376,0.169643,7,0
270,250,5.372,0.171258,7,0
271,323,5.83287,0.200976,8,0
272,215,5.18933,0.14517,6,0
273,242,5.528,0.192475,8,0
274,219,5.25733,0.1509,6,0
275,273,5.184,0.146605,6,0
276,342,5.4694,0.167624,7,0
277,240,5.32193,0.142304,6,0
278,262,5.62487,0.188496,8,0
279,245,5.3846,0.149315,6,0
280,236,5.65867,0.206173,8,0
281,223,5.21867,0.146909,6,0
282,243,5.6222,0.190246,8,0
283,276,5.02533,0.122048,5,0
284,285,5.38,0.16803,7,0
285,249,5.15713,0.11955,5,0
286,232,5.412,0.177384,7,0
287,253,5.4734,0.166039,7,0
288,225,5.25733,0.1509,6,0
289,217,5.772,0.22176,9,0
290,247,5.08533,0.126901,5,0
291,226,5.05867,0.122298,5,0
292,209,5.612,0.199572,8,0
293,216,5.74887,0.194172,8,0
294,244,5.184,0.146605,6,0
295,223,5.4734,0.166039,7,0
296,210,5.39867,0.160533,6,0
297,211,5.416,0.175775,7,0
298,250,5.5854,0.172736,7,0
299,230,5.372,0.171258,7,0
300,229,5.3846,0.149315,6,0
301,216,5.456,0.174487,7,0
302,198,5.6294,0.17707,7,0
303,197,5.36193,0.141243,6,0
304,225,5.416,0.175775,7,0
305,223,5.5454,0.166769,7,0
306,188,5.6468,0.161791,7,0
307,216,5.408,0.178994,7,0
308,255,5.372,0.171258,7,0
309,239,5.62487,0.188496,8,0
310,216,5.10533,0.12327,5,0
311,280,5.32727,0.14091,6,0
312,231,5.4734,0.166039,7,0
313,208,5.456,0.174487,7,0
314,241,5.376,0.169643,7,0
315,286,5.21867,0.146909,6,1
316,282,5.62487,0.188496,8,0
317,263,5.492,0.182083,7,0
318,248,5.5494,0.165207,7,0
319,231,5.6222,0.190246,8,0
320,237,5.39527,0.146548,6,0
321,213,5.184,0.146605,6,0
322,269,5.772,0.22176,9,0
323,273,5.5854,0.172736,7,0
