session_id,achievable_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.10753,2.66909,0.0708447,3,2
2,1.25455,2.88,0.0833333,3,3
3,1.0751,2.81369,0.0757336,3,4
4,1.11989,2.34109,0.0465983,3,3
5,1.13583,2.96,0.0810811,3,4
6,1.08222,2.31636,0.0243328,2,34
7,1.08511,2.79455,0.0767729,3,1
8,1.06753,2.16,0,1,15
9,1.32222,2.68291,0.0786121,3,4
10,1.03896,2.47187,0.0450156,3,4
11,1.01437,2.41624,0.023026,2,3
12,1.13388,2.45818,0.056213,3,1
13,1.19537,2.49818,0.055313,3,3
14,1.26966,2.33273,0.0483242,3,4
15,1.06921,2.70364,0.0605245,3,1
16,1.10263,2.49818,0.055313,3,2
17,1.26647,3.19829,0.0741305,3,2
18,1.14319,2.33273,0.0483242,3,1
19,1.19088,2.47187,0.0450156,3,1
20,1.19505,2.16,0,1,10
21,1.01969,2.41818,0.0571429,3,2
22,1.1776,2.46655,0.0545481,3,2
23,1.02772,2.31636,0.0243328,2,3
24,1.19137,2.99455,0.0716454,3,2
25,1.2037,2.41818,0.0571429,3,4
26,1.1025,2.74909,0.0687831,3,2
27,1.06971,2.45818,0.056213,3,2
28,1.03926,2.59733,0.0526415,3,1
29,1.0829,2.16,0,1,4
30,1.47635,3.72956,0.0976961,3,20
31,1.05473,2.50364,0.0653595,3,2
32,1.11644,3.29198,0.0638466,3,1
33,1.09651,2.16,0,1,13
34,1.08639,2.49818,0.055313,3,3
35,1.28793,2.50364,0.0653595,3,1
36,1.17661,2.41818,0.0571429,3,2
37,1.43939,2.72278,0.0595647,3,3
38,1.21687,2.91091,0.0861961,3,2
39,1.11311,2.28655,0.023855,2,4
40,1.05556,2.41818,0.0571429,3,4
41,1.15021,2.43491,0.0537634,3,2
42,1.2,2.20364,0.019802,2,7
43,1.17849,2.78909,0.0677966,3,2
44,1.07673,2.89273,0.0804525,3,1
45,1.14641,2.41818,0.0571429,3,1
46,1.03922,2.37273,0.0475096,3,1
47,1.06566,3.07284,0.0688733,3,1
48,1.11436,3.09915,0.0769714,3,1
49,1.07286,2.20364,0.019802,2,4
50,1.11781,2.33273,0.0483242,3,2
51,1.18231,2.43491,0.0537634,3,2
52,1.20596,2.20364,0.019802,2,7
53,1.03556,2.33273,0.0483242,3,1
54,1.11295,2.34109,0.0465983,3,5
55,1.27149,3.09915,0.0769714,3,3
56,1.0665,2.50364,0.0653595,3,1
57,1.19382,2.16,0,1,11
58,1.06699,2.97369,0.0716587,3,0
59,1.15666,2.72278,0.0595647,3,1
60,1.1194,2.47187,0.0450156,3,3
61,1.12766,2.49818,0.055313,3,4
62,1.35604,2.27636,0.0247604,2,7
63,1.40816,3.32642,0.109974,3,4
64,1.06818,2.49818,0.055313,3,5
65,1.24425,2.42655,0.0554473,3,3
66,1.03341,2.55733,0.0534649,3,1
67,1.022,2.16,0,1,18
68,1,2.28655,0.023855,2,8
69,1.23037,2.56569,0.0518733,3,2
70,1.12,2.34109,0.0465983,3,2
71,1.1791,2.74364,0.0596421,3,2
72,1.05213,2.27636,0.0247604,2,3
73,1.18377,2.20364,0.019802,2,11
74,1.08802,2.77964,0.0732601,3,1
75,1.03951,2.32545,0.028147,2,4
76,1.12045,2.81369,0.0757336,3,2
77,1.01509,2.54182,0.0321888,2,8
78,1.08245,2.49818,0.055313,3,1
79,1.06915,2.75455,0.0778878,3,0
80,1.10831,2.41818,0.0571429,3,2
81,1.10654,2.33273,0.0483242,3,1
82,1.02494,2.84715,0.0697349,3,1
83,1.11401,2.34909,0.0294118,2,10
84,1,2.27636,0.0247604,2,10
85,1.27711,2.41818,0.0571429,3,3
86,1.20408,2.34909,0.0294118,2,14
87,1.10804,2.62364,0.0623701,3,2
88,1.21348,2.33273,0.0483242,3,3
89,1.24561,2.41818,0.0571429,3,2
90,1.11518,2.27636,0.0247604,2,34
91,1.11869,2.84824,0.0658781,3,1
92,1.07174,2.58909,0.0730337,3,1
93,1.02209,2.69127,0.0770166,3,1
94,1,2.28655,0.023855,2,3
95,1.06971,2.46655,0.0545481,3,1
96,1.08354,2.41818,0.0571429,3,2
97,1.03239,2.45818,0.056213,3,1
98,1.13978,2.62364,0.0623701,3,2
99,1.03888,2.33273,0.0483242,3,1
100,1.19213,2.31636,0.0243328,2,3
101,1.26166,3.88749,0.104204,3,2
102,1.26471,2.88,0.0833333,3,4
103,1.29878,3.24982,0.0928723,3,3
104,1.35398,2.84824,0.0658781,3,3
105,1.12953,2.97369,0.0716587,3,2
106,1.14883,2.86909,0.0659062,3,2
107,1.2574,2.89964,0.0702282,3,9
108,1.08974,2.99455,0.0716454,3,1
109,1.08511,2.34909,0.0294118,2,7
110,1.02128,2.62364,0.0623701,3,4
111,1.18293,2.31636,0.0243328,2,26
112,1.14439,2.49818,0.055313,3,3
113,1.08624,3.51658,0.0665936,3,1
114,1.29395,2.62909,0.0719225,3,3
