session_id,normalized_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.07955,2.16,0,1,9
2,1.1253,2.28655,0.023855,2,0
3,1.18203,2.16,0,1,6
4,1.11509,3.24,0.037037,2,0
5,1.10649,2.54909,0.0271041,2,0
6,1.10428,3.24,0.037037,2,1
7,1.12429,2.16,0,1,0
8,1.12807,3.24,0.037037,2,0
9,1.15672,2.89455,0.0326633,2,1
10,1.09814,3.24,0.037037,2,1
11,1.25779,2.16,0,1,2
12,1.12468,2.16,0,1,1
13,1.07752,3.24,0.037037,2,0
14,1.20879,2.16,0,1,1
15,1.3067,2.16,0,1,1
16,1.11809,3.24,0.037037,2,1
17,1.0825,2.31636,0.0243328,2,0
18,1.22959,2.16,0,1,3
19,1.25,2.20364,0.019802,2,0
20,1.115,2.89455,0.0326633,2,0
21,1.15152,3.24,0.037037,2,0
22,1.19851,2.16,0,1,0
23,1.1589,2.16,0,1,1
24,1.2551,2.16,0,1,2
25,1.18584,3.24,0.037037,2,0
26,1.14169,3.24,0.037037,2,1
27,1.21798,2.16,0,1,1
28,1.30287,2.16,0,1,1
29,1.15633,2.16,0,1,2
30,1.17847,2.16,0,1,1
31,1.12589,2.28655,0.023855,2,0
32,1.045,2.42909,0.0284431,2,1
33,1.18529,2.54909,0.0271041,2,1
34,1.2046,2.16,0,1,1
35,1.21798,2.16,0,1,1
36,1.29124,2.16,0,1,2
37,1.1206,3.24,0.037037,2,1
38,1.11299,2.16,0,1,0
39,1.16621,3.24,0.037037,2,1
40,1.24282,2.16,0,1,1
41,1.07792,3.24,0.037037,2,0
42,1.115,2.89455,0.0326633,2,0
43,1.28084,2.16,0,1,2
44,1.18701,2.16,0,1,2
45,1.11911,2.16,0,1,0
46,1.15364,2.16,0,1,1
47,1.08757,2.31636,0.0243328,2,0
48,1.21138,2.16,0,1,1
49,1.0771,2.16,0,1,1
50,1.07532,3.24,0.037037,2,1
51,1.25,2.16,0,1,2
52,1.18041,2.16,0,1,13
53,1.1533,2.16,0,1,1
54,1.065,2.31636,0.0243328,2,0
55,1.0984,2.89455,0.0326633,2,1
56,1.16582,2.16,0,1,7
57,1.23214,2.16,0,1,1
58,1.12534,3.24,0.037037,2,1
59,1.14854,2.16,0,1,1
60,1.13636,2.16,0,1,8
61,1.10926,3.24,0.037037,2,0
62,1.07792,3.24,0.037037,2,0
63,1.18038,2.16,0,1,0
64,1.24116,2.16,0,1,1
65,1.1125,3.24,0.037037,2,2
66,1.26031,2.16,0,1,1
67,1.12589,2.28655,0.023855,2,0
68,1.05442,2.16,0,1,10
69,1.1206,2.89455,0.0326633,2,1
70,1.16043,2.54909,0.0271041,2,0
71,1.21798,2.16,0,1,2
72,1.23515,2.16,0,1,3
73,1.1039,3.24,0.037037,2,1
74,1.04935,3.24,0.037037,2,1
75,1.14026,2.20364,0.019802,2,2
76,1.09809,3.24,0.037037,2,0
77,1.20519,2.16,0,1,2
78,1.18396,2.16,0,1,1
79,1.2449,2.16,0,1,1
80,1.21134,2.16,0,1,1
81,1.14124,3.24,0.037037,2,1
82,1.18821,2.16,0,1,1
83,1.1123,2.31636,0.0243328,2,0
84,1.34737,2.16,0,1,1
85,1.219,2.16,0,1,1
86,1.09549,3.24,0.037037,2,1
87,1.17729,2.20364,0.019802,2,0
88,1.29381,2.16,0,1,1
89,1.115,2.31636,0.0243328,2,0
90,1.16621,3.24,0.037037,2,0
91,1.1253,2.16,0,1,1
92,1.25,2.16,0,1,1
93,1.1253,2.16,0,1,0
94,1.14796,2.16,0,1,0
95,1.1253,2.36945,0.0276243,2,0
96,1.08274,2.31636,0.0243328,2,1
97,1.19251,2.20364,0.019802,2,1
98,1.09297,2.16,0,1,3
99,1.14655,2.54909,0.0271041,2,0
100,1.07483,2.16,0,1,2
