achieved_delay_bound_avg,1.1428
achieved_delay_bound_99th,1.3067
data_transfer_cost_avg,2.51874
data_transfer_cost_99th,3.64545
interDC_cost_ratio_avg,0.0300426
interDC_cost_ratio_99th,0.116708
num_chosen_DCs_avg,1.94
num_chosen_DCs_99th,4
num_evaluated_solutions_avg,410238
num_evaluated_solutions_99th,3.39121e+06
alg_running_time_avg,2604.95
