session_id,normalized_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.17094,3.27489,0.273074,6,2
2,1.08357,1.82057,0.136535,4,1
3,1.06718,1.95431,0.129823,4,1
4,1.20625,1.824,0.131579,4,2
5,1.05978,2.62,0.267176,6,1
6,1.11176,2.46286,0.204176,5,1
7,1.04604,2.264,0.159011,4,0
8,1.032,1.94343,0.170538,5,1
9,1.02139,1.82057,0.136535,4,2
10,1.17262,2.99946,0.215658,5,2
11,1.05898,2.24343,0.183393,5,1
12,1.03145,2.264,0.159011,4,0
13,1,2.96057,0.239336,5,0
14,1.19324,1.69714,0.116162,4,0
15,1,2.99946,0.215658,5,0
16,1.06393,1.89714,0.135542,4,0
17,1.00627,1.744,0.0917431,3,0
18,1.01558,3.16117,0.255782,6,0
19,1,1.824,0.131579,4,1
20,1.00506,1.824,0.131579,4,0
21,1.045,1.824,0.131579,4,1
22,1.00985,2.79549,0.201141,5,0
23,1.05556,2.98289,0.285055,7,0
24,1.06098,1.86057,0.1336,4,0
25,1.01485,2.99946,0.215658,5,0
26,1.06176,2.97149,0.164997,4,0
27,1.07963,1.89714,0.135542,4,1
28,1,2.55889,0.194728,5,0
29,1.02725,1.85714,0.138462,4,1
30,1.02421,1.86057,0.1336,4,0
31,1.0316,1.90343,0.174122,5,1
32,1.00924,2.38343,0.206186,5,0
33,1.03488,1.744,0.0917431,3,1
34,1.03922,1.94343,0.170538,5,0
35,1.15882,1.89714,0.135542,4,1
36,1,3,0.24,5,0
37,1.08511,2.46286,0.204176,5,1
38,1.00889,1.82057,0.136535,4,0
39,1.14793,2.89206,0.218134,5,0
40,1,2.51946,0.193239,5,1
41,1.08407,1.90343,0.174122,5,0
42,1.02882,1.89714,0.135542,4,0
43,1.11892,2.54857,0.246637,6,0
44,1.02559,2.53149,0.146272,4,0
45,1.02857,1.82057,0.136535,4,1
46,1.1227,2.42343,0.202782,5,0
47,1.04507,3,0.24,5,1
48,1,3.03889,0.216621,5,0
49,1.03733,2.64117,0.230417,6,1
50,1.02941,2.64117,0.230417,6,0
51,1,3.20346,0.256865,6,0
52,1.03553,1.89714,0.135542,4,0
53,1.025,2.50629,0.245098,6,1
54,1,2.99946,0.215658,5,0
55,1.05195,1.95431,0.129823,4,0
56,1.19077,2.564,0.218409,5,0
57,1.06933,2.96057,0.239336,5,1
58,1.12827,2.38343,0.206186,5,1
59,1.09626,1.85714,0.138462,4,0
60,1.08499,2.75489,0.25202,6,1
61,1.15072,2.33714,0.161369,4,1
62,1.06933,1.63143,0.0805604,3,0
63,1.06522,2.64117,0.230417,6,1
64,1.0327,2.85889,0.202277,5,0
65,1.12183,2.24286,0.188535,5,1
66,1.04724,2.51889,0.19782,5,1
67,1.05505,1.824,0.131579,4,0
68,1.02228,2.46286,0.204176,5,1
69,1.06897,1.86057,0.1336,4,0
70,1.06549,1.69714,0.116162,4,1
71,1.04986,2.384,0.201342,5,0
72,1.02551,2.18003,0.181387,5,0
73,1.01995,2.34629,0.219191,6,1
74,1,1.824,0.131579,4,0
75,1,3,0.24,5,0
76,1.08437,1.89714,0.135542,4,1
77,1.01653,2.34,0.205128,5,0
78,1.21124,2.38343,0.206186,5,1
79,1.03608,1.63771,0.076762,3,1
80,1.35099,2.18629,0.235233,6,1
81,1.0297,1.89714,0.135542,4,0
82,1.2058,2.524,0.22187,5,1
83,1,1.94343,0.170538,5,1
84,1.15038,1.94286,0.176471,5,0
85,1.01247,2.264,0.159011,4,1
86,1.01609,2.46286,0.204176,5,0
87,1.13928,3,0.24,5,1
88,1.05731,1.824,0.131579,4,0
89,1.0169,1.90343,0.174122,5,1
90,1.19436,2.17946,0.186678,5,0
91,1,3.03889,0.216621,5,0
92,1.13411,2.264,0.159011,4,0
93,1.04592,1.90343,0.174122,5,0
94,1.09189,1.81143,0.0946372,3,0
95,1.0274,2.55889,0.194728,5,0
96,1.13305,2.01714,0.157224,4,1
97,1.03279,1.81143,0.0946372,3,0
98,1.17664,2.03889,0.165917,5,0
99,1.02545,1.81143,0.0946372,3,1
100,1.13721,2.28286,0.185232,5,1
101,1.07065,2.28286,0.185232,5,1
102,1,2.96057,0.239336,5,0
103,1.15686,2.704,0.177515,4,1
104,1,1.82057,0.136535,4,0
105,1.03859,1.86057,0.1336,4,0
106,1.13846,2.28286,0.185232,5,1
107,1.08571,3,0.24,5,0
108,1.13514,3.40346,0.271153,6,0
109,1.0978,1.89714,0.135542,4,1
110,1.01923,1.86057,0.1336,4,0
111,1.2719,1.63143,0.0805604,3,1
112,1.10788,1.744,0.0917431,3,1
113,1.03931,1.82057,0.136535,4,0
114,1.01023,1.82057,0.136535,4,0
115,1.01501,1.81714,0.141509,4,1
116,1,2.96057,0.239336,5,0
117,1.0809,1.81143,0.0946372,3,1
118,1.075,2.14057,0.144154,4,0
119,1.00976,1.95431,0.129823,4,0
120,1.01395,2.38343,0.206186,5,0
121,1.09146,2.264,0.159011,4,0
122,1.18398,2.96057,0.239336,5,1
123,1,2.99946,0.215658,5,0
124,1,2.71431,0.159788,4,0
125,1.08654,2.66,0.263158,6,0
126,1.08983,1.82057,0.136535,4,0
127,1.06989,2.38343,0.206186,5,1
128,1.01667,2.51946,0.193239,5,0
129,1.03474,1.82057,0.136535,4,1
130,1.05678,1.89714,0.135542,4,1
131,1.02532,2.17714,0.145669,4,0
132,1.04945,2.00806,0.0830938,3,0
133,1.06522,2.50629,0.245098,6,0
134,1,1.82057,0.136535,4,0
135,1.03324,1.824,0.131579,4,1
136,1.10046,2.32117,0.219101,6,0
137,1.06494,1.67143,0.0786325,3,1
138,1.15676,1.90343,0.174122,5,1
139,1.01635,2.96057,0.239336,5,0
140,1.06218,2,0.2,5,0
141,1.02797,1.73143,0.0990099,3,0
142,1,2.99946,0.215658,5,0
143,1.00455,1.81714,0.141509,4,0
144,1.14888,1.70057,0.110887,4,0
145,1.04094,1.86057,0.1336,4,1
146,1.00928,1.70057,0.110887,4,0
147,1.0663,1.81143,0.0946372,3,0
148,1.00524,2.99946,0.215658,5,0
149,1.10465,3.09603,0.231079,5,0
150,1.0551,1.86057,0.1336,4,0
151,1.09714,2.33714,0.161369,4,1
152,1.06763,1.73143,0.0990099,3,0
153,1.06218,1.95774,0.125217,4,0
154,1.05,1.70057,0.110887,4,0
155,1.31282,2.55889,0.194728,5,1
156,1.07216,2.03889,0.165917,5,0
157,1.02604,1.82057,0.136535,4,1
158,1.26273,2.37889,0.175833,5,1
159,1.19728,1.94343,0.170538,5,0
160,1.03288,2.54629,0.241248,6,0
161,1,2.51946,0.193239,5,0
162,1.04598,1.824,0.131579,4,0
163,1.11618,3.13491,0.208527,5,0
164,1.04113,2.03889,0.165917,5,0
165,1,2.08343,0.197477,5,0
166,1.07981,1.70057,0.110887,4,1
167,1.13699,2.51889,0.19782,5,0
168,1.24256,2.38343,0.206186,5,1
169,1,2.51946,0.193239,5,0
170,1.08889,2.384,0.201342,5,1
171,1.06266,2.48057,0.221147,5,0
172,1.01535,2.384,0.201342,5,1
173,1.19005,1.90343,0.174122,5,1
174,1.08718,1.90343,0.153107,4,0
175,1.0429,2.24286,0.188535,5,1
176,1.25,1.90343,0.174122,5,1
177,1,2.13714,0.148396,4,0
178,1.0733,2.46286,0.204176,5,0
179,1.00541,2.99946,0.215658,5,1
180,1.04389,2.384,0.201342,5,0
181,1.08759,1.69714,0.116162,4,1
182,1.01194,2.42343,0.202782,5,0
183,1.10661,2.38343,0.206186,5,1
184,1.17937,1.90343,0.174122,5,1
185,1,3.03889,0.216621,5,0
186,1.04444,1.73143,0.0990099,3,1
187,1.08092,1.744,0.0917431,3,1
188,1.20051,1.70057,0.110887,4,1
189,1.04706,1.70057,0.110887,4,0
190,1.08808,2.7,0.237037,5,1
191,1.2539,1.95431,0.129823,4,1
192,1.04893,1.744,0.0917431,3,1
193,1,2.33143,0.107843,3,0
194,1.04675,2.96057,0.239336,5,0
195,1.06135,2.32346,0.225034,6,1
196,1.14592,1.744,0.0917431,3,1
197,1.06504,2.38343,0.206186,5,0
198,1.04057,2.62,0.267176,6,1
199,1.25496,2.62,0.267176,6,1
200,1.17234,1.73143,0.0990099,3,1
201,1.0831,1.744,0.0917431,3,0
202,1.02242,2.65491,0.185962,5,0
203,1.07027,2.75714,0.25285,5,0
204,1,2.99946,0.215658,5,0
205,1.01734,2.99946,0.215658,5,0
206,1.0679,1.70057,0.110887,4,1
207,1.04651,3.09603,0.231079,5,0
208,1.29327,1.81143,0.0946372,3,1
209,1.04265,1.90343,0.174122,5,1
210,1.05505,2.54629,0.241248,6,0
211,1.05643,2.51946,0.193239,5,1
212,1.05128,1.81143,0.0946372,3,0
213,1.0203,1.82057,0.136535,4,0
214,1.01015,1.85714,0.138462,4,0
215,1.06653,1.82057,0.136535,4,0
216,1.05115,1.73714,0.113487,4,0
217,1.05181,1.824,0.131579,4,0
218,1.00988,1.82057,0.136535,4,0
219,1.05935,2.704,0.177515,4,0
220,1.07018,1.81143,0.0946372,3,1
221,1,2.99946,0.215658,5,0
222,1.05769,1.73143,0.0990099,3,1
223,1,2.96057,0.239336,5,0
224,1.15094,1.85714,0.138462,4,1
225,1.22527,1.81714,0.141509,4,1
226,1.08125,1.744,0.0917431,3,1
227,1.18182,2.03889,0.165917,5,0
228,1.08081,1.82057,0.136535,4,0
229,1.03243,3.09603,0.231079,5,0
230,1.08451,2.51946,0.193239,5,1
231,1.05128,1.82057,0.136535,4,0
232,1.10557,2.96057,0.239336,5,1
233,1.02732,2.51946,0.193239,5,0
234,1.01481,1.82057,0.136535,4,1
235,1.04813,2.48057,0.221147,5,0
236,1.06799,1.89714,0.135542,4,1
237,1.23963,1.90343,0.153107,4,1
238,1.0429,2.24286,0.188535,5,0
239,1.10283,1.90343,0.174122,5,1
240,1.00955,1.824,0.131579,4,0
241,1.03049,2.77714,0.179012,4,0
242,1.05726,2.044,0.195695,5,0
243,1.07966,1.90343,0.174122,5,1
244,1.0716,2.72286,0.214061,5,0
245,1.03774,1.94343,0.170538,5,0
246,1.18966,1.98286,0.172911,4,1
247,1.05627,1.82057,0.136535,4,0
248,1.06061,2.96,0.243243,5,0
249,1.10451,1.82057,0.136535,4,1
