achieved_delay_bound_avg,1.2043
achieved_delay_bound_99th,1.51345
data_transfer_cost_avg,5.43869
data_transfer_cost_99th,5.86833
interDC_cost_ratio_avg,0.166818
interDC_cost_ratio_99th,0.22176
num_chosen_DCs_avg,6.873
num_chosen_DCs_99th,9
num_evaluated_solutions_avg,1
num_evaluated_solutions_99th,1
alg_running_time_avg,1.238
