session_id,normalized_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.25543,5.416,0.175775,7,2
2,1.07046,5.376,0.169643,7,1
3,1.43814,5.35127,0.144016,6,6
4,1.19,5.19467,0.143737,6,1
5,1.05051,5.86833,0.217393,9,0
6,1.35673,5.376,0.169643,7,3
7,1.0665,5.112,0.118936,5,1
8,1.032,5.22933,0.144059,6,1
9,1.08955,5.56533,0.192861,8,1
10,1.15038,5.02533,0.122048,5,1
11,1.32172,5.416,0.16839,7,2
12,1.03571,5.04533,0.118393,5,0
13,1.10651,5.612,0.199572,8,1
14,1.33333,5.70887,0.195532,8,2
15,1,5.6468,0.161791,7,0
16,1.38813,5.52533,0.194257,8,2
17,1.23762,4.896,0.0915033,4,2
18,1.15584,5.66487,0.187165,8,1
19,1.25474,5.18933,0.14517,6,1
20,1.28571,5.18933,0.14517,6,2
21,1.08,5.492,0.1748,7,0
22,1.17734,5.376,0.169643,7,1
23,1.34653,5.184,0.146605,6,2
24,1.21429,5.528,0.192475,8,2
25,1.0619,5.70887,0.195532,8,1
26,1.18112,5.01867,0.123273,5,1
27,1.40749,5.21867,0.146909,6,2
28,1.48622,5.5054,0.167981,7,3
29,1.37352,5.02533,0.122048,5,2
30,1.16465,5.29867,0.14469,6,1
31,1.04515,5.18933,0.14517,6,1
32,1.03922,5.372,0.171258,7,1
33,1.48256,5.07867,0.118666,5,3
34,1.24103,5.456,0.174487,7,2
35,1.23784,5.4734,0.166039,7,2
36,1.26703,5.20533,0.123975,5,2
37,1.18898,5.69953,0.189302,8,1
38,1.29646,5.32193,0.142304,6,2
39,1.13542,5.5494,0.172415,7,1
40,1.11885,5.6868,0.167687,7,1
41,1.16814,5.412,0.169993,7,1
42,1.14917,5.652,0.19816,8,1
43,1.21266,5.84307,0.192,8,1
44,1.13646,5.4694,0.167624,7,1
45,1.11905,5.25867,0.145791,6,0
46,1.05076,5.5134,0.164835,7,1
47,1.09766,5.488,0.176385,7,1
48,1.11794,5.6068,0.162945,7,0
49,1.03733,5.7022,0.187577,8,0
50,1.20976,5.68,0.214085,9,1
51,1.17895,5.70887,0.195532,8,1
52,1.17085,5.25333,0.147208,6,1
53,1.315,5.412,0.177384,7,1
54,1.27803,5.66487,0.187165,8,2
55,1.06925,5.86833,0.217393,9,0
56,1.21108,5.26267,0.149481,6,1
57,1.0794,5.452,0.176082,7,0
58,1.14188,5.5494,0.172415,7,1
59,1.16794,5.448,0.17768,7,1
