session_id,achieved_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,219,3.44,0.0697674,4,16
2,225,4.854,0.0891636,4,4
3,194,3.895,0.0807189,4,2
4,217,3.639,0.0710085,4,5
5,202,3.856,0.0985477,4,3
6,244,3.323,0.0548902,4,4
7,205,4.171,0.0935987,4,1
8,245,3.376,0.0687204,4,7
9,233,4.448,0.100719,4,2
10,239,3.688,0.0726681,4,15
11,223,3.312,0.0640097,4,88
12,203,4.122,0.0826783,4,5
13,234,3.883,0.0830286,4,4
14,258,3.22,0.042236,3,1413
15,262,3.544,0.0823928,4,19
16,229,3.923,0.082182,4,4
17,219,3.28,0.0634146,4,43
18,225,3.13207,0.0164322,2,124
19,215,4.25,0.0867765,4,1
20,254,4.641,0.0877397,4,6
21,210,3.4,0.0705882,4,173
22,216,3.491,0.0602693,4,4
23,196,4.27,0.0910539,4,2
24,225,3.83,0.0743603,4,2
25,229,3.499,0.0681338,4,75
26,220,3.638,0.0650907,4,2
27,199,3.974,0.0736789,4,3
28,204,3.787,0.0809084,4,3
29,216,3.323,0.0548902,4,6
30,205,3.244,0.0628853,4,3
31,217,3.619,0.0658746,4,7
32,260,3.09733,0.037882,3,726
33,216,3.866,0.0736679,4,7
34,260,3.552,0.0720721,4,1308
35,249,3.75,0.0674133,4,23
36,226,3.312,0.0640097,4,741
37,205,3.084,0.0337224,3,219
38,199,4.023,0.0851106,4,5
39,273,3.464,0.0750577,4,35
40,218,3.284,0.0621194,4,17
41,193,2.88,0,1,649
42,202,3.575,0.070042,4,3
43,210,3.4,0.0705882,4,36
44,203,4.151,0.0892315,4,1
45,253,3.288,0.0620438,4,1
46,268,3.472,0.0610599,4,13
47,218,3.28,0.0634146,4,5
48,211,3.895,0.0807189,4,3
49,246,3.272,0.0647922,4,4
50,261,3.05333,0.0331878,3,940
51,245,3.31553,0.0406973,3,6
52,202,3.032,0.0171504,2,259
53,248,3.28,0.0487805,3,74
54,224,4.507,0.0901708,4,2
55,214,3.28,0.0487805,3,52
56,211,3.895,0.0807189,4,3
57,203,3.244,0.0628853,4,1
58,223,3.184,0.0577889,4,10
59,204,3.156,0.0557668,4,6
60,241,3.25067,0.0217391,2,55
61,211,4.043,0.0896364,4,1
62,227,3.824,0.0962343,4,3
63,246,3.42,0.0760234,4,4
64,261,3.13207,0.0164322,2,1300
65,236,3.36,0.0714286,4,80
66,223,3.638,0.0650907,4,6
67,231,3.18353,0.032333,3,63
68,218,3.36,0.0619048,4,58
69,191,3.863,0.0834585,4,1
70,242,3.25067,0.0217391,2,1087
71,255,3.20267,0.0383014,3,103
72,244,3.35867,0.0531957,3,273
73,230,3.28,0.0634146,4,9
74,235,3.32133,0.0425532,3,1836
75,201,3.767,0.0792142,4,3
76,286,3.296,0.0606796,4,972
77,189,3.32267,0.0369181,3,16
78,238,3.419,0.0603685,4,1
79,285,3.895,0.0807189,4,2
80,201,3.708,0.0895361,4,3
81,221,2.992,0.0173797,2,339
82,208,3.184,0.0577889,4,2635
83,213,4.606,0.0878854,4,1
84,252,3.451,0.0609678,4,3
85,268,3.044,0.0341656,3,360
86,242,3.28,0.0487805,3,115
87,263,3.184,0.0577889,4,56
88,241,3.096,0.0503876,4,29
89,214,3.12267,0.0392827,3,53
90,240,3.18353,0.032333,3,86
91,214,4.198,0.089757,4,27
92,217,3.866,0.0736679,4,3
93,219,3.472,0.0610599,4,20
94,223,4.023,0.0851106,4,2
95,228,3.00267,0.0168739,2,353
96,217,4.142,0.0871077,4,2
97,261,3.27153,0.036354,3,17
98,250,3.638,0.0650907,4,5
99,245,3.2622,0.0372755,3,103
100,188,4.043,0.0896364,4,1
101,237,3.00267,0.0168739,2,3830
102,245,3.288,0.0620438,4,6
103,231,3.40133,0.0415523,3,172
104,204,3.32267,0.0369181,3,933
105,205,3.32267,0.0369181,3,309
106,245,2.96533,0.028777,3,163
107,229,2.992,0.0173797,2,784
108,209,4.046,0.0862086,4,3
109,218,3.284,0.0621194,4,4
110,234,4.352,0.115809,4,10
111,270,3.044,0.0341656,3,52184
112,234,3.323,0.0548902,4,27
113,200,3.508,0.0820981,4,5
114,260,3.36,0.0714286,4,86
115,238,3.36,0.047619,3,3947
116,263,3.272,0.0647922,4,82
117,239,2.88,0,1,4603
118,214,3.987,0.0668172,4,2
119,253,3.2622,0.0372755,3,28
120,211,4.122,0.0826783,4,1
121,278,3.084,0.0337224,3,18164
122,239,3.411,0.0616828,4,5
123,263,4.174,0.096023,4,163
124,212,3.411,0.0616828,4,3
125,234,3.032,0.0171504,2,581
126,244,3.28,0.0634146,4,13
127,259,3.096,0.0503876,4,2483
128,245,3.411,0.0616828,4,8
129,217,3.363,0.0542373,4,11
130,205,3.411,0.0616828,4,6
131,196,4.043,0.0896364,4,1
132,238,3.974,0.0736789,4,1
133,205,3.368,0.0700713,4,19
134,208,3.36,0.0619048,4,9
135,261,3.00267,0.0168739,2,2042
136,223,3.671,0.074748,4,4
137,213,3.55,0.0588169,4,3
138,247,3.368,0.0700713,4,3
139,219,3.61,0.0633795,4,3
140,262,3.044,0.0341656,3,2433
