session_id,achieved_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,238,2.992,0.0173797,2,7
2,231,3.13067,0.0225724,2,3
3,224,3.36,0.0238095,2,6
4,231,3.14133,0.0195246,2,5
5,238,3.14133,0.0195246,2,12
6,262,3.13207,0.0164322,2,6
7,217,3.36,0.0238095,2,3
8,259,3.34147,0.018036,2,4
9,256,3.79733,0.0308989,2,6
10,252,3.13067,0.0225724,2,6
11,239,3.25067,0.0217391,2,7
12,227,3.25067,0.0217391,2,7
13,249,3.06133,0.0200348,2,7
14,261,3.25067,0.0217391,2,4
15,267,3.00267,0.0168739,2,5
16,255,2.88,0,1,97
17,220,3.36,0.0238095,2,3
18,225,3.13207,0.0164322,2,2
19,246,3.79733,0.0308989,2,8
20,267,3.64267,0.0314788,2,5
21,227,3.14133,0.0195246,2,6
22,242,3.36,0.0238095,2,8
23,214,3.79733,0.0308989,2,6
24,246,3.36,0.0238095,2,7
25,237,3.25067,0.0217391,2,3
26,249,2.88,0,1,8
27,229,2.992,0.0173797,2,9
28,223,3.06133,0.0200348,2,6
29,242,3.34147,0.018036,2,8
30,213,2.992,0.0173797,2,3
31,223,3.14133,0.0195246,2,3
32,267,2.92267,0.0145985,2,6
33,239,3.34147,0.018036,2,6
34,282,3.24267,0.0230263,2,9
35,289,3.25067,0.0217391,2,10
36,232,3.36,0.0238095,2,5
37,214,3.032,0.0171504,2,3
38,204,3.25067,0.0217391,2,3
39,302,4.34933,0.0407725,2,15
40,222,3.032,0.0171504,2,2
41,193,2.88,0,1,3
42,227,2.88,0,1,11
43,224,3.36,0.0238095,2,9
44,220,3.032,0.0171504,2,5
45,261,2.92267,0.0145985,2,4
46,286,2.92267,0.0145985,2,59
47,242,3.34147,0.018036,2,7
48,229,2.92267,0.0145985,2,7
49,289,3.2,0.025,2,9
50,262,3.00267,0.0168739,2,1
51,247,3.13207,0.0164322,2,1
52,202,3.032,0.0171504,2,1
53,258,3.13067,0.0225724,2,3
54,251,3.25067,0.0217391,2,7
55,217,3.2,0.025,2,2
56,254,2.992,0.0173797,2,12
57,208,2.88,0,1,8
58,224,3.00267,0.0168739,2,2
59,219,2.92267,0.0145985,2,9
60,241,3.25067,0.0217391,2,1
61,233,2.92267,0.0145985,2,5
62,251,3.14133,0.0195246,2,8
63,262,2.92267,0.0145985,2,6
64,261,3.13207,0.0164322,2,2
65,250,3.13207,0.0164322,2,5
66,239,3.14133,0.0195246,2,7
67,240,3.13207,0.0164322,2,4
68,254,3.00267,0.0168739,2,13
69,237,2.992,0.0173797,2,9
70,242,3.25067,0.0217391,2,3
71,259,3.14133,0.0195246,2,3
72,257,3.032,0.0171504,2,5
73,261,3.00267,0.0168739,2,12
74,247,3.25067,0.0217391,2,4
75,227,3.14133,0.0195246,2,6
76,290,3.16267,0.0210793,2,5
77,198,2.92267,0.0145985,2,2
78,250,2.92267,0.0145985,2,7
79,308,2.88,0,1,16
80,222,3.14133,0.0195246,2,6
81,221,2.992,0.0173797,2,1
82,214,3.14133,0.0195246,2,4
83,257,3.36,0.0238095,2,24
84,272,3.13207,0.0164322,2,7
85,285,2.92267,0.0145985,2,4
86,258,3.13207,0.0164322,2,4
87,282,2.92267,0.0145985,2,36
88,249,3.13207,0.0164322,2,4
89,221,2.92267,0.0145985,2,3
90,250,3.13207,0.0164322,2,5
91,232,5.07227,0.0374323,2,7
92,239,3.13207,0.0164322,2,8
93,227,3.26133,0.0188062,2,4
94,229,3.14133,0.0195246,2,7
95,228,3.00267,0.0168739,2,3
96,232,3.36,0.0238095,2,6
97,262,3.13207,0.0164322,2,3
98,282,2.92267,0.0145985,2,133
99,249,3.13207,0.0164322,2,3
100,218,3.00267,0.0168739,2,8
101,237,3.00267,0.0168739,2,1
102,279,2.92267,0.0145985,2,12
103,236,3.14133,0.0195246,2,2
104,208,2.92267,0.0145985,2,2
105,206,3.26133,0.0188062,2,2
106,246,2.92267,0.0145985,2,4
107,229,2.992,0.0173797,2,1
108,237,3.26133,0.0188062,2,9
109,222,3.032,0.0171504,2,4
110,267,3.13067,0.0225724,2,12
111,270,3.06133,0.0200348,2,4
112,240,2.88,0,1,4
113,223,3.25067,0.0217391,2,9
114,278,3.13067,0.0225724,2,6
115,238,3.36,0.0238095,2,4
116,286,3.13067,0.0225724,2,6
117,239,2.88,0,1,7
118,235,3.6,0.0222222,2,6
119,255,3.13207,0.0164322,2,2
120,227,3.688,0.0292842,2,4
121,283,2.92267,0.0145985,2,11
122,268,3.13067,0.0225724,2,6
123,283,4.312,0.0445269,2,14
124,222,2.88,0,1,5
125,234,3.032,0.0171504,2,0
126,264,3.13067,0.0225724,2,5
127,268,3.06133,0.0200348,2,4
128,251,3.34147,0.018036,2,4
129,227,3.14133,0.0195246,2,6
130,221,3.00267,0.0168739,2,5
131,233,2.88,0,1,10
132,250,3.13207,0.0164322,2,3
133,218,3.06133,0.0200348,2,5
134,216,3.00267,0.0168739,2,4
135,261,3.00267,0.0168739,2,1
136,242,3.08267,0.0190311,2,7
137,228,2.92267,0.0145985,2,4
138,267,2.92267,0.0145985,2,7
139,236,3.13207,0.0164322,2,5
140,267,3.032,0.0171504,2,2
141,242,3.08267,0.0190311,2,3
142,245,3.08267,0.0190311,2,5
143,267,3.00267,0.0168739,2,5
144,268,3.06133,0.0200348,2,3
145,227,3.00267,0.0168739,2,5
146,247,3.34147,0.018036,2,16
147,223,3.00267,0.0168739,2,6
148,228,3.688,0.0292842,2,7
149,262,2.88,0,1,3
150,276,3.14133,0.0195246,2,8
151,211,2.92267,0.0145985,2,31
152,250,3.25067,0.0217391,2,9
153,232,2.92267,0.0145985,2,2
154,226,3.08267,0.0190311,2,2
155,270,2.992,0.0173797,2,13
156,277,3.06133,0.0200348,2,9
157,231,3.14133,0.0195246,2,6
158,238,3.79733,0.0308989,2,6
159,246,3.36,0.0238095,2,9
160,265,3.00267,0.0168739,2,9
161,245,3.13207,0.0164322,2,2
162,252,3.00267,0.0168739,2,7
163,229,3.032,0.0171504,2,8
164,285,5.17233,0.036605,2,9
165,240,3.25067,0.0217391,2,4
166,335,2.88,0,1,64
167,244,3.25067,0.0217391,2,4
168,249,3.00267,0.0168739,2,4
169,242,3.25067,0.0217391,2,9
170,249,2.92267,0.0145985,2,9
171,306,4.072,0.0471513,2,26
172,273,2.88,0,1,5
173,281,3.00267,0.0168739,2,11
174,231,3.46933,0.0257494,2,4
175,220,2.88,0,1,13
176,271,2.92267,0.0145985,2,16
177,251,3.032,0.0171504,2,10
178,253,3.13207,0.0164322,2,6
179,233,2.92267,0.0145985,2,9
180,251,3.08267,0.0190311,2,1
181,231,2.92267,0.0145985,2,29
182,286,2.92267,0.0145985,2,11
183,264,2.992,0.0173797,2,3
184,226,2.92267,0.0145985,2,8
185,265,4.38847,0.0237592,2,6
186,258,3.00267,0.0168739,2,5
187,227,3.00267,0.0168739,2,6
188,280,3.06133,0.0200348,2,6
189,249,3.36,0.0238095,2,10
190,227,3.13067,0.0225724,2,7
191,263,2.92267,0.0145985,2,13
192,233,2.88,0,1,7
193,233,3.25067,0.0217391,2,12
194,244,3.14133,0.0195246,2,5
195,227,3.032,0.0171504,2,6
196,237,3.032,0.0171504,2,5
197,310,3.24267,0.0230263,2,3
198,245,3.34147,0.018036,2,2
199,232,3.46933,0.0257494,2,5
200,245,3.90667,0.0324232,2,3
201,238,3.032,0.0171504,2,4
202,269,3.06133,0.0200348,2,8
203,215,3.36,0.0238095,2,6
204,253,2.88,0,1,11
205,217,3.00267,0.0168739,2,2
206,223,2.992,0.0173797,2,4
207,268,2.992,0.0173797,2,6
208,219,3.14133,0.0195246,2,4
209,225,2.88,0,1,5
210,240,3.13207,0.0164322,2,7
211,242,2.92267,0.0145985,2,6
212,276,3.00267,0.0168739,2,7
213,221,3.25067,0.0217391,2,4
214,271,2.92267,0.0145985,2,8
215,232,3.14133,0.0195246,2,5
216,262,2.92267,0.0145985,2,4
217,242,3.57867,0.0275708,2,6
218,234,3.13067,0.0225724,2,5
219,226,2.88,0,1,8
220,244,3.14133,0.0195246,2,10
221,222,3.06133,0.0200348,2,5
222,243,3.032,0.0171504,2,2
223,251,3.13207,0.0164322,2,5
224,271,3.14133,0.0195246,2,6
225,223,3.14133,0.0195246,2,3
226,261,3.06133,0.0200348,2,6
227,225,2.88,0,1,8
228,255,3.06133,0.0200348,2,7
229,209,2.88,0,1,2
230,234,2.88,0,1,11
231,218,3.032,0.0171504,2,1
232,257,3.032,0.0171504,2,3
233,227,3.032,0.0171504,2,7
234,260,3.13067,0.0225724,2,1
235,233,3.14133,0.0195246,2,4
236,231,3.06133,0.0200348,2,4
237,218,3.36,0.0238095,2,2
238,212,3.08267,0.0190311,2,7
239,255,3.08267,0.0190311,2,0
240,272,3.25067,0.0217391,2,4
241,237,2.88,0,1,10
242,293,3.06133,0.0200348,2,9
243,225,3.14133,0.0195246,2,14
244,218,3.00267,0.0168739,2,6
245,222,3.14133,0.0195246,2,5
246,238,2.992,0.0173797,2,6
247,209,2.88,0,1,2
248,253,3.14133,0.0195246,2,12
249,229,3.25067,0.0217391,2,7
250,231,3.688,0.0292842,2,6
251,216,3.25067,0.0217391,2,2
252,234,3.00267,0.0168739,2,5
253,241,3.032,0.0171504,2,10
254,278,3.14133,0.0195246,2,3
255,222,3.25067,0.0217391,2,2
256,220,3.25067,0.0217391,2,1
257,219,2.92267,0.0145985,2,4
258,270,3.34147,0.018036,2,6
259,250,3.57867,0.0275708,2,6
260,205,3.06133,0.0200348,2,2
261,223,3.25067,0.0217391,2,6
262,201,3.06133,0.0200348,2,4
263,223,3.032,0.0171504,2,14
264,237,3.25067,0.0217391,2,4
265,249,3.57867,0.0275708,2,4
266,246,3.032,0.0171504,2,6
267,254,3.00267,0.0168739,2,5
268,235,3.06133,0.0200348,2,5
269,325,3.06133,0.0200348,2,4
270,244,3.14133,0.0195246,2,1
271,284,3.13207,0.0164322,2,8
272,251,3.00267,0.0168739,2,6
273,215,2.92267,0.0145985,2,4
274,240,3.032,0.0171504,2,7
275,276,4.472,0.0429338,2,5
276,237,3.14133,0.0195246,2,5
277,239,3.08267,0.0190311,2,10
278,246,3.34147,0.018036,2,9
279,244,3.46933,0.0257494,2,9
280,250,3.032,0.0171504,2,10
281,232,3.032,0.0171504,2,11
282,269,2.88,0,1,10
283,258,4.80727,0.0253505,2,9
284,212,3.03867,0.0193067,2,2
285,241,3.13207,0.0164322,2,25
286,215,3.08267,0.0190311,2,8
287,224,3.26133,0.0188062,2,14
288,230,3.25067,0.0217391,2,4
289,247,3.25067,0.0217391,2,12
290,247,3.25067,0.0217391,2,9
291,246,3.08267,0.0190311,2,8
292,258,3.00267,0.0168739,2,1
293,233,2.88,0,1,5
294,219,3.25067,0.0217391,2,3
295,281,3.36,0.0238095,2,4
296,204,3.06133,0.0200348,2,1
297,269,3.14133,0.0195246,2,7
