session_satisfaction_rate,0.829
achieved_delay_bound_avg,228.462
achieved_delay_bound_99th,285
data_transfer_cost_avg,4.05272
data_transfer_cost_99th,5.424
interDC_cost_ratio_avg,0.0842384
interDC_cost_ratio_99th,0.107404
num_chosen_DCs_avg,3.994
num_chosen_DCs_99th,4
num_evaluated_solutions_avg,1
num_evaluated_solutions_99th,1
alg_running_time_avg,1.925
