session_satisfaction_rate,0.765
achieved_delay_bound_avg,234.438
achieved_delay_bound_99th,295
data_transfer_cost_avg,2.4014
data_transfer_cost_99th,3.58762
interDC_cost_ratio_avg,0.0250028
interDC_cost_ratio_99th,0.0548005
num_chosen_DCs_avg,1.893
num_chosen_DCs_99th,2
num_evaluated_solutions_avg,17.043
num_evaluated_solutions_99th,137
alg_running_time_avg,3.021
