session_id,achieved_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,234,3.4726,0.360537,8,0
2,206,2.8246,0.337039,8,0
3,218,2.732,0.351391,8,0
4,211,3.3246,0.340492,8,0
5,201,2.7246,0.312706,8,0
6,230,3.6646,0.374393,8,0
7,232,3.4726,0.360537,8,0
8,212,3.4646,0.355597,8,0
9,201,2.892,0.33195,8,0
10,280,2.8646,0.332333,8,0
11,258,3.132,0.351213,8,0
12,230,3.4726,0.360537,8,0
13,211,3.2726,0.339791,8,0
14,185,3.2326,0.343996,8,0
15,223,3.4246,0.35975,8,0
16,238,3.3246,0.340492,8,0
17,232,3.1326,0.323054,8,0
18,237,3.332,0.372149,8,0
19,192,3.0646,0.356327,8,0
20,244,3.4726,0.360537,8,0
21,258,3.332,0.372149,8,0
22,231,3.332,0.372149,8,0
23,265,3.0646,0.356327,8,0
24,203,3.4246,0.35975,8,0
25,267,2.732,0.351391,8,0
26,259,3.1246,0.317481,8,0
27,246,3.4646,0.355597,8,0
28,232,2.8726,0.338369,8,0
29,228,3.4646,0.355597,8,0
30,208,3.4246,0.35975,8,0
31,189,2.732,0.351391,8,0
32,183,2.8726,0.338369,8,0
33,186,3.2726,0.339791,8,0
34,166,2.8646,0.332333,8,0
35,187,2.7246,0.312706,8,0
36,232,3.14,0.356688,8,0
37,228,2.992,0.334225,8,0
38,174,2.8726,0.338369,8,0
39,203,3.4646,0.355597,8,0
40,209,2.8926,0.301459,8,0
41,264,3.092,0.355757,8,0
42,253,3.3246,0.340492,8,0
43,256,3.4726,0.360537,8,0
44,242,3.332,0.372149,8,0
45,267,3.4726,0.360537,8,0
46,248,3.4726,0.360537,8,0
47,242,3.4646,0.355597,8,0
48,150,2.7246,0.312706,8,0
49,214,2.992,0.334225,8,0
50,193,3.4646,0.355597,8,0
51,249,3.1326,0.323054,8,0
52,218,3.1246,0.317481,8,0
53,183,2.5246,0.282025,8,0
54,209,3.332,0.372149,8,0
55,183,2.892,0.33195,8,0
56,227,3.2326,0.343996,8,0
57,180,3.2726,0.339791,8,0
58,218,3.4726,0.360537,8,0
59,208,2.992,0.334225,8,0
60,204,3.2726,0.339791,8,0
61,207,3.6646,0.374393,8,0
62,186,3.4646,0.355597,8,0
63,260,3.14,0.356688,8,0
64,229,3.1326,0.323054,8,0
65,280,2.752,0.3125,8,0
66,244,3.132,0.351213,8,0
67,167,3.0646,0.356327,8,0
68,178,2.732,0.351391,8,0
69,219,3.0646,0.356327,8,0
70,186,3.0646,0.356327,8,0
71,174,3.132,0.351213,8,0
72,241,3.6646,0.374393,8,0
73,241,3.3246,0.340492,8,0
74,176,2.54,0.330709,8,0
75,196,3.0646,0.356327,8,0
76,229,2.792,0.308023,8,0
77,203,2.5246,0.282025,8,0
78,240,3.4726,0.360537,8,0
79,205,3.332,0.372149,8,0
80,206,3.4726,0.360537,8,0
81,219,3.0646,0.356327,8,0
82,224,3.332,0.372149,8,0
83,181,3.2726,0.339791,8,0
84,220,3.6646,0.374393,8,0
85,282,2.732,0.351391,8,0
86,244,3.4246,0.35975,8,0
87,209,3.0846,0.321598,8,0
88,193,3.332,0.372149,8,0
89,190,2.492,0.329053,8,0
90,174,2.6726,0.311307,8,0
91,247,3.4646,0.355597,8,0
92,237,3.4726,0.360537,8,0
93,313,3.092,0.355757,8,0
94,205,3.3246,0.340492,8,0
95,225,3.4246,0.35975,8,0
96,202,3.4726,0.360537,8,0
97,282,2.8926,0.301459,8,0
98,173,2.8646,0.332333,8,0
99,170,3.2726,0.339791,8,0
100,278,3.4726,0.360537,8,0
101,239,2.9326,0.297347,8,0
102,197,2.8726,0.338369,8,0
103,233,3.6646,0.374393,8,0
104,174,2.9326,0.297347,8,0
105,183,2.732,0.351391,8,0
106,187,2.392,0.301003,8,0
107,188,3.0326,0.320517,8,0
108,214,3.4246,0.35975,8,0
109,228,2.392,0.301003,8,0
110,208,3.14,0.356688,8,0
111,242,3.332,0.372149,8,0
112,202,2.7246,0.312706,8,0
113,298,2.8726,0.338369,8,0
114,227,3.0846,0.321598,8,0
115,241,2.8846,0.295362,8,0
116,281,3.3246,0.340492,8,0
117,204,3.4646,0.355597,8,0
118,177,3.2726,0.339791,8,0
119,218,3.4246,0.35975,8,0
120,258,2.8926,0.301459,8,0
121,188,2.8726,0.338369,8,0
122,193,3.4646,0.355597,8,0
123,243,3.3246,0.340492,8,0
124,206,2.8646,0.332333,8,0
125,252,2.8726,0.338369,8,0
126,259,3.4726,0.360537,8,0
127,199,3.6646,0.374393,8,0
128,212,3.4726,0.360537,8,0
129,207,3.3246,0.340492,8,0
130,244,3.4726,0.360537,8,0
131,191,2.7246,0.312706,8,0
132,239,3.3246,0.340492,8,0
133,203,3.4246,0.35975,8,0
134,190,3.0646,0.356327,8,0
135,279,3.332,0.372149,8,0
136,234,3.4646,0.355597,8,0
137,225,3.0646,0.356327,8,0
138,213,3.0846,0.321598,8,0
139,208,2.8726,0.338369,8,0
140,192,2.54,0.330709,8,0
141,226,3.6646,0.374393,8,0
142,296,3.3246,0.340492,8,0
143,282,3.1326,0.323054,8,0
144,191,2.7246,0.312706,8,0
145,177,3.0646,0.356327,8,0
146,201,3.14,0.356688,8,0
147,210,2.6326,0.316037,8,0
148,188,2.8726,0.338369,8,0
149,200,3.0646,0.356327,8,0
150,172,2.9326,0.297347,8,0
151,184,2.8646,0.332333,8,0
152,167,2.8726,0.338369,8,0
153,268,3.4246,0.35975,8,0
154,374,3.4246,0.35975,8,0
155,214,3.332,0.372149,8,0
156,186,3.132,0.351213,8,0
157,263,3.1326,0.323054,8,0
158,224,3.4646,0.355597,8,0
159,247,3.2326,0.343996,8,0
160,284,3.3246,0.340492,8,0
161,239,3.4246,0.35975,8,0
162,221,3.332,0.372149,8,0
163,222,3.4726,0.360537,8,0
164,204,3.0846,0.321598,8,0
165,192,2.8246,0.337039,8,0
166,210,3.2326,0.343996,8,0
167,204,3.3246,0.340492,8,0
168,237,3.332,0.372149,8,0
169,240,3.4646,0.355597,8,0
170,205,3.2726,0.339791,8,0
171,263,2.792,0.308023,8,0
172,211,3.0326,0.320517,8,0
173,190,2.4846,0.286565,8,0
174,258,3.332,0.372149,8,0
175,205,3.2326,0.343996,8,0
176,219,2.9,0.337931,8,0
177,253,3.4246,0.35975,8,0
178,270,3.4246,0.35975,8,0
179,174,2.8246,0.337039,8,0
180,280,3.0646,0.356327,8,0
181,265,2.7246,0.312706,8,0
182,222,3.2246,0.338647,8,0
183,220,3.0646,0.356327,8,0
184,245,3.4246,0.35975,8,0
185,165,2.7246,0.312706,8,0
186,284,3.132,0.351213,8,0
187,207,3.2726,0.339791,8,0
188,150,2.7246,0.312706,8,0
189,197,3.332,0.372149,8,0
190,202,3.2326,0.343996,8,0
191,218,3.4726,0.360537,8,0
192,250,3.4726,0.360537,8,0
193,224,2.992,0.334225,8,0
194,179,3.132,0.351213,8,0
195,211,2.992,0.334225,8,0
196,228,3.132,0.351213,8,0
197,175,2.5326,0.289031,8,0
198,197,3.1246,0.317481,8,0
199,176,2.8726,0.338369,8,0
200,188,2.8246,0.337039,8,0
201,222,3.1326,0.323054,8,0
202,241,3.4646,0.355597,8,0
203,214,3.14,0.356688,8,0
204,203,3.132,0.351213,8,0
205,259,3.4726,0.360537,8,0
206,213,3.4726,0.360537,8,0
207,180,3.0646,0.356327,8,0
208,206,3.14,0.356688,8,0
209,186,3.4646,0.355597,8,0
210,280,3.4246,0.35975,8,0
211,279,3.6646,0.374393,8,0
212,207,2.992,0.334225,8,0
213,256,3.14,0.356688,8,0
214,211,3.4246,0.35975,8,0
215,221,2.8726,0.338369,8,0
216,269,3.14,0.356688,8,0
217,256,2.9,0.337931,8,0
218,256,2.752,0.3125,8,0
219,213,3.2726,0.339791,8,0
220,224,3.4726,0.360537,8,0
221,223,3.132,0.351213,8,0
222,227,2.992,0.334225,8,0
223,199,3.1246,0.317481,8,0
224,228,3.4246,0.35975,8,0
225,250,2.992,0.334225,8,0
226,320,3.0646,0.356327,8,0
227,211,2.9326,0.297347,8,0
228,191,2.992,0.334225,8,0
229,289,3.332,0.372149,8,0
230,226,2.8646,0.332333,8,0
231,216,2.9,0.337931,8,0
