session_id,achieved_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,241,2.88,0,1,12
2,269,2.88,0,1,10
3,254,2.88,0,1,12
4,270,2.88,0,1,14
5,253,2.88,0,1,13
6,297,2.88,0,1,13
7,284,2.88,0,1,17
8,273,2.88,0,1,6
9,288,2.88,0,1,12
10,283,4.48,0,1,13
11,287,4.48,0,1,15
12,260,2.88,0,1,12
13,261,2.88,0,1,10
14,294,4.48,0,1,11
15,298,2.88,0,1,11
16,255,2.88,0,1,8
17,252,2.88,0,1,9
18,236,2.88,0,1,4
19,278,2.88,0,1,13
20,317,4.032,0,1,15
21,261,2.88,0,1,12
22,250,2.88,0,1,8
23,226,2.88,0,1,7
24,288,2.88,0,1,14
25,266,2.88,0,1,8
26,249,2.88,0,1,7
27,233,2.88,0,1,10
28,255,2.88,0,1,14
29,249,2.88,0,1,9
30,215,2.88,0,1,3
31,269,2.88,0,1,13
32,293,2.88,0,1,8
33,261,2.88,0,1,11
34,298,2.88,0,1,9
35,310,2.88,0,1,13
36,264,2.88,0,1,11
37,238,2.88,0,1,7
38,255,2.88,0,1,13
39,340,4.48,0,1,15
40,266,2.88,0,1,11
41,193,2.88,0,1,2
42,227,2.88,0,1,12
43,253,2.88,0,1,13
44,239,2.88,0,1,7
45,301,2.88,0,1,11
46,312,2.88,0,1,9
47,259,2.88,0,1,19
48,237,2.88,0,1,8
49,313,2.88,0,1,14
50,301,2.88,0,1,7
51,256,2.88,0,1,3
52,204,2.88,0,1,1
53,284,2.88,0,1,8
54,283,2.88,0,1,13
55,256,2.88,0,1,9
56,263,2.88,0,1,13
57,208,2.88,0,1,2
58,230,2.88,0,1,4
59,223,2.88,0,1,4
60,305,2.88,0,1,14
61,234,2.88,0,1,13
62,289,2.88,0,1,15
63,264,2.88,0,1,6
64,287,2.88,0,1,7
65,265,2.88,0,1,19
66,257,2.88,0,1,10
67,266,2.88,0,1,9
68,266,2.88,0,1,13
69,261,2.88,0,1,13
70,305,2.88,0,1,14
71,280,2.88,0,1,7
72,269,2.88,0,1,7
73,287,2.88,0,1,16
74,281,2.88,0,1,11
75,269,2.88,0,1,15
76,299,2.88,0,1,6
77,202,2.88,0,1,2
78,253,2.88,0,1,3
79,308,2.88,0,1,7
80,269,2.88,0,1,15
81,222,2.88,0,1,1
82,230,2.88,0,1,6
83,299,4.032,0,1,17
84,283,2.88,0,1,26
85,310,2.88,0,1,11
86,263,2.88,0,1,5
87,285,2.88,0,1,6
88,262,2.88,0,1,7
89,224,2.88,0,1,3
90,262,2.88,0,1,7
91,249,2.88,0,1,9
92,259,2.88,0,1,11
93,236,2.88,0,1,5
94,236,2.88,0,1,4
95,249,2.88,0,1,8
96,276,2.88,0,1,14
97,268,2.88,0,1,4
98,309,2.88,0,1,17
99,288,2.88,0,1,10
100,227,2.88,0,1,8
101,264,2.88,0,1,5
102,294,2.88,0,1,12
103,240,2.88,0,1,3
104,209,2.88,0,1,2
105,217,2.88,0,1,3
106,278,2.88,0,1,9
107,230,2.88,0,1,1
108,238,2.88,0,1,8
109,273,2.88,0,1,13
110,311,4.48,0,1,19
111,284,4.48,0,1,7
112,240,2.88,0,1,3
113,240,2.88,0,1,12
114,300,2.88,0,1,10
115,279,4.48,0,1,11
116,314,2.88,0,1,11
117,239,2.88,0,1,1
118,259,2.88,0,1,11
119,268,2.88,0,1,4
120,245,2.88,0,1,7
121,321,4.48,0,1,12
122,312,2.88,0,1,16
123,300,2.88,0,1,11
124,222,2.88,0,1,2
125,236,2.88,0,1,1
126,300,4.48,0,1,12
127,313,2.88,0,1,13
128,266,2.88,0,1,7
129,255,2.88,0,1,12
130,224,2.88,0,1,4
131,233,2.88,0,1,8
132,257,2.88,0,1,4
133,225,2.88,0,1,6
134,223,2.88,0,1,5
135,295,2.88,0,1,8
136,297,2.88,0,1,17
137,244,2.88,0,1,8
138,303,2.88,0,1,13
139,246,2.88,0,1,15
140,268,2.88,0,1,1
141,284,4.48,0,1,12
142,256,2.88,0,1,7
143,313,2.88,0,1,13
144,294,2.88,0,1,9
145,238,2.88,0,1,4
146,271,2.88,0,1,14
147,255,2.88,0,1,14
