session_satisfaction_rate,0.563
achieved_delay_bound_avg,246.362
achieved_delay_bound_99th,319
data_transfer_cost_avg,5.57466
data_transfer_cost_99th,6.15453
interDC_cost_ratio_avg,0.259668
interDC_cost_ratio_99th,0.278097
num_chosen_DCs_avg,11
num_chosen_DCs_99th,11
num_evaluated_solutions_avg,1
num_evaluated_solutions_99th,1
alg_running_time_avg,0.012
