session_id,achieved_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,220,2.41818,0.0571429,3,3
2,193,2.31636,0.0243328,2,8
3,215,2.50364,0.0653595,3,8
4,215,2.16,0,1,10
5,226,2.41624,0.023026,2,4
6,241,2.97369,0.0716587,3,2
7,252,2.49818,0.055313,3,5
8,195,3.00545,0.0883243,3,3
9,228,2.42909,0.0284431,2,4
10,200,2.37273,0.0475096,3,1
11,257,3.37091,0.0862999,3,3
12,236,2.27636,0.0247604,2,4
13,224,2.47187,0.0450156,3,5
14,235,2.512,0.0636943,3,1
15,210,2.69964,0.075431,3,1
16,194,2.79455,0.0767729,3,1
17,223,2.41818,0.0571429,3,1
18,207,2.49818,0.055313,3,10
19,238,2.39091,0.0547529,3,1
20,225,2.54182,0.0321888,2,7
21,232,2.16,0,1,8
22,205,2.60582,0.0697739,3,3
23,219,2.58364,0.0633357,3,2
24,215,2.49818,0.055313,3,4
25,207,2.16,0,1,5
26,221,2.41818,0.0571429,3,7
27,256,2.62364,0.0623701,3,8
28,200,2.34109,0.0465983,3,4
29,217,2.65951,0.0582473,3,2
30,222,2.34909,0.0294118,2,7
31,229,2.68291,0.0786121,3,0
32,219,2.64182,0.0688231,3,2
33,237,2.34109,0.0465983,3,2
34,260,2.75333,0.0641868,3,0
35,218,2.49818,0.055313,3,12
36,196,3.07284,0.0688733,3,3
37,248,2.31636,0.0243328,2,6
38,197,2.33273,0.0483242,3,3
39,246,2.16,0,1,11
40,218,3.07284,0.0688733,3,3
41,247,2.41624,0.023026,2,3
42,192,2.34109,0.0465983,3,4
43,214,2.33273,0.0483242,3,4
44,228,2.60582,0.0697739,3,3
45,212,2.33273,0.0483242,3,1
46,211,2.20364,0.019802,2,3
47,243,2.86909,0.0659062,3,3
48,201,2.47636,0.0631424,3,1
49,283,2.47187,0.0450156,3,5
50,251,2.33273,0.0483242,3,2
51,211,2.47187,0.0450156,3,2
52,250,2.78193,0.0577755,3,1
53,207,2.62364,0.0623701,3,5
54,193,2.50364,0.0653595,3,2
55,211,2.45818,0.056213,3,2
56,233,2.33273,0.0483242,3,1
57,236,2.45818,0.056213,3,2
58,235,2.56569,0.0518733,3,5
59,231,2.90509,0.0788584,3,4
60,248,2.68291,0.0786121,3,3
61,278,2.41818,0.0571429,3,2
62,220,2.50364,0.0653595,3,2
63,222,2.33273,0.0483242,3,5
64,240,2.16,0,1,20
65,218,2.41818,0.0571429,3,2
66,210,2.16,0,1,4
67,210,2.87455,0.0746363,3,3
68,235,2.49818,0.055313,3,11
69,219,2.62364,0.0623701,3,2
70,208,3.01818,0.0855422,3,1
71,226,2.33273,0.0483242,3,2
72,246,2.42655,0.0554473,3,2
