session_id,achieved_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,206,1.91143,0.110613,3,0
2,193,2.01143,0.125,3,0
3,218,1.63143,0.0805604,3,1
4,183,1.884,0.106157,3,1
5,217,1.93143,0.130178,3,2
6,244,1.60571,0.0409253,2,2
7,230,1.77143,0.0967742,3,1
8,201,1.44,0,1,1
9,193,2.1,0.114286,3,1
10,270,1.93831,0.102003,3,0
11,247,1.44,0,1,1
12,206,1.72571,0.0496689,2,1
13,224,1.81143,0.0946372,3,1
14,202,2.17663,0.108162,3,1
15,224,2.03143,0.104079,3,0
16,210,1.81143,0.0946372,3,1
17,198,2.04974,0.102034,3,1
18,237,1.67143,0.0786325,3,1
19,196,2.03143,0.14346,3,1
20,204,1.48571,0.0307692,2,1
21,258,1.93771,0.126806,3,1
22,193,1.57486,0.0399129,2,0
23,260,1.60571,0.0409253,2,1
24,218,1.73143,0.0990099,3,2
25,207,2.30914,0.146003,3,0
26,197,1.70517,0.037868,2,0
27,217,1.63143,0.0805604,3,1
28,225,1.90974,0.0885684,3,0
29,207,1.44,0,1,1
30,207,2.62063,0.150891,3,2
31,183,1.63143,0.0805604,3,0
32,197,2.28806,0.107889,3,2
33,205,1.44,0,1,2
34,194,1.95143,0.108346,3,2
35,178,2.37771,0.170632,3,0
36,247,1.63143,0.0805604,3,1
37,200,1.84571,0.0464396,2,1
38,177,2.12,0.132075,3,1
39,216,1.73771,0.0953634,3,1
40,194,1.86974,0.0904632,3,1
41,268,1.744,0.0917431,3,1
42,203,1.48571,0.0307692,2,1
43,256,2.13143,0.117962,3,1
44,209,1.53143,0.0597015,3,0
45,208,1.73143,0.0990099,3,1
46,194,1.67143,0.0786325,3,1
47,206,2.18974,0.113777,3,0
48,160,2.18974,0.113777,3,1
49,190,1.48571,0.0307692,2,1
50,170,1.44,0,1,0
51,217,1.67143,0.0786325,3,1
52,196,1.57486,0.0399129,2,1
53,202,1.91143,0.110613,3,1
54,184,1.44,0,1,0
55,195,1.57486,0.0399129,2,1
56,209,1.73143,0.0990099,3,1
57,207,1.93831,0.102003,3,2
58,223,2.18974,0.113777,3,0
59,207,1.67143,0.0786325,3,0
60,211,1.76974,0.0729727,3,1
61,209,1.98,0.121212,3,1
62,177,2.23143,0.148528,3,1
63,240,2.50806,0.146271,3,4
64,228,2.04974,0.102034,3,1
65,178,1.63771,0.076762,3,1
66,225,1.57486,0.0399129,2,1
67,161,2.12,0.132075,3,1
68,169,1.80629,0.107561,3,0
69,187,2.57886,0.163971,3,0
70,189,2.03143,0.14346,3,1
71,173,2.1,0.114286,3,1
72,222,1.56571,0.0419708,2,1
73,248,1.48571,0.0307692,2,1
74,182,1.98,0.121212,3,1
75,195,1.8,0.111111,3,0
76,221,1.77771,0.0932176,3,0
77,205,2.80637,0.129908,3,1
78,204,1.81143,0.0946372,3,1
79,200,1.91143,0.110613,3,0
80,220,1.73143,0.0990099,3,1
81,223,1.57486,0.0399129,2,1
82,189,1.63771,0.076762,3,0
83,206,1.44,0,1,2
84,209,1.56571,0.0419708,2,0
85,237,2.31143,0.160692,3,1
86,209,1.83143,0.115445,3,2
87,217,2.04974,0.102034,3,1
88,193,2.12,0.132075,3,1
89,192,1.63143,0.0805604,3,0
90,180,1.98,0.121212,3,1
91,187,2.04974,0.102034,3,1
92,235,1.63143,0.0805604,3,0
93,255,1.63143,0.0805604,3,1
94,193,1.44,0,1,1
95,189,1.57486,0.0399129,2,1
96,214,1.73143,0.0990099,3,1
97,236,1.44,0,1,1
98,188,2.12,0.132075,3,1
99,201,1.93831,0.102003,3,1
100,258,1.60571,0.0409253,2,1
101,219,2.24637,0.0910675,3,1
102,232,2.47029,0.159611,3,3
103,194,2.41257,0.177641,3,1
104,184,1.90974,0.0885684,3,1
105,188,1.60571,0.0409253,2,0
106,188,1.81143,0.0946372,3,0
107,207,1.76974,0.0729727,3,2
108,213,2.35143,0.123937,3,1
109,189,1.44,0,1,2
110,194,1.81143,0.0946372,3,1
111,205,1.44,0,1,1
112,185,2.18974,0.113777,3,1
113,244,2.24637,0.0910675,3,0
114,211,1.87143,0.112977,3,2
115,227,1.44,0,1,1
116,190,1.77771,0.0932176,3,0
117,222,1.77771,0.0932176,3,1
118,199,1.93831,0.102003,3,1
119,215,1.57486,0.0399129,2,1
120,196,1.64571,0.0520833,2,1
121,201,1.95143,0.108346,3,1
122,206,2.16974,0.0963906,3,1
123,241,2.40806,0.102513,3,1
124,217,1.81143,0.0946372,3,1
125,243,1.86974,0.0904632,3,0
126,202,1.44,0,1,0
127,200,2.21143,0.113695,3,1
128,245,3.20354,0.13271,3,3
129,196,2.18974,0.113777,3,0
130,202,2.18974,0.113777,3,1
131,204,2.4886,0.157518,3,3
132,231,1.73771,0.0953634,3,1
133,214,1.86974,0.0904632,3,1
134,200,2.32974,0.124109,3,1
135,203,2.62974,0.155583,3,0
136,211,2.41257,0.177641,3,1
137,203,2.78637,0.145197,3,0
138,213,2.13143,0.117962,3,0
139,188,1.93143,0.130178,3,0
140,186,1.98,0.121212,3,1
141,206,1.72571,0.0496689,2,1
142,259,1.57486,0.0399129,2,1
143,201,1.48571,0.0307692,2,1
144,195,1.73143,0.0990099,3,2
145,172,1.81143,0.0946372,3,0
146,203,2.03143,0.104079,3,0
147,166,1.83143,0.115445,3,0
148,205,2.61489,0.147726,3,4
149,205,2.40806,0.135735,3,1
150,189,1.76974,0.0729727,3,1
151,169,1.84,0.108696,3,0
152,170,1.93143,0.130178,3,0
153,202,1.44,0,1,2
154,291,1.44,0,1,2
155,206,2.07143,0.102069,3,1
