session_id,normalized_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1,1.44,0,1,3
2,1.01182,1.60571,0.0409253,2,11
3,1.01182,1.60571,0.0409253,2,11
4,1,2.61714,0.167031,4,4
5,1.02338,2.61143,0.126915,3,17
6,1.00817,2.96057,0.239336,5,10
7,1.07345,2.33143,0.107843,3,38
8,1.12074,2.33143,0.107843,3,56
9,1.07803,2.33143,0.107843,3,40
10,1.03714,2.66,0.180451,4,22
11,1.03429,2.61714,0.167031,4,19
12,1.03636,1.44,0,1,21
13,1.07937,2.20571,0.0569948,2,43
14,1.06044,1.63143,0.0805604,3,32
15,1.11598,1.44,0,1,64
16,1.10029,2.33143,0.107843,3,50
17,1.0125,1.72571,0.0496689,2,10
18,1.12755,2.33143,0.107843,3,71
19,1.04706,2.33143,0.107843,3,27
20,1.045,1.60571,0.0409253,2,27
21,1.07102,2.33143,0.107843,3,38
22,1.13056,1.60571,0.0409253,2,67
23,1.06027,2.33143,0.107843,3,36
24,1.14327,1.60571,0.0409253,2,69
25,1.08555,2.33143,0.107843,3,43
26,1.0507,2.33143,0.107843,3,27
27,1.20904,1.44,0,1,123
28,1.2141,1.48571,0.0307692,2,113
29,1.03235,2.61714,0.167031,4,20
30,1.05678,2.61143,0.126915,3,28
31,1.038,2.47143,0.117919,3,24
32,1.04702,2.33143,0.107843,3,24
33,1.07357,1.44,0,1,40
34,1.02079,2.20571,0.0569948,2,17
35,1.08333,2.33143,0.107843,3,44
36,1.03235,2.61143,0.126915,3,19
37,1.05528,2.47143,0.117919,3,34
38,1.07345,2.33143,0.107843,3,38
39,1.07357,2.33143,0.107843,3,42
40,1.12794,2.20571,0.0569948,2,70
41,1.06534,2.33143,0.107843,3,35
42,1,2.61714,0.167031,4,4
43,1.13208,2.20571,0.0569948,2,69
44,1.02338,2.61143,0.126915,3,16
45,1.11747,2.33143,0.107843,3,56
46,1.00977,2.33143,0.107843,3,8
47,1.06497,1.72571,0.0496689,2,34
48,1.08864,1.44,0,1,46
49,1.11563,2.61143,0.126915,3,53
50,1.03457,2.77714,0.179012,4,23
51,1.1372,2.20571,0.0569948,2,72
52,1.01412,2.61143,0.126915,3,12
53,1,2.20571,0.0569948,2,3
54,1.0125,1.72571,0.0496689,2,11
55,1.00949,2.33143,0.107843,3,8
56,1.17632,1.48571,0.0307692,2,102
57,1.04545,2.33143,0.107843,3,24
58,1.07278,2.33143,0.107843,3,34
59,1.17241,1.48571,0.0307692,2,84
60,1.07143,1.44,0,1,44
61,1.00475,2.47143,0.117919,3,7
62,1.03979,2.66857,0.14561,3,25
63,1.15359,1.72571,0.0496689,2,65
64,1.22186,1.60571,0.0409253,2,96
65,1,2.61143,0.126915,3,4
66,1.10567,1.44,0,1,60
67,1.019,1.72571,0.0496689,2,14
68,1.02268,2.20571,0.0569948,2,16
69,1.22619,2.33143,0.107843,3,105
70,1.05348,2.33143,0.107843,3,29
71,1.11911,1.44,0,1,61
72,1.08789,1.48571,0.0307692,2,53
73,1.1018,2.33143,0.107843,3,48
74,1.02338,2.61714,0.167031,4,17
75,1.15152,1.72571,0.0496689,2,90
76,1.01502,2.61143,0.126915,3,12
77,1.02338,1.44,0,1,16
78,1.06494,2.61143,0.126915,3,50
79,1.125,2.33143,0.107843,3,75
80,1.14169,2.20571,0.0569948,2,72
81,1.07345,2.33143,0.107843,3,37
82,1.08789,1.48571,0.0307692,2,54
83,1.05348,2.33143,0.107843,3,30
84,1.05978,2.45714,0.153488,4,33
85,1.1875,2.82,0.191489,4,91
86,1.02918,2.66857,0.14561,3,24
87,1.06799,1.72571,0.0496689,2,51
88,1.1372,2.20571,0.0569948,2,83
89,1.0343,1.67143,0.0786325,3,22
90,1.07357,2.20571,0.0569948,2,41
91,1.11017,1.60571,0.0409253,2,55
92,1.13402,2.20571,0.0569948,2,81
93,1.06494,2.61143,0.126915,3,53
94,1.07337,1.60571,0.0409253,2,40
95,1.10628,2.61143,0.126915,3,60
96,1,2.61714,0.167031,4,4
97,1.07487,2.66,0.180451,4,40
98,1.02268,2.20571,0.0569948,2,16
99,1.07759,2.33143,0.107843,3,40
100,1.0627,2.33143,0.107843,3,28
