session_id,normalized_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1,1.44,0,1,2
2,1.01182,1.60571,0.0409253,2,16
3,1.01182,1.60571,0.0409253,2,20
4,1,2.61714,0.167031,4,1
5,1.02338,2.61143,0.126915,3,16
6,1.00817,2.66,0.180451,4,7
7,1.07345,2.33143,0.107843,3,36
8,1.12074,2.33143,0.107843,3,54
9,1.07803,2.33143,0.107843,3,39
10,1.03714,2.66,0.180451,4,20
11,1.03429,2.61714,0.167031,4,16
12,1.03636,1.44,0,1,21
13,1.07937,2.20571,0.0569948,2,43
14,1.06044,1.63143,0.0805604,3,38
15,1.11598,1.44,0,1,73
16,1.10029,2.33143,0.107843,3,48
17,1.0125,1.60571,0.0409253,2,11
18,1.12755,1.84571,0.0464396,2,67
19,1.04706,2.33143,0.107843,3,21
20,1.045,1.60571,0.0409253,2,26
21,1.07102,2.33143,0.107843,3,36
22,1.13056,1.60571,0.0409253,2,64
23,1.06027,2.33143,0.107843,3,30
24,1.14327,1.60571,0.0409253,2,73
25,1.08555,2.33143,0.107843,3,40
26,1.0507,2.33143,0.107843,3,25
27,1.20904,1.44,0,1,107
28,1.2141,1.48571,0.0307692,2,115
29,1.03235,2.61714,0.167031,4,17
30,1.05678,2.61143,0.126915,3,24
31,1.038,2.07143,0.102069,3,24
32,1.04702,2.33143,0.107843,3,22
33,1.07357,1.44,0,1,40
34,1.02079,2.20571,0.0569948,2,16
35,1.08333,2.33143,0.107843,3,40
36,1.03235,2.61143,0.126915,3,18
37,1.05528,2.07143,0.102069,3,32
38,1.07345,2.33143,0.107843,3,36
39,1.07357,2.33143,0.107843,3,40
40,1.12794,2.20571,0.0569948,2,72
41,1.06534,2.33143,0.107843,3,32
42,1,2.61714,0.167031,4,0
43,1.13208,2.20571,0.0569948,2,67
44,1.02338,2.61143,0.126915,3,15
45,1.11747,2.33143,0.107843,3,54
46,1.00977,2.33143,0.107843,3,6
47,1.06497,1.60571,0.0409253,2,34
48,1.08864,1.44,0,1,43
49,1.11563,2.07143,0.102069,3,50
50,1.03457,2.61714,0.167031,4,19
51,1.1372,2.20571,0.0569948,2,71
52,1.01412,2.61143,0.126915,3,9
53,1,2.20571,0.0569948,2,0
54,1.0125,1.60571,0.0409253,2,14
55,1.00949,2.33143,0.107843,3,6
56,1.17632,1.48571,0.0307692,2,94
57,1.04545,2.33143,0.107843,3,23
58,1.07278,2.33143,0.107843,3,32
59,1.17241,1.48571,0.0307692,2,88
60,1.07143,1.44,0,1,47
61,1.00475,2.47143,0.117919,3,5
62,1.03979,2.66,0.180451,4,21
63,1.15359,1.60571,0.0409253,2,66
64,1.22186,1.60571,0.0409253,2,101
65,1,2.61143,0.126915,3,1
66,1.10567,1.44,0,1,57
67,1.019,1.60571,0.0409253,2,16
68,1.02268,1.84571,0.0464396,2,15
69,1.22619,1.84571,0.0464396,2,117
70,1.05348,2.33143,0.107843,3,27
71,1.11911,1.44,0,1,62
72,1.08789,1.48571,0.0307692,2,60
73,1.1018,2.33143,0.107843,3,46
74,1.02338,2.61714,0.167031,4,15
75,1.15152,1.60571,0.0409253,2,73
76,1.01502,2.61143,0.126915,3,9
77,1.02338,1.44,0,1,17
78,1.06494,1.60571,0.0409253,2,37
79,1.125,1.84571,0.0464396,2,71
80,1.14169,2.20571,0.0569948,2,72
81,1.07345,2.33143,0.107843,3,34
82,1.08789,1.48571,0.0307692,2,54
83,1.05348,2.33143,0.107843,3,29
84,1.05978,2.45714,0.153488,4,31
85,1.1875,1.84571,0.0464396,2,95
86,1.02918,2.66,0.180451,4,16
87,1.06799,1.72571,0.0496689,2,33
88,1.1372,2.20571,0.0569948,2,73
89,1.0343,1.67143,0.0786325,3,22
90,1.07357,2.20571,0.0569948,2,40
91,1.11017,1.60571,0.0409253,2,55
92,1.13402,1.84571,0.0464396,2,74
93,1.06494,2.57714,0.169623,4,36
94,1.07337,1.60571,0.0409253,2,38
95,1.10628,2.03771,0.100953,3,81
96,1,2.61714,0.167031,4,2
97,1.07487,2.66,0.180451,4,38
98,1.02268,1.84571,0.0464396,2,13
99,1.07759,2.33143,0.107843,3,48
100,1.0627,2.33143,0.107843,3,27
