session_id,achievable_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.1779,2.16,0,1,22
2,1.0565,2.20364,0.019802,2,1
3,1.05495,2.20364,0.019802,2,8
4,1.06027,2.20364,0.019802,2,2
5,1.1202,2.31636,0.0243328,2,3
6,1.15291,2.49818,0.055313,3,1
7,1.08743,2.37273,0.0475096,3,2
8,1.05714,2.20364,0.019802,2,1
9,1.15385,2.32545,0.028147,2,1
10,1.09497,2.20364,0.019802,2,1
11,1.06358,2.42909,0.0284431,2,2
12,1.02296,2.20364,0.019802,2,3
13,1.00495,2.20364,0.019802,2,3
14,1.13905,2.39091,0.0547529,3,1
15,1.05571,2.58909,0.0730337,3,1
16,1.24928,2.31636,0.0243328,2,11
17,1.048,2.58909,0.0730337,3,1
18,1.07205,2.37273,0.0475096,3,0
19,1.07558,2.37273,0.0475096,3,0
20,1.05572,2.24727,0.038835,3,0
21,1.02616,2.16,0,1,1
22,1.05199,2.24727,0.038835,3,1
23,1.22923,2.16,0,1,33
24,1.03308,2.20364,0.019802,2,5
25,1.16,2.16,0,1,29
26,1.2449,2.16,0,1,32
27,1.05714,2.33273,0.0483242,3,0
28,1.12162,2.20364,0.019802,2,3
29,1.08939,2.58909,0.0730337,3,1
30,1.09315,2.20364,0.019802,2,3
31,1.1983,2.20364,0.019802,2,25
32,1.05914,2.20364,0.019802,2,5
33,1.00922,2.16,0,1,9
34,1.1532,2.20364,0.019802,2,5
35,1.04802,2.39091,0.0547529,3,1
36,1.05848,2.20364,0.019802,2,1
37,1.03714,2.31636,0.0243328,2,0
38,1.05634,2.20364,0.019802,2,2
39,1.10725,2.37273,0.0475096,3,0
40,1.21321,2.20364,0.019802,2,2
41,1.1114,2.31636,0.0243328,2,2
42,1,2.16,0,1,7
43,1.09651,2.20364,0.019802,2,18
44,1.15362,2.58909,0.0730337,3,1
45,1.18283,2.31636,0.0243328,2,5
46,1.07407,2.37273,0.0475096,3,0
47,1,2.31636,0.0243328,2,2
48,1.17175,2.16,0,1,17
49,1.08284,2.39091,0.0547529,3,1
50,1.08723,2.24727,0.038835,3,1
51,1.05785,2.58909,0.0730337,3,1
52,1.01847,2.20364,0.019802,2,1
53,1.11485,2.58909,0.0730337,3,0
54,1.10833,2.31636,0.0243328,2,1
55,1.05495,2.20364,0.019802,2,9
56,1.10725,2.37273,0.0475096,3,1
57,1.17598,2.16,0,1,16
58,1.06888,2.16,0,1,6
59,1.17889,2.20364,0.019802,2,1
60,1.10736,2.39091,0.0547529,3,0
61,1.03061,2.33273,0.0483242,3,0
62,1.04103,2.16,0,1,7
63,1.09913,2.37273,0.0475096,3,0
64,1.09091,2.20364,0.019802,2,5
65,1.03743,2.24727,0.038835,3,1
66,1.22409,2.20364,0.019802,2,5
67,1.14417,2.39091,0.0547529,3,0
68,1,2.16,0,1,34
69,1.0582,2.37273,0.0475096,3,0
70,1.10082,2.20364,0.019802,2,2
71,1.06027,2.20364,0.019802,2,3
72,1.17722,2.37273,0.0475096,3,1
73,1.12654,2.37273,0.0475096,3,1
74,1.18639,2.16,0,1,5
75,1.16615,2.32545,0.028147,2,3
76,1.22636,2.16,0,1,33
77,1.21752,2.20364,0.019802,2,5
78,1,2.16,0,1,6
79,1.10286,2.58909,0.0730337,3,1
80,1.20286,2.58909,0.0730337,3,1
81,1.14958,2.16,0,1,10
82,1.14958,2.20364,0.019802,2,11
83,1.16,2.20364,0.019802,2,33
84,1,2.16,0,1,12
85,1.11699,2.20364,0.019802,2,2
86,1.1954,2.37273,0.0475096,3,1
87,1.08333,2.37273,0.0475096,3,1
88,1.0169,2.20364,0.019802,2,1
89,1.15642,2.20364,0.019802,2,4
90,1.18232,2.20364,0.019802,2,11
91,1.08033,2.54182,0.0321888,2,0
