session_id,normalized_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.17094,3.97829,0.152098,5,1
2,1.0542,2.49382,0.0809274,4,11
3,1.09278,2.73042,0.0870995,4,3
4,1.19747,2.34109,0.0465983,3,198
5,1.07609,3.30315,0.140032,5,0
6,1.08772,2.49818,0.055313,3,4
7,1.04604,3.17673,0.0732601,3,24
8,1.032,2.36945,0.0276243,2,15
9,1.07463,2.712,0.117994,5,1
10,1.06045,3.5966,0.110104,4,2
11,1.05898,2.82545,0.0868726,4,17
12,1.025,2.45236,0.0311388,2,3
13,1.00924,2.33273,0.0483242,3,78
14,1.22705,2.28655,0.023855,2,2
15,1,3.82133,0.112193,4,4
16,1,2.16,0,1,71
17,1.06107,2.34109,0.0465983,3,215
18,1.01558,3.52969,0.1091,4,1
19,1.01223,2.45236,0.0311388,2,3
20,1.02956,2.28655,0.023855,2,19
21,1.04,2.28655,0.023855,2,225
22,1.00985,3.90665,0.143717,5,3
23,1,3.06836,0.103105,4,1
24,1,2.36945,0.0276243,2,3
25,1.01485,4.07987,0.150807,5,0
26,1.05176,3.6486,0.144713,5,1
27,1.07494,2.37273,0.0475096,3,523
28,1,3.5966,0.110104,4,0
29,1,2.54909,0.0271041,2,15
30,1.02421,2.672,0.0898204,4,7
31,1.0316,2.33273,0.0483242,3,137
32,1.00924,2.33273,0.0483242,3,81
33,1.03488,2.56036,0.0610709,3,1
34,1.05641,2.63745,0.115814,5,1
35,1.06486,2.80387,0.0867631,4,2
36,1.0327,3.51636,0.146846,5,0
37,1.021,2.82545,0.0868726,4,13
38,1.09735,2.38909,0.0707763,4,250
39,1.1061,3.72969,0.149367,5,1
40,1.02459,2.20364,0.019802,2,214
41,1.0885,2.62545,0.0934903,4,7
42,1.04023,3.02291,0.122699,5,1
43,1.05641,2.28655,0.023855,2,12
44,1.02559,3.66156,0.106065,4,3
45,1,2.33273,0.0483242,3,70
46,1.09146,2.36945,0.0276243,2,2
47,1.03822,2.16,0,1,110
48,1,4.15042,0.151748,5,0
49,1.03733,3.1206,0.117926,5,1
50,1.02451,2.37273,0.0475096,3,40
51,1,3.7286,0.141608,5,0
52,1.04569,2.82545,0.0868726,4,8
53,1.035,2.86727,0.114141,5,8
54,1.03139,3.23624,0.127196,5,4
55,1.05195,2.73042,0.0870995,4,1
56,1.05488,2.50036,0.078534,4,0
57,1.07467,2.39091,0.0547529,3,32
58,1.09976,2.33273,0.0483242,3,112
59,1.04071,2.16,0,1,54
60,1.06616,2.33273,0.0483242,3,34
61,1,4.15042,0.151748,5,1
62,1.06824,2.55733,0.0534649,3,11
63,1.09375,2.62569,0.0781093,4,3
64,1.03357,2.27636,0.0247604,2,523
65,1.11168,2.82545,0.0868726,4,167
66,1.00485,2.31636,0.0243328,2,193
67,1.05505,2.36945,0.0276243,2,4
68,1.05571,2.42909,0.0284431,2,17
69,1.06838,2.592,0.0617284,3,5
70,1.05542,2.27636,0.0247604,2,15
71,1,3.23624,0.127196,5,2
72,1.02551,2.65951,0.0582473,3,8
73,1.01995,3.02291,0.122699,5,1
74,1.00549,3.13333,0.0985302,4,1
75,1.05598,2.85273,0.0956023,4,8
76,1.15534,2.16,0,1,125
77,1.19835,2.59455,0.0903994,4,4
78,1.09013,2.70545,0.0907258,4,11
79,1.03457,2.33273,0.0483242,3,34
80,1.10029,2.37273,0.0475096,3,2
81,1.0297,2.37273,0.0475096,3,31
82,1.09069,2.98291,0.124345,5,13
83,1,3.06836,0.103105,4,0
84,1.15038,2.38909,0.0707763,4,8
85,1,2.56036,0.0610709,3,0
86,1.02145,3.36,0.107143,4,19
