achieved_delay_bound_avg,1.05682
achieved_delay_bound_99th,1.22284
data_transfer_cost_avg,2.75543
data_transfer_cost_99th,4.15042
interDC_cost_ratio_avg,0.0752738
interDC_cost_ratio_99th,0.155578
num_chosen_DCs_avg,3.497
num_chosen_DCs_99th,5
num_evaluated_solutions_avg,10682.6
num_evaluated_solutions_99th,157723
alg_running_time_avg,74.769
