session_id,normalized_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.18234,2.28655,0.023855,2,5
2,1.0542,2.49382,0.0809274,4,1
3,1.09278,2.73042,0.0870995,4,0
4,1.19747,2.34109,0.0465983,3,33
5,1.10326,2.79115,0.0969299,4,1
6,1.08772,2.49818,0.055313,3,2
7,1.04604,3.17673,0.0732601,3,2
8,1.032,2.36945,0.0276243,2,3
9,1.08458,2.49382,0.0809274,4,1
10,1.06045,3.5966,0.110104,4,1
11,1.05898,2.82545,0.0868726,4,1
12,1.025,2.45236,0.0311388,2,1
13,1.00924,2.33273,0.0483242,3,9
14,1.22705,2.28655,0.023855,2,2
15,1,3.82133,0.112193,4,0
16,1,2.16,0,1,49
17,1.06107,2.34109,0.0465983,3,35
18,1.01558,3.52969,0.1091,4,1
19,1.01223,2.45236,0.0311388,2,1
20,1.02956,2.28655,0.023855,2,7
21,1.04,2.28655,0.023855,2,58
22,1.00985,4.00289,0.11419,4,0
23,1,3.06836,0.103105,4,0
24,1,2.36945,0.0276243,2,1
25,1.06436,2.65951,0.0582473,3,2
26,1.07059,2.62884,0.0257286,2,9
27,1.07494,2.37273,0.0475096,3,115
28,1,3.5966,0.110104,4,0
29,1,2.54909,0.0271041,2,6
30,1.02421,2.672,0.0898204,4,1
31,1.0316,2.33273,0.0483242,3,13
32,1.00924,2.33273,0.0483242,3,8
33,1.03488,2.56036,0.0610709,3,0
34,1.07179,2.39564,0.068306,4,1
35,1.06486,2.80387,0.0867631,4,1
36,1.0654,3.22182,0.0998871,4,1
37,1.021,2.82545,0.0868726,4,1
38,1.09735,2.38909,0.0707763,4,25
39,1.14324,2.63224,0.0758429,4,3
40,1.02459,2.20364,0.019802,2,52
41,1.0885,2.62545,0.0934903,4,1
42,1.04023,3.06836,0.103105,4,1
43,1.05641,2.28655,0.023855,2,3
44,1.02559,3.66156,0.106065,4,0
45,1,2.33273,0.0483242,3,14
46,1.09146,2.36945,0.0276243,2,1
47,1.03822,2.16,0,1,47
48,1.01015,3.99296,0.118299,4,0
49,1.08,2.63224,0.0758429,4,1
50,1.02451,2.37273,0.0475096,3,9
51,1.05263,2.80387,0.0867631,4,1
52,1.04569,2.82545,0.0868726,4,1
53,1.035,3.48,0.103448,4,0
54,1.03139,3.5966,0.110104,4,0
55,1.05195,2.73042,0.0870995,4,0
56,1.05488,2.50036,0.078534,4,1
57,1.07467,2.39091,0.0547529,3,4
58,1.09976,2.33273,0.0483242,3,10
59,1.04071,2.16,0,1,20
60,1.06616,2.33273,0.0483242,3,4
61,1.06829,2.63224,0.0758429,4,3
62,1.06824,2.55733,0.0534649,3,2
63,1.09375,2.62569,0.0781093,4,1
64,1.03357,2.27636,0.0247604,2,109
65,1.11168,2.82545,0.0868726,4,11
66,1.00485,2.31636,0.0243328,2,43
67,1.05505,2.36945,0.0276243,2,2
68,1.05571,2.42909,0.0284431,2,4
69,1.06838,2.592,0.0617284,3,1
70,1.05542,2.27636,0.0247604,2,5
71,1.02525,3.13333,0.0985302,4,0
72,1.02551,2.65951,0.0582473,3,1
73,1.03491,2.96364,0.0957055,4,1
74,1.00549,3.13333,0.0985302,4,0
75,1.05598,2.85273,0.0956023,4,1
76,1.15534,2.16,0,1,55
77,1.19835,2.59455,0.0903994,4,1
78,1.09013,2.70545,0.0907258,4,1
79,1.03457,2.33273,0.0483242,3,12
80,1.10029,2.37273,0.0475096,3,1
81,1.0297,2.37273,0.0475096,3,7
82,1.11933,2.792,0.0859599,4,2
83,1,3.06836,0.103105,4,0
84,1.15038,2.38909,0.0707763,4,2
85,1,2.56036,0.0610709,3,0
86,1.02145,3.36,0.107143,4,2
87,1.13928,3.36,0.0714286,3,2
88,1.0593,2.89673,0.0941501,4,1
89,1.05208,2.49382,0.0809274,4,2
90,1.16349,2.38909,0.0707763,4,2
91,1.09023,2.38909,0.0707763,4,1
92,1.12571,2.54909,0.0271041,2,30
93,1.04592,2.38909,0.0707763,4,3
94,1.07027,2.37273,0.0475096,3,2
95,1.0274,3.5966,0.110104,4,0
96,1.1,2.41818,0.0571429,3,125
97,1.00957,2.33273,0.0483242,3,7
98,1.11321,2.73042,0.0870995,4,1
99,1.02545,2.16,0,1,14
100,1.1289,2.31636,0.0243328,2,637
101,1.06522,2.46655,0.0545481,3,1
102,1.06,2.65927,0.100506,4,2
103,1.15033,2.56036,0.0610709,3,1
104,1.03581,2.45818,0.056213,3,1
105,1.09195,3.13333,0.0985302,4,1
106,1.12174,2.33273,0.0483242,3,162
107,1,2.54909,0.0271041,2,13
108,1.10917,3.33842,0.107182,4,2
109,1.00805,2.31636,0.0243328,2,28
110,1.01923,2.77042,0.085842,4,0
111,1.12256,2.42909,0.0284431,2,2
112,1.06362,2.80582,0.0648004,3,2
113,1.02457,2.48727,0.0833333,4,0
114,1.01023,2.33273,0.0483242,3,6
115,1.01501,2.33273,0.0483242,3,454
116,1.06388,3.35382,0.113846,4,1
117,1.00899,2.16,0,1,83
118,1,3.17673,0.0732601,3,1
119,1.00976,2.62569,0.0781093,4,1
120,1,2.45818,0.056213,3,2
121,1.03226,2.36945,0.0276243,2,4
122,1.03774,2.49382,0.0809274,4,1
123,1,3.52969,0.1091,4,0
124,1,3.21369,0.0663072,3,7
125,1.06731,2.16,0,1,12
126,1.03218,2.49382,0.0809274,4,0
127,1.07527,2.592,0.0925926,4,1
128,1.05946,2.52751,0.066037,4,2
129,1.02649,3.55684,0.0999867,4,1
130,1.04386,2.66545,0.0920873,4,0
131,1.12757,2.89673,0.0941501,4,5
132,1.09794,2.62569,0.0781093,4,1
133,1.0101,2.49382,0.0809274,4,1
134,1.00495,2.49382,0.0809274,4,1
135,1,2.36945,0.0276243,2,2
136,1.06393,2.16,0,1,110
137,1.03743,2.33273,0.0483242,3,8
138,1.16216,2.39564,0.068306,4,2
139,1.07568,2.61818,0.0527778,3,6
140,1.02051,2.52727,0.0820144,4,0
141,1.01865,2.20364,0.019802,2,4
142,1.12222,2.79769,0.0947535,4,1
143,1.00455,2.48727,0.0833333,4,2
144,1.08252,2.54909,0.0271041,2,11
145,1.14535,2.61818,0.0527778,3,3
146,1.05556,2.49382,0.0809274,4,1
147,1.0663,2.56727,0.0807365,4,0
148,1.0331,2.63224,0.0758429,4,1
149,1.02137,2.41624,0.023026,2,3
150,1.11471,2.592,0.0925926,4,2
151,1.10326,2.78545,0.0881201,4,2
152,1.06763,2.64278,0.0613678,3,2
153,1.05514,2.49382,0.0809274,4,0
154,1.025,2.36945,0.0276243,2,1
155,1.27179,2.84278,0.0570504,3,4
156,1.15464,2.72387,0.0893113,4,2
157,1.0829,2.66545,0.0920873,4,1
158,1.01942,2.33273,0.0483242,3,4
159,1.19195,2.59855,0.0902603,4,0
160,1.08076,2.38909,0.0707763,4,9
161,1.1016,2.79769,0.0947535,4,0
162,1.0303,2.52036,0.0620401,3,1
163,1.09369,3.42496,0.102881,4,1
164,1.00955,2.73042,0.0870995,4,0
165,1,2.80364,0.101167,4,1
166,1.07981,2.28655,0.023855,2,20
167,1.0678,2.49382,0.0809274,4,2
168,1.24256,2.89673,0.0941501,4,9
169,1.05479,3.20024,0.099879,4,0
170,1.0642,2.34109,0.0465983,3,33
171,1.08877,2.69296,0.0862855,4,0
172,1,2.16,0,1,34
173,1.05882,2.28655,0.023855,2,17
174,1.08718,2.43491,0.0537634,3,3
175,1.00491,2.33273,0.0483242,3,22
176,1.00456,2.38909,0.0707763,4,1
177,1,2.99491,0.103813,4,1
178,1.0733,2.96364,0.0957055,4,3
179,1.00541,3.52969,0.1091,4,1
180,1.06701,2.24727,0.038835,3,5
181,1.05327,2.42909,0.0284431,2,8
182,1.01791,3.06836,0.103105,4,0
183,1.10616,3.07455,0.0697812,3,24
184,1.04036,2.16,0,1,132
185,1.04535,2.65951,0.0582473,3,2
186,1.04619,2.86909,0.0659062,3,17
187,1.14781,2.36945,0.0276243,2,51
188,1.0883,2.49818,0.055313,3,79
189,1,2.53382,0.0796498,4,0
190,1.17098,2.85273,0.0956023,4,5
191,1.2306,2.16,0,1,84
192,1.04848,2.45236,0.0311388,2,1
193,1.07775,2.33273,0.0483242,3,19
194,1.02558,2.39091,0.0547529,3,4
195,1.08589,2.62569,0.0781093,4,2
196,1.11991,2.54909,0.0271041,2,29
197,1.06504,2.78545,0.0881201,4,0
198,1.04057,2.99091,0.103951,4,1
199,1.23229,2.42909,0.0284431,2,2
200,1.08617,2.16,0,1,109
201,1.05789,3.03491,0.102444,4,0
202,1.02242,3.32024,0.0962692,4,7
203,1.03125,3.81091,0.128817,4,0
204,1,3.92605,0.117536,4,0
205,1.18697,2.69296,0.0862855,4,3
206,1.0961,2.42909,0.0284431,2,6
207,1.09143,3.0286,0.0911312,4,0
208,1.23077,2.46655,0.0545481,3,1
209,1.02364,2.20364,0.019802,2,28
210,1.06116,3.03491,0.102444,4,0
211,1.15569,2.86884,0.0821366,4,1
212,1.10188,2.54909,0.0271041,2,10
213,1.01015,2.33273,0.0483242,3,7
214,1.02299,2.66545,0.0920873,4,1
215,1.06653,2.38909,0.0707763,4,8
216,1.08978,2.34109,0.0465983,3,113
217,1.0303,2.34109,0.0465983,3,9
218,1.00988,2.33273,0.0483242,3,6
219,1.16807,2.20364,0.019802,2,15
220,1.01946,2.38909,0.0707763,4,1
221,1.14835,2.37273,0.0475096,3,9
222,1.06731,2.592,0.0925926,4,1
223,1.03562,3.52545,0.120681,4,1
224,1.07312,2.50364,0.0653595,3,3
225,1.07547,2.49382,0.0809274,4,1
226,1.04494,2.45236,0.0311388,2,4
227,1.05263,2.50364,0.0653595,3,1
228,1.08081,2.48727,0.0833333,4,5
229,1.01596,4.04751,0.130181,4,0
230,1,2.84278,0.0570504,3,7
231,1.05128,2.73042,0.0870995,4,0
