session_id,normalized_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.17094,2.91717,0.183936,4,1
2,1.08357,1.82057,0.136535,4,1
3,1.0155,1.90974,0.0885684,3,0
4,1.20625,1.664,0.0480769,2,1
5,1.05435,2.34,0.179487,4,1
6,1.09412,1.81143,0.0946372,3,0
7,1.04604,2.14057,0.144154,4,1
8,1.032,1.57486,0.0399129,2,1
9,1.02139,1.63143,0.0805604,3,3
10,1.125,1.57486,0.0399129,2,2
11,1.04826,1.57486,0.0399129,2,1
12,1.02516,1.664,0.0480769,2,0
13,1,2.78343,0.190926,4,0
14,1.16425,1.48571,0.0307692,2,0
15,1,2.83774,0.170961,4,0
16,1,1.44,0,1,1
17,1.00627,1.664,0.0480769,2,1
18,1.01558,2.71431,0.159788,4,0
19,1,1.664,0.0480769,2,1
20,1.00506,1.63771,0.076762,3,2
21,1.04,1.57486,0.0399129,2,7
22,1.00985,2.79549,0.201141,5,0
23,1.05556,2.69946,0.209989,5,0
24,1.06098,1.77771,0.0932176,3,1
25,1.01485,2.99946,0.215658,5,0
26,1.04751,2.40806,0.102513,3,1
27,1.07494,1.67143,0.0786325,3,7
28,1,2.43431,0.153519,4,0
29,1.01635,1.77143,0.0967742,3,0
30,1.00969,1.82057,0.136535,4,1
31,1.0316,1.63143,0.0805604,3,4
32,1.00924,1.63143,0.0805604,3,3
33,1.03488,1.664,0.0480769,2,0
34,1.03922,1.70057,0.110887,4,0
35,1.15882,1.81143,0.0946372,3,1
36,1,2.82,0.191489,4,0
37,1.06079,2.33143,0.107843,3,0
38,1,1.81714,0.141509,4,0
39,1.14793,2.89206,0.218134,5,0
40,1,2.39774,0.152286,4,2
41,1.08407,1.82057,0.136535,4,1
42,1.02882,1.67143,0.0786325,3,0
43,1.05946,2.14057,0.144154,4,1
44,1,1.63143,0.0805604,3,1
45,1,1.63143,0.0805604,3,2
46,1.09202,1.57486,0.0399129,2,0
47,1.04507,2.66,0.180451,4,1
48,1,3.03889,0.216621,5,0
49,1.03733,2.39774,0.152286,4,0
50,1.02451,1.67143,0.0786325,3,1
51,1,3.03889,0.216621,5,0
52,1.03553,1.67143,0.0786325,3,2
53,1.025,1.57486,0.0399129,2,2
54,1,2.43431,0.153519,4,1
55,1.05195,1.86974,0.0904632,3,1
56,1.06154,1.70057,0.110887,4,0
57,1.06933,2.22,0.162162,4,2
58,1.08076,2.20571,0.0569948,2,1
59,1.02674,1.72571,0.0496689,2,2
60,1.08499,2.47717,0.168164,4,0
61,1.15072,2.28286,0.185232,5,0
62,1.06933,1.56571,0.0419708,2,1
63,1.06522,2.39774,0.152286,4,0
64,1.01635,2.07143,0.102069,3,2
65,1.11168,2.07143,0.102069,3,6
66,1.02625,1.67143,0.0786325,3,3
67,1.05505,1.664,0.0480769,2,0
68,1.02228,1.72571,0.0496689,2,2
69,1.06897,1.77771,0.0932176,3,0
70,1.0403,1.63143,0.0805604,3,0
71,1.01662,1.664,0.0480769,2,0
72,1.02551,1.87603,0.0871141,3,1
73,1.01995,2.14057,0.144154,4,0
74,1,1.664,0.0480769,2,1
