session_id,normalized_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.2735,3.14,0.286624,6,2
2,1.10028,3.02629,0.269071,6,1
3,1.39793,2.99889,0.21951,5,3
4,1.2125,2.864,0.223464,5,1
5,1.05978,3.14,0.286624,6,1
6,1.36471,3.02629,0.269071,6,2
7,1.0665,2.90343,0.224365,5,0
8,1.032,3.06629,0.265561,6,0
9,1.05882,3.06857,0.270019,6,0
10,1.27976,2.86343,0.2275,5,1
11,1.30027,3.06629,0.265561,6,1
12,1.08805,2.864,0.223464,5,1
13,1,2.96057,0.239336,5,0
14,1.22705,2.99889,0.21951,5,1
15,1,2.99946,0.215658,5,0
16,1.17808,3.06857,0.270019,6,0
17,1.26959,2.704,0.177515,4,1
18,1.01558,3.32289,0.292001,7,0
19,1.27523,2.864,0.223464,5,0
20,1.25316,2.864,0.223464,5,1
21,1.08,3.06629,0.265561,6,0
22,1.17734,3.02629,0.269071,6,1
23,1.18333,3.02629,0.269071,6,1
24,1.08537,2.90343,0.224365,5,0
25,1.01485,2.99946,0.215658,5,0
26,1.18052,2.86286,0.231537,5,1
27,1.16862,2.86343,0.2275,5,0
28,1.12626,3.16346,0.260113,6,0
29,1.37057,2.69714,0.184322,4,1
30,1.16465,3.06629,0.265561,6,0
31,1.04515,3.02629,0.269071,6,0
32,1.04619,2.86343,0.2275,5,0
33,1.0814,2.704,0.177515,4,1
34,1.09524,3.06629,0.265561,6,0
35,1.25294,3.02629,0.269071,6,1
36,1,3,0.24,5,1
37,1.15198,3.20346,0.256865,6,0
38,1.30222,2.86343,0.2275,5,2
39,1.18935,3.09603,0.231079,5,0
40,1,2.99946,0.215658,5,0
41,1.16814,3.02629,0.269071,6,1
42,1.04035,2.94286,0.225243,5,0
43,1.22162,3.16346,0.260113,6,1
44,1.12367,2.69714,0.184322,4,1
45,1.11905,2.90286,0.228346,5,0
46,1.1227,3.06629,0.265561,6,0
47,1.04507,3,0.24,5,0
48,1.12183,2.99889,0.21951,5,0
49,1.03733,3.16117,0.255782,6,0
50,1.21569,3.02629,0.269071,6,0
51,1.15789,3.16346,0.260113,6,0
52,1.11675,3.06857,0.270019,6,0
53,1.035,3.02629,0.269071,6,0
54,1,3.20346,0.256865,6,0
55,1.05714,3.16346,0.260113,6,0
56,1.27692,2.704,0.177515,4,1
57,1.06933,2.96057,0.239336,5,0
58,1.15202,2.86343,0.2275,5,1
59,1.2246,2.69714,0.184322,4,0
60,1.09632,3.05714,0.254206,5,0
61,1.22029,2.90343,0.224365,5,0
62,1.128,2.86343,0.2275,5,0
63,1.06522,3.16117,0.255782,6,0
64,1.13079,3.02629,0.269071,6,0
65,1.12183,3.18914,0.306397,7,0
66,1.28871,2.69714,0.184322,4,0
67,1.38532,2.864,0.223464,5,1
68,1.31198,3.06629,0.265561,6,1
