session_id,normalized_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.17094,3.09603,0.231079,5,389
2,1.08357,1.82057,0.136535,4,195
3,1.06718,1.86974,0.0904632,3,166
4,1.20625,1.664,0.0480769,2,413
5,1.05435,2.78,0.194245,4,136
6,1.09412,1.81143,0.0946372,3,218
7,1.05115,1.664,0.0480769,2,134
8,1.032,1.63771,0.076762,3,87
9,1.02139,1.73771,0.0953634,3,63
10,1.125,1.57486,0.0399129,2,267
11,1.04826,1.57486,0.0399129,2,128
12,1.06289,1.72571,0.0496689,2,142
13,1,2.78343,0.190926,4,21
14,1.16425,1.48571,0.0307692,2,406
15,1,2.83774,0.170961,4,13
16,1,1.44,0,1,12
17,1.00627,1.664,0.0480769,2,24
18,1.01558,2.71431,0.159788,4,49
19,1,1.664,0.0480769,2,13
20,1.00506,1.744,0.0917431,3,25
21,1.04,1.664,0.0480769,2,109
22,1.05911,2.71431,0.159788,4,161
23,1.09444,2.864,0.188547,4,225
24,1.06098,1.77771,0.0932176,3,129
25,1.01485,2.99946,0.215658,5,52
26,1.06176,2.80806,0.1164,3,169
27,1.07494,1.72571,0.0496689,2,207
28,1.0101,2.87431,0.171768,4,38
29,1.04905,1.72571,0.0496689,2,119
30,1.02421,1.86057,0.1336,4,73
31,1.0316,1.73771,0.0953634,3,98
32,1.00924,1.63143,0.0805604,3,37
33,1.03488,1.744,0.0917431,3,84
34,1.03922,1.86057,0.1336,4,100
35,1.15882,1.81143,0.0946372,3,344
36,1,2.82,0.191489,4,14
37,1.06079,2.33143,0.107843,3,132
38,1.00889,1.73143,0.0990099,3,36
39,1.18935,2.91717,0.183936,4,426
40,1,2.83774,0.170961,4,14
41,1.08407,1.82057,0.136535,4,251
42,1.02882,1.72571,0.0496689,2,73
43,1.07027,2.58057,0.166076,4,169
44,1.02559,2.80806,0.1164,3,84
45,1.02857,1.73771,0.0953634,3,85
46,1.09202,1.77771,0.0932176,3,202
47,1.04507,2.66,0.180451,4,110
48,1,3.03889,0.216621,5,17
49,1.03733,2.83774,0.170961,4,102
50,1.02451,1.67143,0.0786325,3,76
51,1,3.03889,0.216621,5,16
52,1.03553,1.72571,0.0496689,2,100
53,1.025,1.77143,0.0967742,3,76
54,1,2.83774,0.170961,4,15
55,1.05195,1.86974,0.0904632,3,138
56,1.08,2.45714,0.153488,4,178
57,1.06933,2.66,0.180451,4,177
58,1.08076,2.20571,0.0569948,2,221
59,1.02674,1.72571,0.0496689,2,70
60,1.09632,2.66857,0.14561,3,228
61,1.15072,2.77714,0.179012,4,325
62,1.06933,1.56571,0.0419708,2,163
63,1.06522,2.99946,0.215658,5,160
64,1.01635,2.47143,0.117919,3,48
65,1.11168,2.47143,0.117919,3,305
66,1.04199,1.72571,0.0496689,2,106
67,1.05505,1.664,0.0480769,2,121
68,1.02228,1.72571,0.0496689,2,61
69,1.06897,1.77771,0.0932176,3,157
70,1.0403,1.63143,0.0805604,3,110
71,1.01662,1.664,0.0480769,2,47
72,1.02551,1.90974,0.0885684,3,74
73,1.03491,2.61714,0.167031,4,98
74,1,1.664,0.0480769,2,13
75,1,2.82,0.191489,4,14
76,1.0397,1.53143,0.0597015,3,107
77,1.07163,1.48571,0.0307692,2,165
78,1.1573,1.81143,0.0946372,3,437
79,1.01031,1.60571,0.0409253,2,35
80,1.23841,1.48571,0.0307692,2,448
81,1.0198,1.72571,0.0496689,2,60
82,1.17942,2.20571,0.0569948,2,424
83,1,1.77771,0.0932176,3,13
84,1.15038,1.94286,0.176471,5,382
85,1,1.664,0.0480769,2,12
86,1.01609,2.61143,0.126915,3,50
87,1.13928,2.33143,0.107843,3,322
88,1.05731,1.664,0.0480769,2,133
89,1.0169,1.73771,0.0953634,3,50
90,1.19436,2.17946,0.186678,5,391
91,1,3.03889,0.216621,5,16
92,1.08746,1.44,0,1,193
93,1,1.48571,0.0307692,2,12
94,1.04324,1.81143,0.0946372,3,133
95,1.0274,2.87431,0.171768,4,92
96,1.13305,1.64571,0.0520833,2,399
97,1.03279,1.72571,0.0496689,2,84
98,1.17664,1.86974,0.0904632,3,389
99,1.02545,1.44,0,1,71
