session_id,normalized_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,1.15761,5.39527,0.146548,6,875
2,1.07046,3.48,0.0689655,4,380
3,1.10825,3.654,0.0626163,4,590
4,1.185,3.24267,0.0230263,2,1012
5,1.0404,3.6246,0.105943,6,257
6,1.08772,3.32133,0.0425532,3,433
7,1.05115,5.024,0.0923567,4,297
8,1.032,3.22933,0.0412882,3,188
9,1.07463,5.25867,0.145791,6,443
10,1.06015,5.31447,0.120025,5,356
11,1.13405,4.39467,0.0533981,3,685
12,1.03571,4.74667,0.0629213,3,189
13,1.05917,2.88,0,1,466
14,1.29952,2.88,0,1,1730
15,1,5.158,0.087786,4,31
16,1.00913,2.92267,0.0145985,2,79
17,1.06931,3.24267,0.0230263,2,409
18,1.03636,3.523,0.0642634,4,215
19,1.01084,3.308,0.0459492,3,83
20,1.03448,3.46,0.0878613,5,220
21,1.045,3.22933,0.0412882,3,275
22,1.05911,5.17713,0.115997,5,357
23,1.15842,3.36,0.0238095,2,902
24,1.08095,3.384,0.0673759,4,494
25,1.01429,5.39527,0.146548,6,120
26,1,3.28,0.0487805,3,29
27,1.07494,3.36,0.0238095,2,450
28,1.03509,3.491,0.0602693,4,212
29,1.02364,2.88,0,1,158
30,1.02421,3.488,0.0676606,4,171
31,1.0316,3.28133,0.0430719,3,215
32,1,2.88,0,1,27
33,1.06977,3.25067,0.0217391,2,343
34,1.09231,3.36133,0.0491868,3,512
35,1.06486,3.619,0.0658746,4,354
36,1.09809,3.444,0.0720093,4,508
37,1.02625,3.36,0.0238095,2,160
38,1.09735,3.28,0.0487805,3,606
39,1.125,3.96093,0.0958697,5,670
40,1.02459,2.92267,0.0145985,2,187
41,1.0885,3.48,0.0689655,4,574
42,1.08287,3.29067,0.0421394,3,428
43,1.11139,3.29067,0.0421394,3,615
44,1.03838,5.321,0.0862996,4,267
45,1.02857,3.308,0.0459492,3,187
46,1.02538,3.44753,0.0437801,3,163
47,1.03822,2.88,0,1,265
48,1.05405,5.3756,0.114294,5,328
49,1.03733,5.3478,0.120274,5,223
50,1.02439,3.32133,0.0425532,3,162
51,1.02105,5.6254,0.171508,7,151
52,1.0603,3.44,0.0465116,3,346
53,1.105,3.46,0.0751445,4,588
54,1.18386,3.20133,0.0441483,3,1177
55,1.03259,3.31553,0.0406973,3,244
56,1.07388,2.92267,0.0145985,2,398
57,1,3.45333,0.0501931,3,28
58,1.0778,3.63333,0.119266,6,493
59,1.05598,2.88,0,1,316
60,1.06616,3.44,0.0581395,3,379
61,1,5.1398,0.112689,5,36
62,1.15748,5.0998,0.113573,5,832
63,1.11458,3.5566,0.0967216,6,620
64,1.03357,3.24133,0.0436035,3,214
65,1.14213,3.28133,0.0430719,3,765
66,1.01942,3.36,0.0238095,2,133
67,1.0904,3.25067,0.0217391,2,450
68,1.15306,3.25067,0.0217391,2,832
69,1.11488,3.29867,0.0468876,3,612
70,1.05985,3.20267,0.0383014,3,348
71,1.04489,3.515,0.0655477,4,268
72,1.03226,3.53553,0.0472159,3,216
73,1.01399,2.88,0,1,108
74,1.05276,3.619,0.0658746,4,327
75,1.06616,4.956,0.100081,4,379
76,1.15534,2.88,0,1,867
77,1.10127,5.09467,0.124575,5,565
78,1.1073,3.44,0.0465116,3,694
79,1.17284,3.244,0.0628853,4,947
80,1.01496,2.92267,0.0145985,2,108
81,1.02469,3.4,0.0470588,3,162
82,1.25412,2.92267,0.0145985,2,1477
