achievable_delay_bound_avg,1.11018
achievable_delay_bound_99th,1.29565
data_transfer_cost_avg,2.37602
data_transfer_cost_99th,3.24
interDC_cost_ratio_avg,0.0237083
interDC_cost_ratio_99th,0.037037
num_chosen_DCs_avg,1.896
num_chosen_DCs_99th,2
num_evaluated_solutions_avg,11.176
num_evaluated_solutions_99th,139
alg_running_time_avg,1.301
